Team,Opponent,Year,Week,Home Team,Spread,Team DVOA,DVOA Diff,DVOA EGO,DVOA EGO to Spread Diff,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Game Scoring Margin,Spread to Result Difference,Spread Result Class
IND,DEN,2019,8,1,-6.0,-3.6,5.800000000000002,3.49,-2.51,52.0,28.0,0.0,0.09894001022346482,91.0,30.0,0.5499120287253154,-0.6961933721433505,63.0,68.0,2.228104685942178,0.5672475961511063,64.0,47.0,1.6602813107885686,0.30968938342941965,45.0,64.0,0.0,-0.7144402059110713,32.0,37.0,-2.4363339033774913,-0.44733496422495217,-1,1,2,-4.0,-1
JAX,NYJ,2019,8,1,-7.0,3.2,26.3,7.87,0.8700000000000001,60.0,3.0,7.3194175464142734,0.9478716115323491,59.0,12.0,4.547718631178707,0.5332882751809946,73.0,80.0,0.500435967302451,0.23348157532550193,59.0,11.0,4.157875424688561,0.44582554756067594,55.0,26.0,0.0,0.07193593166198653,35.0,0.0,0.0,0.2562558600466605,1,1,14,7.0,1
KAN,GNB,2019,8,1,5.0,14.2,-3.0,1.56,6.5600000000000005,57.0,76.0,1.52227801724138,0.24850141397221673,87.0,49.0,0.0,0.8154522182578233,24.0,50.0,0.0,0.04650693448793364,33.0,39.0,7.41067549565081,0.23504068668038147,100.0,31.0,4.926712896768661,-0.33806015237962433,44.0,75.0,0.0,0.3501791581007342,1,-1,-7,-2.0,-1
LAC,CHI,2019,8,0,3.5,-1.7,-1.7,-2.6,0.8999999999999999,34.0,54.0,-4.185965996908809,0.35923708844004326,71.0,60.0,-8.33978328656065,0.6606526531075735,18.0,78.0,-7.827957975388907,0.8184057920225606,59.0,14.0,1.6805836638873162,0.5475534835422325,86.0,40.0,-4.592891576825312,0.45816869154076795,52.0,29.0,0.0,0.07467377675783457,1,1,1,4.5,1
LAR,CIN,2019,8,1,-12.0,10.8,42.2,11.17,-0.8300000000000001,49.0,28.0,-3.203683004231312,-0.35562876101754093,76.0,15.0,8.905639832265795,0.3863854940105428,37.0,0.0,0.0,0.4671912742826124,77.0,0.0,18.14924637448278,0.5133599076076402,76.0,37.0,2.5470173538882395,0.1334389334172371,42.0,62.0,0.0,-0.37055675712323766,-1,-1,14,2.0,1
MIA,PIT,2019,8,0,14.0,-57.4,-57.5,-14.22,-0.22000000000000064,12.0,100.0,-18.37785436226243,0.5846021326172021,12.0,69.0,0.0,0.8316472900029696,11.0,65.0,0.0,0.639055761908606,23.0,20.0,-10.53164,-0.2208806255166072,28.0,35.0,1.120008191685434,0.7368297061399285,28.0,33.0,2.399627811860954,0.7102007550699324,-1,-1,-13,1.0,1
MIN,WAS,2019,8,1,-16.5,15.9,41.1,10.94,-5.5600000000000005,53.0,52.0,0.0,-0.23558786538809162,76.0,42.0,0.0,0.7177485419107081,89.0,45.0,0.0,0.06788194501630539,82.0,26.0,-1.8842519606869796,-0.8164780700797307,51.0,40.0,0.0,0.827179432587364,39.0,23.0,0.0,-0.30496200699090603,-1,1,10,-6.5,-1
NOR,ARI,2019,8,1,-12.5,20.7,34.1,9.5,-3.0,57.0,32.0,2.209864041920407,0.27423560815753933,76.0,64.0,0.0,-0.01887105489085153,48.0,49.0,0.0,0.24965931765175461,81.0,62.0,0.705719722408781,-0.11182300310917404,58.0,24.0,0.0,0.10851314947414897,39.0,50.0,4.161254418562493,0.6115662686822673,-1,-1,22,9.5,1
NWE,CLE,2019,8,1,-9.5,45.0,54.3,13.59,4.09,79.0,49.0,0.0,0.40813442177106735,79.0,65.0,0.0,0.4712860770390053,37.0,29.0,19.628653232577644,0.6337519403816798,94.0,56.0,1.0450380228136957,0.6497301478672686,78.0,50.0,0.0,0.5066107318418877,91.0,51.0,0.0,0.26225515136309685,1,1,14,4.5,1
NYG,DET,2019,8,0,6.5,-21.0,-27.0,-8.01,-1.5099999999999998,49.0,68.0,-5.012833596748705,0.3634562421995441,44.0,25.0,0.0,0.3267622542407903,44.0,41.0,3.8435136326427743,0.3265905454454517,48.0,42.0,2.843927503079364,0.8329362813655529,46.0,9.0,2.4919964078474717,0.34718165170444154,28.0,77.0,-6.92024308249289,0.3436353857844988,-1,-1,-5,1.5,1
NYJ,JAX,2019,8,0,7.0,-23.1,-26.3,-7.87,-0.8700000000000001,12.0,59.0,-18.27142517814723,-0.7674554322766907,3.0,60.0,0.0,0.2373614456363866,11.0,59.0,-12.295300891021242,-0.35944474652548114,80.0,73.0,0.0,-0.08528664964430849,0.0,35.0,0.0,0.03285948588442936,26.0,55.0,0.0,-0.6512717511736965,-1,1,-14,-7.0,-1
OAK,HOU,2019,8,0,5.0,-4.7,-10.8,-4.57,0.4299999999999997,25.0,40.0,0.0,0.08044083930213419,86.0,45.0,0.0,-0.09672119136787619,71.0,87.0,0.0,-0.4063668593069903,85.0,68.0,0.0,0.03492874060604193,52.0,17.0,0.0,0.4470910808983035,9.0,68.0,-8.117262613195342,0.7262442909837459,1,1,-3,2.0,1
PHI,BUF,2019,8,0,1.0,4.8,11.4,0.29,1.29,45.0,49.0,1.021203255939696,0.7253674542595758,71.0,39.0,-4.9039949181253535,0.2982180471463747,49.0,81.0,0.0,0.2703428855174426,82.0,69.0,-11.700748258706476,0.5957047797461485,49.0,60.0,0.0,0.20806252822653523,20.0,47.0,0.7826574496069512,0.573709293199944,1,1,18,19.0,1
PIT,MIA,2019,8,1,-14.0,0.1,57.5,14.22,0.22000000000000064,69.0,12.0,12.233154800783783,0.4525434109033045,100.0,12.0,6.156252612026928,0.20540231844495013,20.0,23.0,11.25159071762273,0.8668636571043257,65.0,11.0,10.65405230914232,0.8327932363547224,33.0,28.0,3.5114021377885534,-0.23476365171211555,35.0,28.0,0.0,-0.31271542361643645,1,-1,13,-1.0,-1
SEA,ATL,2019,8,0,-7.5,10.0,27.2,3.86,-3.64,23.0,48.0,1.8314122227465788,0.36242118909804844,56.0,0.0,0.0,-0.8021241612145547,62.0,62.0,0.28619512195123065,0.7290045851045273,67.0,13.0,6.34015962526718,0.47850041665503784,70.0,18.0,0.0,-0.32326489578374706,32.0,89.0,0.0,0.10911693374680492,-1,1,7,-0.5,-1
SFO,CAR,2019,8,1,-4.5,25.2,15.7,5.62,1.12,69.0,49.0,10.376705882352933,0.5907054523898857,86.0,100.0,0.0,0.22910879850512253,100.0,58.0,5.928570808935156,0.44202846910633503,82.0,64.0,14.091100885368125,-0.3720981041873175,41.0,46.0,0.0,-0.7069581791789977,100.0,46.0,6.9806488549618315,-0.7412838860200893,1,1,38,33.5,1
TAM,TEN,2019,8,0,2.0,-4.4,5.9,-0.93,1.0699999999999998,39.0,0.0,0.0,-0.5621342789770333,7.0,53.0,4.846621222768796,0.20495994198962075,38.0,78.0,0.0,-0.5230292441789707,100.0,41.0,0.0,0.37672565968382316,72.0,42.0,0.0,-0.3316204661222278,0.0,35.0,0.0,-0.7364799096673419,1,-1,-4,-2.0,-1
TEN,TAM,2019,8,1,-2.0,-10.3,-5.9,0.93,-1.0699999999999998,53.0,7.0,0.0,-0.24494974622052118,0.0,39.0,-3.5705481969221378,0.6774018666438592,41.0,100.0,0.0,0.42470065074064844,78.0,38.0,0.17368266835962132,0.7647233343108197,35.0,0.0,0.0,0.7390495760680544,42.0,72.0,2.3808844411386865,-0.8888817432817848,-1,-1,4,2.0,1
WAS,MIN,2019,8,0,16.5,-25.2,-41.1,-10.94,5.5600000000000005,42.0,76.0,-7.432588778750844,-0.28748975957120326,52.0,53.0,-8.305189827208569,0.20409594993293648,26.0,82.0,0.0,-0.04664751395062153,45.0,89.0,-3.566771512231986,-0.48595800834145025,23.0,39.0,-9.250757725587142,-0.3192801703260989,40.0,51.0,0.0,-0.0060948268898663865,1,1,-10,6.5,1
ARI,SFO,2019,9,1,10.5,-18.7,-53.3,-9.97,0.5299999999999994,49.0,85.0,0.0,0.2837742750388891,38.0,86.0,-9.980867721662749,0.4757051241306781,38.0,70.0,-4.53491448692153,0.1399277041727594,33.0,84.0,-5.520632189154645,0.14487570894141316,49.0,100.0,0.0,0.4432423845588716,8.0,37.0,-6.418058361391696,-0.21040038278945936,1,1,-3,7.5,1
BAL,NWE,2019,9,1,3.0,14.5,-25.8,-3.54,-0.54,14.0,81.0,0.6023220012828752,-0.36585456195008953,63.0,86.0,-11.465621298780176,0.46282445070809547,100.0,82.0,12.635183980483847,-0.638671647240228,83.0,22.0,0.0,-0.048797314457905694,52.0,88.0,0.0,0.6309138887595482,15.0,79.0,0.42883375825325665,-0.2724377143764304,-1,-1,17,20.0,1
BUF,WAS,2019,9,1,-10.5,-12.2,13.5,5.16,-5.34,33.0,55.0,0.23970071341569454,0.3001327390013609,52.0,36.0,0.9148843386829033,-0.2837320288836294,47.0,25.0,0.0,-0.012365100458374911,56.0,15.0,0.0,0.15376014279902267,42.0,30.0,0.0,-0.0812402044598642,59.0,19.0,0.0,-0.07537886301670656,-1,-1,15,4.5,1
CAR,TEN,2019,9,1,-3.5,2.8,11.5,4.72,1.2199999999999998,100.0,16.0,11.718314076990831,0.5482235020809982,41.0,49.0,1.184185762135158,0.5372346282460658,47.0,70.0,0.9297069776558242,0.22290879771867547,28.0,25.0,10.558104860731834,0.646387826479877,37.0,31.0,-1.4708229630302512,0.8015217117588819,46.0,34.0,0.0,-0.4529066687384024,1,1,10,6.5,1
CHI,PHI,2019,9,0,5.0,-2.1,-8.7,-4.12,0.8799999999999999,47.0,74.0,2.142108476168108,0.3521349975964151,56.0,44.0,0.0,-0.041166168183201686,14.0,76.0,0.3174678705595504,0.3538826697999012,81.0,44.0,3.063971938029817,-0.14200057852974574,32.0,21.0,0.0,-0.021605387332494272,37.0,45.0,4.220033094318801,0.6245530665033134,1,-1,-8,-3.0,-1
CLE,DEN,2019,9,0,-4.0,-7.1,1.0999999999999996,-1.98,-5.98,62.0,38.0,9.809160839160818,0.6808394267996405,48.0,28.0,6.070821210488496,0.7573149910351004,44.0,55.0,0.0,-0.3403403390749262,19.0,33.0,0.0,0.08102573957520445,45.0,59.0,-1.3516659536236837,0.7178771110994515,42.0,35.0,5.539937899958347,0.3946030495463319,-1,1,-5,-9.0,-1
DAL,NYG,2019,9,0,-6.5,21.1,40.0,6.81,0.3099999999999996,38.0,51.0,1.4143561716875501,-0.3051318693193731,89.0,49.0,3.2875526024363233,-0.1992985463762577,59.0,41.0,0.0,-0.034282332204989024,69.0,27.0,0.0,-0.37308435266487394,89.0,16.0,0.0,0.008305942294153157,38.0,52.0,0.0,0.021040049464251045,1,1,19,12.5,1
DEN,CLE,2019,9,1,4.0,-8.2,-1.0999999999999996,1.98,5.98,28.0,48.0,4.645419432709712,0.5882685608093062,38.0,62.0,0.0,0.4274458014336852,33.0,19.0,-8.850804609966914,-0.5539953887239526,55.0,44.0,0.0,-0.02943126223836496,35.0,42.0,0.0,-0.115763989055066,59.0,45.0,3.517894791594408,0.5276795414146939,1,1,5,9.0,1
DET,OAK,2019,9,0,2.5,3.2,5.300000000000002,-1.06,1.44,19.0,96.0,0.0,0.07466866199847468,67.0,19.0,0.0,0.4265454890764611,24.0,74.0,-1.6570131131617292,0.16031733273405518,32.0,48.0,-2.4829348438380183,0.4216075898743211,84.0,3.0,0.0,0.5467130408734137,0.0,58.0,0.0,-0.032250006536941885,1,-1,-7,-4.5,-1
GNB,LAC,2019,9,0,-4.0,20.2,24.4,3.22,-0.7799999999999998,40.0,81.0,4.255515438247015,-0.4645805037133728,71.0,32.0,0.0,-0.08296877993189232,27.0,41.0,3.788564691151917,0.10490003910892068,40.0,4.0,1.24784223918575,-0.10714156251350143,77.0,45.0,4.7664252336448625,-0.22839553543086846,24.0,83.0,5.829825886468441,-0.4395015292885065,-1,1,-15,-19.0,-1
HOU,JAX,2019,9,0,1.0,4.0,-1.9000000000000004,-2.64,-1.64,28.0,68.0,2.5893633573243005,-0.11924959676873662,48.0,78.0,-1.6178249442497652,0.5673893873914416,50.0,57.0,2.2374712574850295,0.13596183397533165,82.0,52.0,0.0,0.8525001726055579,71.0,34.0,0.0,0.14816367769542715,8.0,60.0,0.08844888663967154,-0.9847691240763006,-1,-1,23,24.0,1
IND,PIT,2019,9,0,1.0,-0.1,3.3,-1.5,-0.5,47.0,100.0,0.0,0.00246631657973391,85.0,71.0,12.233288828918408,-0.7455963568649141,46.0,63.0,0.5308427389014305,0.6154667259564403,53.0,17.0,0.0,0.38623654804918545,44.0,35.0,2.1456276886976924,-0.2741034514407412,32.0,36.0,-2.6246429048191127,-0.4555974515043189,-1,1,-2,-1.0,-1
JAX,HOU,2019,9,1,-1.0,5.9,1.9000000000000004,2.64,1.64,78.0,48.0,-1.2127697725248954,0.8122008293242323,68.0,28.0,2.1440478709336173,0.662740173763567,52.0,82.0,0.0,0.007484037015938985,57.0,50.0,-2.5100251509054337,0.7049896586277528,60.0,8.0,3.5742957067052608,0.3421832655105206,34.0,71.0,-1.0523343424150684,0.32838450849374556,1,-1,-23,-24.0,-1
KAN,MIN,2019,9,1,5.5,24.9,4.799999999999997,3.27,8.77,61.0,77.0,-1.0682914483087158,0.10210125982320231,90.0,53.0,0.0,0.5602649590964702,14.0,77.0,0.0,-0.04708664303361472,17.0,69.0,0.0,0.0379668211863787,100.0,41.0,3.0778899392302477,-0.26050126493908066,36.0,55.0,0.0,0.4072491952261871,1,1,3,8.5,1
LAC,GNB,2019,9,1,4.0,-4.2,-24.4,-3.22,0.7799999999999998,32.0,71.0,-4.180729451457157,0.397936509341046,81.0,40.0,-2.909037162162162,0.5373349237605336,4.0,40.0,0.19396738538604286,0.5901688659237186,41.0,27.0,0.0,0.7229350162070839,83.0,24.0,-1.5457840236686387,0.33443812399512163,45.0,77.0,-3.9504241766537724,0.18989457218152966,1,1,15,19.0,1
MIA,NYJ,2019,9,1,3.5,-57.8,-30.8,-4.69,-1.1900000000000004,0.0,0.0,0.0,0.3421798996767092,22.0,0.0,0.0,0.6099662941269333,1.0,71.0,-12.124631410256423,0.6543800280021596,0.0,0.0,-8.046914765906365,-0.10498260051284938,26.0,17.0,7.798583771329817,0.8059902111553275,22.0,0.0,10.584558457711447,0.727432564729547,-1,-1,8,11.5,1
MIN,KAN,2019,9,0,-5.5,20.1,-4.799999999999997,-3.27,-8.77,53.0,90.0,0.0,-0.4603591743121698,77.0,61.0,0.0,0.40248159625566715,69.0,17.0,0.0,0.033271819832373886,77.0,14.0,0.0,-0.7566313768067671,55.0,36.0,0.0,0.815139484444832,41.0,100.0,12.581611387016682,-0.39672434722885386,-1,1,-3,-8.5,-1
NWE,BAL,2019,9,0,-3.0,40.3,25.8,3.54,0.54,86.0,63.0,4.590781286278148,0.33116347944128344,81.0,14.0,11.877952873973582,0.5042750619901477,22.0,83.0,1.3739677232688052,0.4388847277825159,82.0,100.0,0.0,0.6660552787373585,79.0,15.0,0.0,0.5286224915931459,88.0,52.0,4.709268059828153,0.32621801242547477,1,-1,-17,-20.0,-1
NYG,DAL,2019,9,1,6.5,-18.9,-40.0,-6.81,-0.3099999999999996,49.0,89.0,-7.186340749414517,0.28507267473193126,51.0,38.0,-1.0375522799143146,0.3466396803842613,27.0,69.0,-3.226369448183041,0.24807676279210708,41.0,59.0,-13.345068857376612,0.7478489711280132,52.0,38.0,-2.9511640891567312,0.4259875044624235,16.0,89.0,-4.8882651405142195,0.18325762842409904,-1,1,-19,-12.5,-1
NYJ,MIA,2019,9,0,-3.5,-27.0,30.8,4.69,1.1900000000000004,0.0,22.0,0.0,-0.5710851628317462,0.0,0.0,0.0,0.2757731213107224,0.0,0.0,-15.742337849524354,-0.24775772813932992,71.0,1.0,0.0,-0.42077279555930225,0.0,22.0,0.0,0.0654531581578888,17.0,26.0,0.0,-0.6454310917729241,1,-1,-8,-11.5,-1
OAK,DET,2019,9,1,-2.5,-2.1,-5.300000000000002,1.06,-1.44,19.0,67.0,0.0,0.29445280614683955,96.0,19.0,0.0,0.43822552502234513,48.0,32.0,-8.47225348083158,-0.4126395664420132,74.0,24.0,0.0,-0.08249167198425005,58.0,0.0,0.0,0.27356987923039977,3.0,84.0,-9.865230803250599,0.6552733319739391,-1,-1,7,4.5,1
PHI,CHI,2019,9,1,-5.0,6.6,8.7,4.12,-0.8799999999999999,44.0,56.0,0.059931267605634275,0.6615711023479046,74.0,47.0,-4.6890698729582585,0.2709183589367419,44.0,81.0,0.0,0.26698366009589847,76.0,14.0,5.82895575624194,0.5240678568448665,45.0,37.0,0.0,-0.07529641248641672,21.0,32.0,8.477878627034686,0.6467835915982127,-1,-1,8,3.0,1
PIT,IND,2019,9,1,-1.0,-3.4,-3.3,1.5,0.5,71.0,85.0,0.0,0.06554692922463648,100.0,47.0,6.013462926964735,-0.2723425577209219,17.0,53.0,3.8681532283300273,0.45000329957906005,63.0,46.0,4.285797053136876,0.46540724079169593,36.0,32.0,4.208749122860541,-0.43189281968109594,35.0,44.0,3.367606404058018,-0.409048007125166,1,1,2,1.0,1
SEA,TAM,2019,9,1,-4.0,12.5,16.5,5.79,1.79,11.0,22.0,5.806251931993822,0.39780713706711524,64.0,33.0,-1.854370125348189,-0.27880770176219666,47.0,100.0,-11.049932479627465,0.721888064054817,62.0,25.0,2.9117871275605225,0.7292845573387325,65.0,2.0,0.0,0.1674237677681292,10.0,77.0,0.0,0.005471750605909695,1,1,6,2.0,1
SFO,ARI,2019,9,0,-10.5,34.6,53.3,9.97,-0.5299999999999994,86.0,38.0,15.96531896042529,0.6366177148369355,85.0,49.0,8.376354178707672,-0.44439732601299997,84.0,33.0,9.986576763485479,0.32755734466994857,70.0,38.0,0.0,-0.6467607933969775,37.0,8.0,0.0,-0.8825638918483288,100.0,49.0,10.16527457463108,-0.2585885095866214,-1,1,3,-7.5,-1
TAM,SEA,2019,9,0,4.0,-4.0,-16.5,-5.79,-1.79,33.0,64.0,4.983141965678625,-0.48156683678477186,22.0,11.0,0.0,0.18537650695933627,25.0,62.0,3.0948997748366285,-0.3985627701424538,100.0,47.0,0.0,-0.11292841246260428,77.0,10.0,0.0,-0.3562204291076009,2.0,65.0,0.0,-0.632444425836716,-1,1,-6,-2.0,-1
TEN,CAR,2019,9,0,3.5,-8.7,-11.5,-4.72,-1.2199999999999998,49.0,41.0,0.0,0.026787585322997604,16.0,100.0,0.0,0.5582886022679998,25.0,28.0,-6.255019401330375,-0.25055540940328547,70.0,47.0,0.0,0.6720737173738116,34.0,46.0,-5.509174068457536,0.7264772125940355,31.0,37.0,-11.384784439542809,-0.8769968807182257,-1,1,-10,-6.5,-1
WAS,BUF,2019,9,0,10.5,-25.7,-13.5,-5.16,5.34,36.0,52.0,-7.901519323474142,-0.343140318424063,55.0,33.0,0.0,0.02455118944196411,15.0,56.0,0.0,-0.03793742317493455,25.0,47.0,-4.937093428151059,-0.7129250953305583,19.0,59.0,-5.582725946857481,-0.2951144762879185,30.0,42.0,0.0,0.03733906410484912,1,-1,-15,-4.5,-1
ARI,TAM,2019,10,0,5.5,-15.6,-14.7,-5.41,0.08999999999999986,50.0,24.0,0.0,-0.04038719770754437,36.0,45.0,-3.352207750094578,0.22122908798722868,42.0,100.0,0.0,0.07200352073855794,51.0,27.0,-3.876879999999998,-0.12836598281674916,42.0,3.0,-5.721484678658597,-0.22453708361290348,11.0,75.0,-4.486147785349235,0.15248868168401097,1,1,-3,2.5,1
ATL,NOR,2019,10,0,14.0,-21.3,-43.8,-11.49,2.51,0.0,86.0,-3.5190545389307513,-0.11608465433884087,55.0,63.0,0.0,0.22105245119154837,6.0,94.0,0.0,0.5436450358448001,60.0,38.0,0.0,-0.6375079060092728,100.0,41.0,0.0,0.171368538336788,23.0,65.0,0.0,0.6239244817000528,1,1,17,31.0,1
BAL,CIN,2019,10,0,-10.5,18.4,57.6,11.0,0.5,26.0,28.0,-8.769967530200413,-0.46768000605120585,65.0,7.0,-2.898357908847184,-0.12067107178519165,100.0,0.0,-17.972932534085565,-0.7020704788806698,95.0,0.0,0.0,-0.036657788311063796,41.0,25.0,-1.7975966151385925,-0.21851305536111504,20.0,63.0,1.1571691599539733,-0.4776457921596416,1,1,36,25.5,1
BUF,CLE,2019,10,0,3.0,-12.0,-1.0,-2.44,0.56,48.0,48.0,1.8156848701880017,0.26911161342388984,52.0,66.0,5.01569765776091,-0.28325306107397297,48.0,37.0,0.0,0.009773252342106256,66.0,42.0,0.0,0.10715275103748853,31.0,51.0,3.276878715814506,-0.1573396431462118,71.0,42.0,2.46606235691704,0.21920994373062844,1,0,-3,0.0,0
CAR,GNB,2019,10,0,5.0,2.3,-11.9,-4.81,0.1900000000000004,100.0,66.0,-6.098964449770323,0.5584908698750225,38.0,46.0,5.693596859266361,0.5827402190329717,50.0,50.0,0.0,0.2058037968728183,44.0,25.0,10.65999717593899,0.5956760553054842,31.0,27.0,1.8969070298354627,0.7794989613530432,44.0,63.0,0.0,-0.22168371488051608,1,-1,-8,-3.0,-1
CHI,DET,2019,10,1,-6.0,-4.2,-5.9,0.93,-5.07,59.0,65.0,3.695600366076878,0.38631279266199153,52.0,26.0,0.0,0.017025122554915423,14.0,42.0,7.771196247068019,0.5590213865877577,85.0,25.0,0.0,-0.0965033665047134,18.0,6.0,0.0,-0.05950093164629279,42.0,87.0,-8.218414556559367,0.6748380443710706,-1,-1,7,1.0,1
CIN,BAL,2019,10,1,10.5,-39.2,-57.6,-11.0,-0.5,7.0,65.0,-0.7244290047949935,0.6967576647585627,28.0,26.0,8.904848111658458,0.8907180334610088,0.0,95.0,0.0,-0.24657876441136442,0.0,100.0,4.5580610585897485,-0.5120158874491552,63.0,20.0,0.3347770987778005,0.3845484453646098,25.0,41.0,-2.351319388576026,-0.1615485886067522,-1,1,-36,-25.5,-1
CLE,BUF,2019,10,1,-3.0,-11.0,1.0,2.44,-0.56,66.0,52.0,3.614136762070805,0.5236402031146117,48.0,48.0,1.6883945338698823,0.6498718366992426,42.0,66.0,0.0,-0.6354228365985691,37.0,48.0,2.1318420940534977,-0.11629186608049834,42.0,71.0,-3.761937414965992,0.6640435310219218,51.0,31.0,5.369430148093919,0.4158728369078044,-1,0,3,0.0,0
DAL,MIN,2019,10,1,-3.5,25.9,4.399999999999999,3.18,-0.31999999999999984,55.0,78.0,4.774189729169751,-0.2829301362705173,93.0,66.0,0.0,-0.13817719460851727,62.0,82.0,-0.4412641192021125,0.1537469653503135,81.0,64.0,0.0,-0.47392540090240837,82.0,45.0,0.0,0.1885198295176998,48.0,48.0,2.213723024638913,-0.161343163030567,-1,1,-4,-7.5,-1
DET,CHI,2019,10,0,6.0,1.7,5.9,-0.93,5.07,26.0,52.0,0.7987738607050727,0.23728853251773396,65.0,59.0,0.0,0.32700754840213414,25.0,85.0,0.0,0.4021265660300201,42.0,14.0,2.848670258009642,0.580038784644103,87.0,42.0,0.0,0.08939017551090847,6.0,18.0,0.0,-0.16178218438528,1,-1,-7,-1.0,-1
GNB,CAR,2019,10,1,-5.0,14.2,11.9,4.81,-0.1900000000000004,46.0,38.0,-5.174661315689562,-0.3127152161508987,66.0,100.0,0.0,-0.24132431224226533,25.0,44.0,0.0,-0.12337561089125568,50.0,50.0,5.438206734534061,-0.5037150436081471,63.0,44.0,0.0,0.05886454210958461,27.0,31.0,0.0,-0.09203348141205084,-1,-1,8,3.0,1
IND,MIA,2019,10,1,-11.0,6.5,65.1,15.73,4.73,48.0,17.0,0.9277782785038283,0.13168630435718962,72.0,18.0,-2.9430846494416185,-0.4052837682879055,48.0,27.0,0.0,0.5802122233399548,69.0,3.0,0.0,0.1771471527919559,36.0,29.0,-0.574309129738388,-0.29996247649649277,42.0,26.0,-3.2413754214626205,-0.32680902126670863,1,-1,-4,-15.0,-1
KAN,TEN,2019,10,0,-5.0,29.5,39.7,6.74,1.7400000000000002,60.0,11.0,0.0,-0.07556990180453128,78.0,56.0,0.0,0.3299540202441917,21.0,75.0,0.0,-0.02806855492022992,38.0,28.0,0.0,-0.039333117979749456,90.0,38.0,-0.23410651075846056,-0.13045016529082468,42.0,35.0,2.5248988500851857,0.28159377886598463,1,-1,-3,-8.0,-1
LAC,OAK,2019,10,0,-1.0,-1.0,-3.2,-2.92,-3.92,43.0,97.0,-2.762587133993688,0.14333832531516993,78.0,30.0,0.5121841739935218,0.18126865892449012,14.0,86.0,-6.071982308340353,0.4772251565346721,64.0,53.0,0.0,0.5189331225754896,78.0,0.0,3.770456650863711,0.25767943053323267,56.0,55.0,0.0,-0.08253424571558327,-1,1,-2,-3.0,-1
LAR,PIT,2019,10,0,-4.0,10.0,13.7,0.81,-3.19,59.0,100.0,12.70352197844794,-0.37828565133807135,86.0,81.0,-3.3903986222732545,0.3397153719899679,26.0,70.0,2.22972340091152,0.17077067731362952,81.0,20.0,5.502986239474224,0.35019043595086097,82.0,44.0,0.0,0.04899656200118306,35.0,28.0,-7.776233802816895,-0.4058354283674301,-1,1,-5,-9.0,-1
MIA,IND,2019,10,0,11.0,-58.6,-65.1,-15.73,-4.73,18.0,72.0,-5.2655259900990075,0.5621102318559641,17.0,48.0,-2.110635652785094,0.6963140441966997,3.0,69.0,-4.090868174061434,0.2731101841070933,27.0,48.0,-5.9163943661971805,0.15268676397251502,26.0,42.0,0.1116412874988697,0.8116626441008555,29.0,36.0,-1.1100352970837886,0.8363924813207987,-1,-1,4,15.0,1
MIN,DAL,2019,10,0,3.5,21.5,-4.399999999999999,-3.18,0.31999999999999984,66.0,93.0,9.593855662606803,-0.39823378123835657,78.0,55.0,0.0,0.5972082299649546,64.0,81.0,0.0,-0.08007884794527613,82.0,62.0,0.0,-0.7875999184661429,48.0,48.0,0.0,0.7845242914564264,45.0,82.0,7.456372697724811,-0.3725108629649718,1,1,4,7.5,1
NOR,ATL,2019,10,1,-14.0,22.5,43.8,11.49,-2.51,63.0,55.0,2.6519420201866932,0.5080931580095214,86.0,0.0,0.0,0.12879750564194792,38.0,60.0,0.0,0.43621371534220166,94.0,6.0,0.0,-0.2417835187915508,65.0,23.0,0.0,0.24149406457724631,41.0,100.0,-8.74193778465239,0.6404615361933261,-1,1,-17,-31.0,-1
NYG,NYJ,2019,10,0,-3.0,-19.1,22.7,2.84,-0.16000000000000014,46.0,0.0,0.0,0.4045480009865371,42.0,22.0,5.898812499999992,0.509931388890947,29.0,89.0,-7.431313466099025,0.43855387764587195,50.0,5.0,0.0,0.7857658412251054,42.0,22.0,-0.16826794011357693,0.5211424721119301,21.0,0.0,0.374631670304811,0.14112876234229194,-1,1,-7,-10.0,-1
NYJ,NYG,2019,10,1,3.0,-41.8,-22.7,-2.84,0.16000000000000014,22.0,42.0,-10.595619335347434,-0.450414403688076,0.0,46.0,0.0,-0.031686836706140115,5.0,50.0,-7.989918439716314,-0.347350735387854,89.0,29.0,-7.4235989980644455,-0.48306600653750315,0.0,21.0,0.0,0.008325741112722773,22.0,42.0,-10.25939393939393,-0.5064458690921165,1,1,7,10.0,1
OAK,LAC,2019,10,1,1.0,2.2,3.2,2.92,3.92,30.0,78.0,0.0,0.3900234494216357,97.0,43.0,0.0,0.5425684348436913,53.0,64.0,0.0,-0.1964977359514345,86.0,14.0,0.0,-0.032172995816550226,55.0,56.0,0.0,0.3155611779664962,0.0,78.0,-5.766014771347631,0.27017319246773364,1,1,2,3.0,1
