Week,Spread,DVOA EGO,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Spread Result Class,EGO To Result Diff
16,-7.5,6.15,48.0,9.0,0.0,-0.0631945644837108,78.0,100.0,4.5946112554536995,-0.2732482808781349,43.0,21.0,4.211920754122467,0.2756068799520256,67.0,38.0,0.0,0.023718098162538684,26.0,39.0,1.21717885138378,-0.2577439908413097,30.0,41.0,-1.1870395365504065,-0.2266213801466883,-1,-1,1,25.85
16,7.5,-7.91,81.0,31.0,0.043593094210446985,0.19140949315711253,50.0,19.0,0.0,-0.029217935274938614,29.0,58.0,-1.0816692141254935,0.1280356485405518,21.0,8.0,0.0,0.11830185395989848,48.0,27.0,-0.2581703866708556,0.15716744103609287,43.0,86.0,-12.721060350482617,0.4719380415158258,-1,1,-1,-4.09
16,-6.5,3.38,68.0,45.0,-0.09557095784569823,-0.2355082341511319,84.0,42.0,0.0,-0.04134419611163216,17.0,73.0,0.0,-0.1877468078353084,31.0,11.0,0.0,0.06310934060297904,88.0,46.0,3.4388926190252564,-0.3543675307286093,48.0,32.0,3.395154197372636,0.1791226543796659,-1,-1,1,19.62
16,-7.5,4.9,29.0,84.0,-6.598108909533449,0.3832364210526579,67.0,35.0,1.027690960801765,0.11747226350407143,18.0,62.0,-6.334159203768952,0.6787794341236797,56.0,38.0,0.0,0.3918769155870436,79.0,21.0,0.0,0.03887534542113186,68.0,47.0,0.0,0.001062550891165734,-1,1,-1,-11.9
16,7.0,-7.18,81.0,72.0,-2.7954474027310816,0.4892364232670937,92.0,94.0,-5.018694409937879,0.30160491224358216,17.0,51.0,4.632534667917838,0.2894154233744873,50.0,58.0,-4.209720008290462,0.5044552394043734,77.0,100.0,-15.736922360248457,0.4540160852573392,51.0,49.0,0.0,0.02515283511441826,-1,-1,1,4.18
16,1.5,-0.94,0.0,31.0,1.5299049662783537,0.4247353812317422,0.0,16.0,0.7073764753260532,0.1577686889198152,0.0,0.0,0.0,-0.2722015557658623,20.0,15.0,0.0,0.017909800821968237,37.0,42.0,0.5210047642516926,0.6331635218588911,24.0,38.0,-3.66653158466262,0.5371216167793771,1,1,1,3.94
16,-4.0,5.77,74.0,61.0,4.1503209459459445,-0.3299692274769696,86.0,55.0,2.3902644614222144,0.19883883619563208,49.0,44.0,2.3122103064852966,-0.16222689169071342,70.0,27.0,0.0,-0.01851566405748756,49.0,29.0,3.0661868210790915,-0.16158979504343438,37.0,44.0,2.2283011747196104,-0.3918227933118241,1,-1,-1,-18.77
16,-3.5,3.79,84.0,9.0,0.3070829567060447,0.14536157417443996,92.0,58.0,-2.4626880263202717,0.21804769056390305,29.0,63.0,-1.3955843410715865,-0.3855903586150493,79.0,45.0,0.15868461447632853,-0.21335669531999374,69.0,24.0,-0.2209680908081637,0.3841462394619545,39.0,39.0,1.1165662002152894,0.29036688177960457,1,1,1,6.21
16,-7.0,5.03,74.0,53.0,4.190574664554879,0.7479846849978733,75.0,77.0,-0.4434666245320607,0.4191288627459948,23.0,67.0,4.437989714820012,0.2517954746738879,71.0,49.0,0.7660747251195694,0.6690456067340452,57.0,73.0,0.5173195876288759,0.2211545009032425,88.0,24.0,10.472866540305496,0.4935787746196842,-1,0,0,1.9699999999999998
16,-1.0,-0.82,45.0,25.0,2.5367905877296613,0.6958396239877027,45.0,77.0,-5.444150099403579,0.2561632020179146,20.0,25.0,1.0698325059044618,0.24499192752332266,51.0,23.0,0.0,0.5604416765618506,39.0,46.0,-3.654492105467837,0.2651211079025095,21.0,0.0,1.3516838293538571,0.24873856645270295,-1,-1,1,6.82
16,3.0,-2.45,38.0,78.0,-2.262846593338253,-0.15616609094080489,17.0,100.0,0.0,0.06562642625266503,5.0,65.0,0.0,-0.08980503975614894,82.0,15.0,0.0,-0.0715108229526783,20.0,63.0,-9.25902361676893,0.40421819295882105,37.0,19.0,-1.99661949454236,0.12412964817660214,1,1,1,8.45
16,7.5,-4.9,35.0,67.0,-5.371871440195282,-0.18780116168783534,84.0,29.0,-0.964748568702289,0.4717457768314606,38.0,56.0,-6.874456949915586,0.10516309978948507,62.0,18.0,0.0,-0.17805168194725848,47.0,68.0,-8.870230324943648,0.10307999804889048,21.0,79.0,0.0,0.02004021059281764,1,1,1,11.9
16,2.0,-0.54,61.0,100.0,-8.628505081250925,0.3356101795517042,53.0,58.0,0.977333092093355,-0.28297091643093164,38.0,64.0,0.36623262758911146,-0.1986876486812248,80.0,48.0,-3.0791079794468814,0.16178341671955118,45.0,52.0,1.4370026934321665,-0.2762077631280085,38.0,94.0,-16.629439049684166,0.6921713242262997,1,1,1,8.54
16,-3.0,2.45,100.0,17.0,3.7088165318706663,0.1740812359158349,78.0,38.0,2.8716250792815923,0.3563591780631233,15.0,82.0,-1.4187057194991528,0.2942995646869884,65.0,5.0,4.400530353888943,0.2501226077594466,19.0,37.0,2.371175148017686,0.10599398800967696,63.0,20.0,-0.26045957941017805,-0.2426989644529268,-1,1,-1,-8.45
16,-8.0,7.72,19.0,19.0,5.6897364059550055,0.5207979597998191,33.0,52.0,1.3502514586045624,0.2391500243163563,54.0,42.0,0.0,0.00185551500613642,60.0,37.0,0.0,0.059997920820417286,55.0,0.0,3.460485766933537,0.2592594821143483,14.0,33.0,1.2777893754243008,0.20619749656856476,-1,1,-1,-21.72
16,-7.0,7.18,94.0,92.0,0.0,-0.07720820439931568,72.0,81.0,8.644566857740008,-0.338236062316245,58.0,50.0,4.251798885779826,0.5092732065373561,51.0,17.0,0.0,-0.0447410123102672,49.0,51.0,8.357088980646783,-0.294672983327122,100.0,77.0,3.7591566016547127,0.10700780193851353,1,-1,-1,-4.18
16,3.0,5.69,58.0,39.0,0.014284251085209032,-0.19032105926417672,31.0,32.0,4.591775142446842,0.3517724208649887,15.0,53.0,0.0,-0.003065530401045144,100.0,46.0,0.0,0.4850064898433374,100.0,18.0,0.0,0.07684832808165158,10.0,55.0,1.1139832304263528,-0.5197773690446426,1,0,0,-8.690000000000001
16,3.5,-3.79,58.0,92.0,7.311588965774323,-0.4160393738794972,9.0,84.0,-7.758408390017713,0.4334856781151375,45.0,79.0,2.396602087503579,-0.2544206631088011,63.0,29.0,0.0,0.2318028294867741,39.0,39.0,-1.5096651844101494,0.3192233177139262,24.0,69.0,1.2891638760987902,-0.3527809481795833,-1,1,-1,-6.21
16,1.0,0.82,77.0,45.0,0.0,0.04985480140656472,25.0,45.0,-5.755967918837395,-0.2392626350132844,23.0,51.0,-2.9460106095740266,0.6353598237188494,25.0,20.0,-6.774145845110233,-0.4201845594526363,0.0,21.0,-3.4306236414188227,0.17274980204630944,46.0,39.0,-5.616441083916084,-0.2556333222633313,1,-1,-1,-6.82
