Week,DVOA EGO,DVOA EGO to Spread Diff,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Spread Result Class,EGO Pick Correct
6,1.76,4.76,59.0,87.0,1.8813900219642257,0.9010113227007888,100.0,32.0,12.061530794786606,0.5329646918016272,100.0,61.0,0.0,0.8255253885958841,83.0,30.0,0.0,-0.5678332804251356,47.0,49.0,0.0,-0.3047921555706378,91.0,84.0,0.0,-0.6073741363073113,1,1,1,1
6,0.61,2.61,32.0,62.0,0.0,-0.09488504940306633,45.0,79.0,0.0,0.13811806953844452,39.0,37.0,0.0,-0.3306774178008113,94.0,62.0,0.0,0.1291232225702969,56.0,78.0,14.592117903930125,-0.5680921054011641,0.0,47.0,0.0,-0.66558734800539,1,-1,-1,-1
6,-0.75,0.25,63.0,62.0,0.0,-0.21282715148720305,28.0,0.0,10.98550300825521,0.8726097678588541,43.0,44.0,0.0,-0.02095786923240317,63.0,45.0,-1.405472389043517,0.9840028594261604,32.0,75.0,0.0,0.602870933734162,59.0,48.0,0.0,-0.7482991416166579,1,-1,-1,-1
6,4.96,-1.04,21.0,26.0,0.0,-0.6586263310634615,58.0,7.0,0.0,0.3751538896610072,12.0,0.0,0.0,-0.1189439543420779,28.0,0.0,0.0,-0.6989283230228511,41.0,17.0,-13.506284441970493,-0.21807883500751574,37.0,25.0,-15.263717038539555,-0.5042735105608541,-1,1,-1,1
7,-2.11,1.39,45.0,78.0,0.0,0.3532533395057989,39.0,55.0,-10.167329783801227,0.7449577597182755,45.0,51.0,-4.390667243742336,0.12013599585472093,46.0,33.0,-3.823167259786477,0.2607870383853265,54.0,0.0,0.7421893279216918,0.5924253264207177,3.0,43.0,0.0,-0.2316317272498319,1,1,1,1
7,-2.03,0.9700000000000002,0.0,78.0,-0.7950329964941201,-0.7268458567871804,70.0,40.0,0.0,0.8538708667867098,11.0,71.0,0.0,-0.03642807274946816,60.0,28.0,0.0,-0.03870479481124342,88.0,32.0,0.0,0.584185814260953,10.0,64.0,0.0,-0.2315102787468545,1,-1,-1,-1
7,-2.75,0.25,30.0,61.0,-5.496391264036262,-0.4181551221086725,61.0,25.0,0.0,0.09136940266626743,100.0,82.0,0.0,-0.2955963365414273,93.0,50.0,0.0,0.5080954904674864,49.0,13.0,-0.21154798331016256,0.5333579883861206,11.0,61.0,-4.8068418211265005,-0.2478547219474107,1,1,1,1
7,13.43,-3.5700000000000003,47.0,10.0,4.122496440436638,-0.15641697932743878,57.0,5.0,2.0399090909090942,-0.32645007707672496,56.0,13.0,2.66596866096866,-0.3680998048490422,87.0,1.0,0.0,-0.8088377690699979,42.0,11.0,8.181240099570037,0.4823835418314973,73.0,11.0,10.629907597535937,0.4833481765149357,-1,1,-1,1
7,0.57,-3.43,77.0,83.0,0.0,0.5420736106552403,63.0,65.0,0.0,-0.8419120475097537,16.0,73.0,0.0,0.4998301495706377,91.0,32.0,5.928590369853453,0.2311564427357344,16.0,35.0,4.921122908622907,-0.1128052136139816,41.0,46.0,0.0,0.6947245147425284,-1,1,-1,1
7,-3.09,0.91,10.0,70.0,-5.094070904645489,0.8237380149584079,35.0,70.0,0.0,0.9514344658916148,0.0,48.0,0.0,-0.464617412113318,0.0,48.0,-6.876435798305497,-0.4849000941381975,52.0,32.0,-3.358490173071285,0.5298181538687041,32.0,44.0,0.0,-0.5514563556581346,1,-1,-1,-1
7,2.6,-0.3999999999999999,45.0,87.0,-3.550347166553616,0.2616535657195038,100.0,45.0,-2.2794080338266376,0.4616824917737767,55.0,100.0,0.0,0.6158027804162387,81.0,37.0,0.0,0.4916394083856397,81.0,4.0,0.0,0.5008953945093624,35.0,45.0,-3.751804370447452,0.3375285500672538,-1,-1,1,-1
7,-3.41,-0.41000000000000014,35.0,96.0,-3.3251059259982423,0.6090802380976841,65.0,30.0,0.0,0.6146480987136097,40.0,20.0,0.0,-0.13950209463754348,65.0,18.0,0.0,0.4049250758816751,35.0,30.0,0.0,-0.8964773797447987,66.0,100.0,0.0,-0.04142721265804394,-1,1,-1,1
7,-0.05,2.45,35.0,78.0,0.0,0.3399320237949961,78.0,60.0,0.0,-0.5684847812610012,34.0,83.0,4.790804713543686,-0.9507778343494736,45.0,69.0,0.0,-0.8955310963836269,58.0,49.0,0.11125960969840154,0.6060134255581033,4.0,31.0,7.379029126213589,0.9461709599422888,1,-1,-1,-1
7,5.56,0.05999999999999961,65.0,89.0,0.0,-0.21898029515844047,83.0,29.0,0.0,-0.1098839689507761,33.0,83.0,1.2216083024118696,0.13614051916886374,54.0,52.0,0.0,-0.5531833651230897,51.0,16.0,-1.4977452667814104,-0.6742680707124401,34.0,32.0,-1.3150024449877735,-0.4051794618647651,1,1,1,1
7,1.03,2.53,55.0,99.0,0.0,-0.6255287473206292,52.0,53.0,1.3340815233271537,0.966022119779532,56.0,64.0,0.0,-0.14215939040327236,86.0,58.0,-7.65517416829746,0.9825383480832204,55.0,32.0,7.211538876889853,0.6771147310916944,13.0,25.0,-13.035522854324247,-0.9231252223758808,1,-1,-1,-1
7,-1.03,-2.53,53.0,52.0,0.0,-0.03249985580170478,99.0,55.0,3.7161121583411862,-0.15571138050417424,58.0,86.0,-6.033491783390327,0.9203619666858076,64.0,56.0,0.0,0.6589536200133738,25.0,13.0,0.0,-0.4338165675551081,32.0,55.0,1.855806869734275,-0.5809539551280742,-1,-1,1,-1
