Week,DVOA EGO,DVOA EGO to Spread Diff,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Spread Result Class,EGO Pick Correct
7,1.16,-4.34,100.0,63.0,0.0,-0.7473066313079321,100.0,27.0,15.209049653749814,0.8799745286977526,55.0,38.0,11.413428621230606,0.9256612406954409,95.0,15.0,0.0,-0.057188200841346876,52.0,77.0,4.614127870887639,0.4715753141404239,91.0,43.0,0.0,-0.2874490777005955,-1,1,-1,1
7,1.12,-5.88,67.0,89.0,-7.917930452397022,0.7422289330364933,37.0,33.0,4.847659469259934,0.8074490980130697,25.0,93.0,0.0,0.9586310844909558,91.0,22.0,0.3044108280254729,-0.2624967322847912,47.0,53.0,0.0,0.8706862015477634,26.0,61.0,0.0,-0.07653409876248356,-1,1,-1,1
7,-12.19,-6.19,20.0,61.0,2.6101327754083856,-0.560580961693295,79.0,88.0,0.0,-0.6037286316587357,13.0,63.0,0.0,0.7374900174393079,26.0,27.0,3.842336040665229,0.7861130722666086,45.0,27.0,0.0,-0.5819151216160299,65.0,100.0,0.0,-0.903089608271898,-1,-1,1,-1
7,-1.63,6.87,16.0,89.0,-10.027926267281108,0.4416908687440527,87.0,13.0,0.0,-0.2287980735416136,38.0,0.0,0.0,-0.08650164941768418,56.0,27.0,-4.01886672512057,0.5594098823795369,46.0,83.0,0.0,0.4789478380885485,38.0,75.0,0.0,0.058623091936500386,1,-1,-1,-1
8,-2.11,1.89,44.0,87.0,8.27885796372778,-0.8225640297977284,48.0,67.0,0.7144719471947258,-0.5572506977659417,0.0,73.0,-1.240784954542745,-0.4706487333093932,55.0,21.0,-0.6132706964520351,0.6348711636278673,51.0,0.0,0.0,0.0016129787640934976,45.0,69.0,7.330127918132415,-0.9074233548840156,1,-1,-1,-1
8,-3.1,1.4,47.0,43.0,12.630514905149052,0.7978964713852186,43.0,47.0,0.8445652173913025,0.6285888680687,100.0,40.0,0.0,0.07272641564871624,70.0,21.0,2.1333957874112155,0.7276186564387674,0.0,62.0,0.0,0.4922281787315632,41.0,52.0,0.0,0.6215465027655882,1,1,1,1
8,-0.63,1.37,74.0,100.0,-5.136894710964389,0.3683779172172267,74.0,67.0,-0.5781614123581349,-0.2353500130114812,18.0,48.0,0.0,-0.05535258821042364,100.0,27.0,-2.214594295821356,-0.32074366568579465,28.0,68.0,0.0,-0.8464246608868863,74.0,71.0,0.0,-0.04640269901222646,1,1,1,1
8,-1.06,-6.5600000000000005,32.0,48.0,0.3196828065456172,-0.25347132822139273,70.0,40.0,0.24648767544165875,-0.7048400367235327,19.0,88.0,2.2188417455187954,-0.44065688956824,53.0,46.0,0.0,0.1092759826919831,48.0,57.0,0.0,-0.9254541871163018,57.0,54.0,0.0,0.20202424723607154,-1,1,-1,1
8,16.26,-0.23999999999999844,74.0,69.0,0.0,0.6126861209525459,91.0,34.0,3.390398043139877,-0.3823770962195775,20.0,48.0,10.46283143219265,0.18973039058344515,96.0,32.0,0.0,-0.2338041156685183,59.0,33.0,0.0,0.2375420373361227,82.0,43.0,0.0,0.27308844131855153,-1,-1,1,-1
8,3.1,-1.4,47.0,43.0,11.885931698372698,0.8345463895671372,43.0,47.0,0.0,-0.1970614369190892,21.0,70.0,-4.921702753012634,0.3822115801243316,40.0,100.0,0.0,0.6360966935471708,52.0,41.0,0.0,-0.4990125189484126,62.0,0.0,0.0,-0.2933059576686456,-1,1,-1,1
8,2.07,0.5699999999999998,34.0,51.0,0.0,-0.09522940131113494,35.0,4.0,-4.093786918071081,-0.22094604417642846,1.0,24.0,-6.221429128231776,-0.5324923281825084,22.0,31.0,0.0,0.3689478265897673,28.0,42.0,0.0,-0.24912422068387674,66.0,38.0,0.0,0.24682091655592264,1,1,1,1
8,1.06,6.5600000000000005,40.0,70.0,0.0,-0.4066612657501025,48.0,32.0,7.020363749309762,0.926590881649768,46.0,53.0,-0.3333684210526435,0.8047746919952246,88.0,19.0,0.0,0.6818994141337722,54.0,57.0,0.0,-0.005625070990480219,57.0,48.0,7.777472215653797,0.8263777059116154,1,1,1,1
