Week,Spread,DVOA EGO,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Spread Result Class,EGO To Result Diff
9,7.0,-7.64,22.0,46.0,-2.4084486142733765,0.21091118207911752,15.0,0.0,0.0,-0.16684390997044085,40.0,40.0,-5.276741511500545,-0.4412005864844894,37.0,73.0,1.409020358071036,-0.435498829891344,0.0,33.0,0.0,0.0662565001929647,25.0,39.0,-2.6439533876277896,0.2761977056333056,-1,-1,1,4.64
9,10.5,-8.25,78.0,88.0,-6.401925866236901,0.6082174842853384,38.0,45.0,0.8846551479960336,0.2649843418798998,91.0,62.0,-4.773181720660809,0.7154077190341819,82.0,51.0,0.0,-0.04758921130951599,1.0,87.0,0.0,-0.17004662417497912,38.0,85.0,-5.78029568055034,0.6174734425925965,1,1,1,-1.75
9,-13.0,14.02,67.0,58.0,10.623671460530524,0.23819517082738914,77.0,67.0,12.66556758775205,-0.7528603998057837,91.0,41.0,9.780672297440685,-0.2186570379556439,70.0,86.0,8.764888888888882,0.2551950545285935,75.0,100.0,16.40823343454931,-0.4581387562459162,48.0,12.0,7.970999999999999,-0.3194204681210332,1,-1,-1,-4.02
9,-10.5,8.25,45.0,38.0,0.0,-0.7353690500721032,88.0,78.0,0.0,-0.09612019569016443,51.0,82.0,4.182916047900406,0.2302740679776997,62.0,91.0,10.252033501440929,-0.14857844642852092,85.0,38.0,12.663521291314387,0.8515306074160034,87.0,1.0,17.413875474769412,0.3659093627558401,-1,1,-1,1.75
9,-4.5,4.57,60.0,58.0,0.6875329736210976,0.4129508930109257,85.0,67.0,-1.073898488901747,0.6141764663335979,79.0,35.0,5.935516023544805,0.8557975585282374,55.0,10.0,5.445169692546301,0.22354291791386632,57.0,85.0,0.0,0.007771693338780028,96.0,76.0,-9.2337033261119,0.7056766160811121,1,-1,-1,-5.57
9,-3.0,5.39,100.0,69.0,0.0,0.022236962546244743,54.0,67.0,-8.392060611249036,0.2914114368381995,51.0,67.0,0.0,0.04112978822125657,69.0,85.0,-7.956519748384617,0.1638726056043674,48.0,37.0,-10.352399177131103,-0.3664115083350309,73.0,68.0,-8.243802197040589,0.18086683114490787,1,-1,-1,-9.39
9,-3.0,-4.53,89.0,77.0,-1.6877199999999986,0.12463262474320982,42.0,100.0,6.534592929833961,-0.6394776925168919,43.0,89.0,0.0,0.04011358447212804,100.0,60.0,0.0,0.06264754055545227,76.0,84.0,1.9120775370581549,-0.2490579000990697,56.0,43.0,-0.2766494086353486,-0.4243502889025016,-1,-1,1,22.53
9,4.5,-4.57,67.0,85.0,-9.999326025172564,0.6847804023790026,58.0,60.0,6.034825986078888,0.7474864654144694,10.0,55.0,4.621316399369608,0.2570729435060352,35.0,79.0,5.411406331084587,-0.1256359100261488,76.0,96.0,-19.67321237081359,0.8874750360224087,85.0,57.0,-1.8176602420439265,0.5708920834756159,-1,-1,1,5.57
9,-10.0,11.6,72.0,27.0,7.847278646707372,0.3012970834138237,50.0,55.0,-2.2030662793981435,0.8948626496314143,24.0,52.0,10.432966266437953,0.7653219322389263,71.0,39.0,-3.3309044196559263,-0.5475758162045126,43.0,25.0,1.7959363867684583,0.20119522640022874,48.0,24.0,3.661898773482381,0.2648611092274981,1,1,1,0.40000000000000036
9,-4.0,8.16,61.0,96.0,-10.414345837710918,0.4765573069257199,35.0,55.0,0.0,-0.03554448589549844,37.0,58.0,0.0,-0.02103410023779016,90.0,100.0,0.0,0.3682699307452882,15.0,0.0,0.0,-0.4435380818179872,25.0,9.0,6.006583333333337,0.13625048652452754,1,-1,-1,-15.16
9,9.5,-14.43,33.0,0.0,0.0,0.8571046437929901,62.0,39.0,-10.995905012236022,-0.5599075865135152,34.0,73.0,-5.873489113701341,0.10686600049376023,0.0,50.0,-3.7934452149792004,0.5516040619410986,14.0,81.0,0.0,0.04829917162428205,56.0,65.0,-8.938395755586528,0.6124168868589399,-1,-1,1,24.43
9,4.0,-8.16,55.0,35.0,10.03052072263549,0.5326214558135118,96.0,61.0,-16.489689765149325,0.4417814597632455,100.0,90.0,0.0,0.5574289213455177,58.0,37.0,-10.466020966271648,-0.2400739918261262,9.0,25.0,10.070857931620314,0.5491728437700949,0.0,15.0,5.924099950054351,0.4718058578860148,-1,-1,1,15.16
9,9.0,-6.43,72.0,84.0,0.0,-0.8882630636991733,31.0,50.0,-7.537961485010919,-0.7055799982559275,29.0,47.0,-7.016452435603164,-0.1660783439803451,51.0,48.0,-7.416995203185822,-0.5594938073979058,31.0,21.0,-12.521584734555066,-0.8778689272714666,96.0,47.0,0.0,-0.5896195279705726,1,-1,-1,-7.57
10,-8.5,7.05,56.0,60.0,0.0,0.5224240605469807,73.0,52.0,-0.03780463038180848,0.28902817808303505,9.0,69.0,0.0,-0.2015492748419342,78.0,14.0,6.019221706914015,0.21022796434146004,73.0,50.0,7.563915311445224,0.4613993543482359,27.0,59.0,0.0,0.07318765264923299,-1,-1,1,3.95
10,-1.0,2.14,48.0,63.0,3.2372144545096475,0.675834925382061,83.0,43.0,0.0,0.1345646512932447,47.0,50.0,0.0,-0.488093815134264,49.0,77.0,-3.844283873833845,0.4039826562911759,49.0,82.0,0.6520335590012429,0.3164870511263536,27.0,26.0,15.771316715753178,0.6428094769208691,1,-1,-1,-11.14
10,-11.0,13.88,39.0,60.0,0.0,0.3683568104563064,70.0,35.0,0.0,-0.04871598257400216,43.0,3.0,13.95667049368543,0.5661855468765336,76.0,28.0,4.32337482535246,0.4218788731320544,62.0,34.0,-1.1041531880764603,-0.3805374411984474,44.0,0.0,10.38130813953488,0.3998349474549863,1,1,1,2.119999999999999
10,7.5,-2.25,39.0,100.0,0.0,-0.1516076337207849,47.0,48.0,0.0,0.21697039388432326,37.0,60.0,-5.35522664087997,0.21821769704608998,0.0,85.0,0.6336363636363664,-0.3459119740930434,17.0,0.0,0.0,-0.7712278837874735,67.0,23.0,-1.7134701528175742,0.3400848852446957,1,-1,-1,-21.75
10,1.0,-2.14,43.0,83.0,4.630416822663177,-0.3540134126334041,63.0,48.0,0.0,-0.4840568470055606,77.0,49.0,2.1661402919953083,-0.6285045250538408,50.0,47.0,-0.6900439604356112,0.5039786833905178,26.0,27.0,5.089521620456831,0.3927311603861785,82.0,49.0,0.4010970888243613,-0.5261164586144601,-1,-1,1,11.14
10,3.0,-5.28,35.0,37.0,0.0,0.7474867736678128,60.0,39.0,0.0,0.4789414111075154,19.0,78.0,-2.01043362241494,0.4624176287313958,52.0,29.0,0.0,0.2567867804294699,62.0,32.0,0.0,-0.189905474825867,61.0,32.0,5.612988859147795,0.4030463703032687,-1,1,-1,1.2800000000000002
10,6.5,-5.16,56.0,47.0,6.41974473516273,0.2452509576050033,83.0,65.0,0.0,-0.09515061566548244,56.0,100.0,10.504248068362076,-0.3047104806505498,87.0,42.0,0.0,-0.020337795941687213,50.0,54.0,0.0,-0.3167941488390231,31.0,75.0,7.159022526146422,-0.2049871559547328,1,1,1,11.16
10,11.0,-13.88,35.0,70.0,-2.9792289192399064,-0.28127284102115985,60.0,39.0,-6.943065882650488,-0.4369028403342429,28.0,76.0,-5.473154487208209,0.22901112345017702,3.0,43.0,0.0,-0.35789045391516405,0.0,44.0,0.0,0.31594901393791225,34.0,62.0,-7.132258064516133,0.5906511661970579,-1,1,-1,-2.119999999999999
10,-3.0,0.29,56.0,0.0,0.0,-0.04113187184812833,67.0,22.0,-0.20122092109399592,-0.131106185257309,64.0,74.0,0.0,-0.22657424577502025,68.0,48.0,0.957311810643266,0.3179312144087349,75.0,78.0,-0.8161287739486314,0.3751403545055451,38.0,69.0,0.0,-0.26877903859078994,-1,1,-1,-10.29
10,-3.5,4.76,78.0,30.0,-4.369900900900894,-0.16858235498923455,80.0,56.0,0.0,0.2084803312598826,38.0,46.0,1.2117820578197946,0.6936077398682305,74.0,27.0,1.2983617546748212,0.317507772894312,51.0,100.0,7.383721212822598,-0.277239067998193,80.0,40.0,0.8779018186698861,0.22153199918897346,1,-1,-1,-14.76
10,17.0,-17.7,35.0,63.0,0.0,0.07026326179071564,37.0,100.0,8.466738344183604,-0.5920845962376887,32.0,76.0,-0.08515544041450697,-0.2798064874726943,62.0,45.0,0.0,-0.01215970491274429,35.0,34.0,-4.230386812263761,-0.297463823334592,13.0,59.0,0.0,0.04898360985460445,-1,0,0,0.6999999999999993
10,3.0,-0.29,22.0,67.0,0.0,0.5154491533825399,0.0,56.0,-1.788653365384615,0.4301581970432843,48.0,68.0,-3.645058463601688,0.2710997581027505,74.0,64.0,0.0,0.20305839809982967,69.0,38.0,0.0,0.5895424916035168,78.0,75.0,-16.113864503816785,0.6035502621796796,1,1,1,10.29
10,-1.5,0.15,61.0,90.0,13.210467842786956,-0.4953632658768565,100.0,31.0,0.0,-0.1651505921600802,15.0,59.0,0.0,0.3845343506968733,63.0,41.0,0.0,-0.03168723919935236,100.0,84.0,0.0,0.4296845309304746,70.0,90.0,4.5797773294478095,0.11902447481805822,-1,1,-1,0.85
10,6.5,-4.12,0.0,73.0,-7.886458146125669,-0.2444060507047507,57.0,26.0,0.0,0.3561105116640881,65.0,63.0,0.0,0.2887130307912213,52.0,100.0,4.362863001287483,-0.3706003125704261,51.0,95.0,0.0,0.21493004780983707,30.0,22.0,0.0,0.09494075524900217,1,1,1,6.12
10,2.5,1.64,9.0,40.0,1.6961528822055172,0.3037383567899257,23.0,39.0,-0.5548942706100863,0.24167167047891766,27.0,12.0,-9.88407615934132,-0.33074935550258583,36.0,22.0,-6.8417007412721205,-0.5377526469620396,21.0,56.0,-1.2953829693498684,0.13507874452135282,22.0,0.0,0.0,0.09159105604440684,1,1,1,4.36
10,-10.0,12.77,56.0,70.0,1.5245894541518474,0.5282701132854322,47.0,39.0,0.0,0.4521968847588558,75.0,10.0,11.337691091196625,0.6672157825244113,77.0,24.0,-1.4270791927370856,-0.18006446343374333,19.0,52.0,0.0,-0.09875360545594944,27.0,29.0,5.392923534470404,0.6856581847171161,1,-1,-1,-10.77
10,-17.0,17.7,100.0,37.0,2.0228244274809173,0.12054562766938175,63.0,35.0,0.0,0.7827684656063076,45.0,62.0,5.2061839956450635,0.7349124171685009,76.0,32.0,0.0,-0.548881287403057,59.0,13.0,-1.2937304608406883,-0.2771800332752917,34.0,35.0,0.0,0.1688275196913712,1,0,0,-0.6999999999999993
10,-14.5,15.17,48.0,70.0,0.0,0.2819647045192508,83.0,26.0,-1.1991550724637658,-0.7774461304220615,69.0,38.0,8.039188191881916,-0.2335276967293797,60.0,43.0,12.858429293347696,0.3873234314747616,83.0,34.0,0.0,-0.05674136793031592,50.0,26.0,0.0,-0.4347801516063156,1,-1,-1,-10.17
10,1.5,-0.15,31.0,100.0,23.524544198895025,-0.5821750878604567,90.0,61.0,0.0,-0.004726155843523292,41.0,63.0,5.459812574544214,0.2783378715065851,59.0,15.0,0.0,-0.07430223149511117,90.0,70.0,-4.550327071675994,0.8209162712867311,84.0,100.0,0.0,0.2744521360197956,1,1,1,-0.85
10,-6.5,4.12,26.0,57.0,0.0,0.09094655807208288,73.0,0.0,0.0,0.4970854697888489,100.0,52.0,2.703984807324682,0.2396374008036405,63.0,65.0,0.5871308016877599,0.603527293380556,22.0,30.0,0.9637704432329928,-0.3034186224131008,95.0,51.0,0.0,0.08604065438871178,-1,1,-1,-6.12
10,-2.5,-1.64,39.0,23.0,17.667856138453207,0.6560722910921986,40.0,9.0,-10.806132404181204,-0.26934830255552106,22.0,36.0,0.0,0.14237986664930724,12.0,27.0,2.000353535353538,0.7543770117870746,0.0,22.0,15.559065937891662,0.6422839958044758,56.0,21.0,-7.829756595050304,-0.14966520882459675,-1,1,-1,-4.36
10,1.5,5.13,83.0,63.0,0.0,0.07583413456319607,57.0,61.0,0.0,-0.013139461670936324,39.0,42.0,0.0,0.017822851317390642,72.0,0.0,0.0,-0.003492738271701431,55.0,83.0,0.20998914037495095,-0.3687267231764872,62.0,75.0,-6.741904507868763,0.15210628361475176,1,-1,-1,-13.129999999999999
10,-6.5,5.16,65.0,83.0,0.0,-0.5121949239067776,47.0,56.0,0.2290574642748595,-0.8078095045820559,42.0,87.0,3.881365663994214,-0.30662913535365066,100.0,56.0,3.125209442925004,-0.18702562280442656,75.0,31.0,-2.4797105854367647,-0.4902367841485074,54.0,50.0,0.8170471102476946,-0.2121992649147698,-1,1,-1,-11.16
10,-1.5,-5.13,61.0,57.0,2.9568035714285728,0.5647459794170235,63.0,83.0,-8.786435228331781,0.7046725030719082,0.0,72.0,2.3246338266615667,0.22282465958267175,42.0,39.0,2.656151576707292,-0.1492349942027288,75.0,62.0,1.2304644590730742,0.5959611305819605,83.0,55.0,1.2749901966984964,0.3286448530257237,-1,-1,1,13.129999999999999
10,8.5,-7.05,52.0,73.0,-4.465759689150142,0.1798515062425019,60.0,56.0,-15.636905179982431,0.8783356618446021,14.0,78.0,0.0,0.6368601747600542,69.0,9.0,-16.166957845217222,-0.6451553009324809,59.0,27.0,-0.4691173664122159,0.18660827346790945,50.0,73.0,-5.238025213534829,0.2707546427173621,1,-1,-1,-3.95
10,-3.0,5.28,39.0,60.0,0.0,0.4170126691969511,37.0,35.0,0.0,0.04637032310177271,29.0,52.0,0.0,-0.029839785104957564,78.0,19.0,6.174512106829695,0.405571231884398,32.0,61.0,7.22550993316854,-0.4107584799277463,32.0,62.0,0.0,-0.08071168909060628,1,1,1,-1.2800000000000002
10,14.5,-15.17,26.0,83.0,-12.020426662765749,0.3447187648932594,70.0,48.0,-7.10683724202626,0.43623674021091496,43.0,60.0,0.0,0.7521722036216698,38.0,69.0,4.7386370757180165,-0.4291723760462777,26.0,50.0,0.0,-0.001953581610117105,34.0,83.0,-13.022161187520974,0.4092092530424691,-1,-1,1,10.17
10,10.0,-12.77,39.0,47.0,-0.3768307430791609,0.9535293671712448,70.0,56.0,-4.171641177813283,0.3234874558437071,24.0,77.0,1.479555132488926,-0.32456565905759804,10.0,75.0,-7.388762850872131,0.3220284289750833,29.0,27.0,0.0,0.11478585112445144,52.0,19.0,0.0,-0.020035125490426825,-1,-1,1,10.77
10,-7.5,2.25,48.0,47.0,8.251403318903325,0.6443555959441726,100.0,39.0,-8.56516188904929,0.2120829487826256,85.0,0.0,0.0,-0.2131327082256475,60.0,37.0,-7.307887790601352,-0.1611463928913574,23.0,67.0,-9.96535933363467,0.5217243133670413,0.0,17.0,12.219240444299242,0.596764087485986,-1,-1,1,21.75
10,3.5,-4.76,56.0,80.0,-2.8030703390760467,-0.6709705100792175,30.0,78.0,-0.5024238239896803,-0.7041974441530835,27.0,74.0,0.0,-0.08732485485349753,46.0,38.0,-7.135244414454937,-0.5845122478547976,40.0,80.0,0.7593710147209389,-0.9026303575762176,100.0,51.0,0.0,-0.33005173204604193,-1,-1,1,14.76
11,-9.0,10.62,65.0,68.0,0.0,0.6422047670124273,76.0,27.0,4.926723894064273,0.3804631349516739,10.0,30.0,0.0,-0.3518526943986961,69.0,46.0,1.0808017082222159,0.2208190646405293,78.0,33.0,6.1040778688524595,0.29611104775203323,17.0,35.0,0.0,0.03182217550775642,1,-1,-1,-2.619999999999999
11,7.0,-3.45,42.0,76.0,-3.567967142923628,0.6265482419949533,85.0,46.0,0.0,0.2067368393357891,54.0,64.0,0.0,-0.5486799460872527,41.0,67.0,0.3474735475494945,0.4053793513058476,51.0,95.0,-3.995032273487922,0.388302218384886,28.0,62.0,1.4832640338132352,0.4861834901011582,1,1,1,0.4500000000000002
11,1.5,0.3,50.0,97.0,0.0,0.4398895391964863,68.0,62.0,0.0,0.02667237257278908,45.0,62.0,1.358877880831928,0.5303768948455639,76.0,11.0,7.325330521996808,0.3905276439782917,58.0,53.0,0.0,-0.5068601533586061,58.0,100.0,-2.0002126509280984,0.2992423946414076,1,-1,-1,-2.3
11,8.5,-8.06,35.0,56.0,0.0,0.2074414930266872,47.0,0.0,0.0,0.3921225248562951,34.0,52.0,-5.783603795713832,0.40311899084731134,0.0,68.0,-4.1626682410211115,-0.11822795568323725,22.0,30.0,-12.0992493196752,-0.8660784121873469,66.0,52.0,-5.888096638655464,0.21035832010525216,1,1,1,5.0600000000000005
11,-3.5,-1.57,38.0,53.0,-2.211745315752953,-0.41062072448165576,68.0,65.0,0.0,-0.4084985919029761,86.0,73.0,7.699383252860991,-0.5120150215327198,43.0,85.0,-7.2556321754759185,0.3774275848686857,29.0,30.0,3.841360335972885,0.4610164355640228,78.0,22.0,-7.443087283871213,-0.4978067567416966,-1,1,-1,-5.43
11,3.5,-8.56,38.0,56.0,2.6212038043478394,0.7176537637551764,65.0,81.0,0.0,0.6314246713310193,11.0,69.0,0.7023453689167969,0.4132849111985924,53.0,29.0,0.0,0.2563754921250397,67.0,61.0,0.0,-0.04178461043158516,70.0,67.0,-2.7070828662585225,0.3979690541257005,-1,1,-1,4.5600000000000005
11,-8.5,14.04,65.0,41.0,5.538243693479292,0.17662169012346546,79.0,42.0,0.0,-0.3799136850804527,50.0,17.0,-2.2760122736297426,-0.3215212307064387,86.0,30.0,0.0,-0.14537564733722536,48.0,55.0,0.0,-0.8313232584172215,37.0,1.0,-2.4458531964826014,-0.24869904081402744,1,-1,-1,-17.04
11,3.0,0.14,38.0,35.0,-6.117742247022218,-0.2386428657049895,53.0,35.0,0.0,-0.24867028768890506,24.0,56.0,-3.4293335807339984,0.1771746185179591,7.0,29.0,0.0,-0.31665056225033694,0.0,0.0,0.0,0.5951449342499763,40.0,37.0,0.0,0.6238097696456963,1,1,1,-1.1400000000000001
11,-10.5,8.5,65.0,30.0,-1.928629713489508,-0.3872915947332555,56.0,62.0,0.0,-0.093164866726222,58.0,46.0,0.0,0.2047159575070156,67.0,34.0,1.3507377852442963,0.10318630677634408,73.0,100.0,-6.8880148813702124,0.5905365091105037,41.0,43.0,0.0,-0.0486940524891642,-1,1,-1,-7.5
11,6.0,3.14,81.0,62.0,1.1021258185219782,-0.33178144741683313,74.0,62.0,0.0,0.3621604726350465,39.0,52.0,-0.3940409474417521,0.5934238074180608,65.0,0.0,8.634842635849518,0.3718359449188932,51.0,59.0,-0.380140131186641,0.386941697877676,78.0,72.0,-1.5716537327798836,0.11363569895275966,1,-1,-1,-32.14
11,-3.0,-0.14,35.0,53.0,-0.9558995684087832,0.14053437270800445,35.0,38.0,-3.8989899635036505,-0.4741243032782368,29.0,7.0,0.0,-0.19633740003952813,56.0,24.0,0.0,-0.27726305551775443,37.0,40.0,-1.8397794446932398,-0.21641080951388386,0.0,0.0,0.0,0.23329014187894334,-1,1,-1,1.1400000000000001
11,-6.0,6.71,38.0,38.0,0.0,0.5106525062351622,0.0,35.0,3.2185539403213497,0.3832163317626867,46.0,82.0,-2.7604404229992903,0.1767419658492122,77.0,29.0,0.0,0.07593609579272706,66.0,21.0,4.0268977239136925,0.429183394099148,76.0,30.0,1.9516732380483024,0.3335208004035719,1,0,0,-0.71
11,-3.5,7.45,19.0,100.0,0.0,0.024337794561596182,76.0,50.0,4.462457006131299,-0.4899419243458255,16.0,61.0,2.5339834081327384,0.3370592807145321,62.0,91.0,-0.1784551362444473,0.2092947063200916,84.0,1.0,-5.512822271386428,-0.6226447446141475,44.0,27.0,4.604501426483889,0.2607096745565029,1,-1,-1,-10.45
11,-1.5,-0.3,62.0,68.0,6.051468860691386,-0.4108539092900022,97.0,50.0,0.0,-0.3150940988700855,11.0,76.0,0.4496228179551309,0.6263608376714761,62.0,45.0,0.0,-0.09380844497842404,100.0,58.0,0.677789041554961,0.4024396729060019,53.0,58.0,6.020402778961728,0.12179995311323015,-1,-1,1,2.3
11,-8.5,8.06,0.0,47.0,-13.475275470779714,-0.3392498753987026,56.0,35.0,-6.2400467098732975,0.3255736730402455,68.0,0.0,0.0,0.11559014868366907,52.0,34.0,-9.716632541448007,-0.33510873210919123,52.0,66.0,-4.38742718446602,-0.13597320452724398,30.0,22.0,-4.517084378081421,0.15734645611761292,-1,1,-1,-5.0600000000000005
11,11.5,-10.9,15.0,41.0,0.0,0.4965372764152776,26.0,65.0,-2.7957206168042736,0.2278179265473978,26.0,100.0,0.0,0.01613891823775714,31.0,38.0,-1.5661965981012658,-0.5664007738310751,25.0,58.0,-1.4026016804676091,-0.1369214022199249,34.0,69.0,-2.697250388363226,0.17427382475874764,1,1,1,13.9
11,3.5,1.57,65.0,68.0,-0.02975484606614032,0.3787218815186901,53.0,38.0,0.0,0.3881868984075366,85.0,43.0,-1.1038207297726066,0.3497251168896657,73.0,86.0,0.0,-0.09618124420987792,22.0,78.0,1.2436406406406366,-0.43026818829079205,30.0,29.0,2.065772219959264,0.4260295856364913,1,1,1,5.43
11,-11.0,10.34,100.0,53.0,0.0,0.07860253489420232,65.0,46.0,0.0,0.6049632376542824,50.0,66.0,2.9053901437371827,0.6374921760054012,76.0,19.0,0.0,-0.6395895324628861,66.0,35.0,1.718454266734799,-0.2671160844807091,34.0,64.0,0.0,0.007083557351722654,-1,-1,1,15.66
11,-10.5,11.84,50.0,62.0,0.0,0.4296407361903735,83.0,35.0,2.6412305665349045,-0.8287554355542303,80.0,5.0,-0.7087777274784921,-0.4513756507315446,56.0,25.0,12.603573771352101,0.3032996161002484,80.0,55.0,7.194521216672928,-0.29989029491002483,40.0,31.0,0.0,-0.5198236575410492,1,1,1,19.16
11,-11.0,11.62,31.0,76.0,0.0,-0.43080023723433214,85.0,31.0,8.077150924024618,0.1218099589284849,41.0,59.0,4.7298463744367085,0.19403177546476674,61.0,100.0,9.310269202188751,-0.16466612665252406,94.0,93.0,-17.24259644163619,0.8403949857160382,71.0,27.0,8.605688152605008,0.2488476648394027,1,1,1,5.380000000000001
11,-7.0,3.45,46.0,85.0,-9.686955246578307,0.5123367888995327,76.0,42.0,4.774101615488965,0.5479771017466284,67.0,41.0,3.2300051352276604,0.7884365970767423,64.0,54.0,-0.7495076872751074,0.15725774728795172,62.0,28.0,0.0,-0.1818275897020758,95.0,51.0,2.0177769376181485,0.7994992592320821,-1,1,-1,-0.4500000000000002
11,11.0,-11.62,31.0,85.0,0.0,0.08334932800542548,76.0,31.0,0.0,0.02763617214797309,100.0,61.0,2.212635401061373,0.14568879946943614,59.0,41.0,8.932030777839957,0.4962415154061906,27.0,71.0,7.988370395518586,-0.2871198861915883,93.0,94.0,0.23250819448238855,0.131192815262409,-1,1,-1,-5.380000000000001
11,8.5,-14.04,42.0,79.0,-12.596545012165453,0.5401178433293573,41.0,65.0,-1.029219525399256,-0.2923101784948289,30.0,86.0,0.0,0.20361377642451126,17.0,50.0,-9.387527880708161,0.7786146642524467,1.0,37.0,6.126480095068315,0.6463425903712121,55.0,48.0,-5.086854346762364,-0.20339778157156085,-1,-1,1,17.04
11,-3.5,8.56,81.0,65.0,-6.226672252010732,0.2359004008082141,56.0,38.0,-2.4700164400885343,0.2508708188641285,29.0,53.0,0.0,0.00899286803986727,69.0,11.0,-2.210082120582121,0.13915432309176462,67.0,70.0,-1.1530510390400792,-0.5541278037470566,61.0,67.0,-5.830156482010271,0.13949813172594294,1,1,1,-4.5600000000000005
11,-11.5,10.9,65.0,26.0,0.0,-0.2452093180321071,41.0,15.0,-14.264806022788925,-0.7310705547849504,38.0,31.0,-1.3398118522164828,-0.1023409955501573,100.0,26.0,-0.6573508283242919,-0.15721962172581294,69.0,34.0,-1.973061194162926,-0.42987759336337894,58.0,25.0,-2.4126541391569316,-0.22093978216810398,-1,1,-1,-13.9
11,-6.0,-3.14,62.0,74.0,-3.929330197767332,0.5058154680209153,62.0,81.0,-4.044410937899318,0.4962674825330141,0.0,65.0,2.064220061864779,0.233855629034879,52.0,39.0,0.0,-0.012962601673952232,72.0,78.0,-3.004397041867118,0.5219648800151362,59.0,51.0,1.9439926968041417,0.14611119922283805,-1,-1,1,32.14
11,11.0,-10.34,46.0,65.0,-2.012487195502807,0.17962474551259702,53.0,100.0,0.0,0.8158950327544651,19.0,76.0,0.0,0.5211704515322583,66.0,50.0,9.811853118712287,-0.6499500412004608,64.0,34.0,0.0,0.09602958226309813,35.0,66.0,-1.9424077905869144,0.27268403258406543,1,-1,-1,-15.66
11,6.0,-6.71,35.0,0.0,0.0,0.43805089220969984,38.0,38.0,0.0,0.012351556124651431,29.0,77.0,0.0,-0.03788015412059755,82.0,46.0,-2.41175850309612,0.35583660426218144,30.0,76.0,8.728580996606539,-0.2644361400638795,21.0,66.0,0.013609017912295409,-0.14267720634680722,-1,0,0,0.71
11,9.0,-10.62,27.0,76.0,-7.134813946674478,0.13740879739017478,68.0,65.0,-8.640041085337666,0.3689493475890948,46.0,69.0,0.0,0.8084986280313551,30.0,10.0,-17.399664940281152,-0.5729896820857608,35.0,17.0,0.0,-0.09525936504530634,33.0,78.0,-7.612204831796336,0.1832194107272308,-1,-1,1,2.619999999999999
11,10.5,-11.84,35.0,83.0,-13.325226781857461,0.8505401546200803,62.0,50.0,-1.2979711451758345,-0.2093259806190603,25.0,56.0,-1.0239591626335152,-0.37619918079592657,5.0,80.0,0.0,-0.08136850261588076,31.0,40.0,3.3682023198326547,0.26089629790869645,55.0,80.0,-4.512832340607392,0.2258220380451985,-1,1,-1,-19.16
11,3.5,-7.45,50.0,76.0,-9.958233523792927,0.6652293520344157,100.0,19.0,-1.8690407364391088,0.16821035143449314,91.0,62.0,-5.6379728865583925,0.3260323664191769,61.0,16.0,0.0,-0.04355388201332773,27.0,44.0,-1.2639441287878768,0.3205028959670433,1.0,84.0,-15.349493638537488,0.6751109687828634,-1,-1,1,10.45
11,10.5,-8.5,62.0,56.0,-6.270781278455657,-0.6053396855778936,30.0,65.0,-0.015547364541102837,-0.7221841006431019,34.0,67.0,-1.9608589702072527,-0.3406236924451257,46.0,58.0,-3.4393179916318006,-0.28852957975661514,43.0,41.0,-6.68174250397748,-0.8127885925660714,100.0,73.0,0.0,-0.3503903463444369,1,1,1,7.5
12,2.0,5.91,69.0,100.0,0.0,0.4987737398875377,72.0,58.0,-2.7920529517607715,0.1783380139552688,12.0,65.0,0.0,-0.2702929353726661,66.0,100.0,-7.2199184814806046,0.2744460017163932,77.0,3.0,0.0,0.2353449874594271,25.0,21.0,0.0,0.014055343665475492,1,-1,-1,-8.91
12,-12.5,9.91,38.0,56.0,4.846644747266673,0.6224364564775852,81.0,27.0,0.0,0.17911279307962732,45.0,0.0,0.0,-0.33273445966971954,43.0,19.0,9.263273008885623,0.4486538129342328,51.0,58.0,5.226624440179147,0.4616600765051233,19.0,24.0,11.581434640845766,0.4787194186768575,-1,1,-1,-6.91
12,-8.0,2.81,42.0,39.0,0.0,0.4449299445993315,69.0,77.0,0.0,0.00836392639509052,37.0,100.0,-7.786189149560117,0.6741588210952436,77.0,32.0,1.8176605373815102,0.418321516106668,58.0,59.0,3.009227518044088,-0.17205341966644194,50.0,76.0,0.1216419936160058,0.3202897106209718,-1,1,-1,0.18999999999999995
12,3.5,-6.18,35.0,56.0,0.0,0.4309613265653763,44.0,73.0,-14.736644890588472,0.5086788152844812,21.0,63.0,-7.857245862884161,0.3798764576960803,3.0,85.0,0.0,-0.07176751455926876,26.0,35.0,-7.7436611131988755,-0.7034163207576586,66.0,19.0,-1.8365388127853888,0.1948790266560026,-1,-1,1,23.18
