Team,Week,Year,Spread,Over/Under,Game Scoring Margin,Spread to Result Difference,Spread Result Class,Home Team,Short Week,Off Bye Week,Opponent,W-L% Rating,Point Differential Per Game Rating,Time of Poss Per Game Rating,Yards For per Play Rating,Yards Against per Play Rating,Penalty Yards Margin Per Game Rating,3rd Down %_For Rating,3rd Down % Against Rating,Total Yard Margin Per Game Rating,Turnover Margin Per Game Rating,Line For Rating,Line Against Rating,Rushing For Rating,Rushing Against Rating,Passing For Rating,Passing Against Rating,Opp Home Team,Opp Short Week,Opp Off Bye Week,Opp W-L% Rating,Opp Point Differential Per Game Rating,Opp Sacks Against Per Game Rating,Opp Sacks For Per Game Rating,Opp Yards per Rush For Rating,Opp Rushing Yards For Per Game Rating,Opp Yards per Rush Against Rating,Opp Rushing Yards Against Per Game Rating,Opp Passer Rating For Rating,Opp Passing Yards For Per Game Rating,Opp Passer Rating Against Rating,Opp Passing Yards Against Per Game Rating,Opp Time of Poss Per Game Rating,Opp Yards For per Play Rating,Opp Yards Against per Play Rating,Opp Penalty Yards Margin Per Game Rating,Opp 3rd Down %_For Rating,Opp 3rd Down % Against Rating,Opp Total Yard Margin Per Game Rating,Opp Turnover Margin Per Game Rating,Opp Line For Rating,Opp Line Against Rating,Opp Rushing For Rating,Opp Rushing Against Rating,Opp Passing For Rating,Opp Passing Against Rating
SEA,3,2018,-1.0,40.0,11,10.0,1,1,0,0,DAL,0.0,41.0,12.0,28.0,51.0,30.0,20.0,53.0,45.0,60.0,22.0,0.0,16.0,52.0,37.0,65.0,0,0,0,50.0,50.0,55.0,89.0,84.0,60.0,70.0,73.0,43.0,12.0,53.0,92.0,42.0,29.0,91.0,57.0,9.0,41.0,63.0,50.0,89.0,55.0,60.0,73.0,12.0,92.0
SFO,3,2018,5.5,53.0,-11,-5.5,-1,0,0,0,KAN,50.0,46.0,46.0,43.0,56.0,22.0,33.0,38.0,53.0,80.0,44.0,27.0,83.0,60.0,28.0,57.0,1,0,0,100.0,64.0,91.0,11.0,67.0,61.0,44.0,84.0,93.0,60.0,38.0,0.0,25.0,86.0,5.0,41.0,49.0,86.0,39.0,50.0,11.0,91.0,61.0,84.0,60.0,0.0
TAM,3,2018,-1.0,55.0,-3,-4.0,-1,1,0,0,PIT,100.0,63.0,38.0,100.0,13.0,37.0,79.0,53.0,76.0,40.0,33.0,91.0,24.0,93.0,100.0,20.0,0,0,0,25.0,46.0,64.0,78.0,48.0,41.0,31.0,23.0,42.0,91.0,32.0,72.0,83.0,57.0,48.0,64.0,46.0,76.0,87.0,100.0,78.0,64.0,41.0,23.0,91.0,72.0
TEN,3,2018,10.0,39.0,3,13.0,1,0,0,0,JAX,50.0,47.0,50.0,30.0,17.0,35.0,44.0,67.0,45.0,60.0,44.0,100.0,53.0,38.0,30.0,65.0,1,0,0,100.0,65.0,100.0,33.0,72.0,65.0,54.0,67.0,47.0,54.0,61.0,80.0,54.0,53.0,64.0,100.0,79.0,71.0,86.0,60.0,33.0,100.0,65.0,67.0,54.0,80.0
WAS,3,2018,2.5,45.5,14,16.5,1,1,0,0,GNB,50.0,56.0,100.0,35.0,85.0,72.0,48.0,40.0,100.0,40.0,22.0,55.0,68.0,77.0,49.0,100.0,0,0,0,75.0,51.0,36.0,56.0,48.0,30.0,39.0,63.0,57.0,56.0,41.0,54.0,71.0,44.0,41.0,54.0,36.0,29.0,59.0,60.0,56.0,36.0,30.0,63.0,56.0,54.0
ARI,4,2018,3.5,40.0,-3,0.5,1,1,0,0,SEA,0.0,0.0,0.0,0.0,51.0,44.0,0.0,27.0,0.0,92.0,46.0,64.0,0.0,21.0,0.0,48.0,0,0,0,33.0,46.0,0.0,46.0,9.0,27.0,13.0,19.0,47.0,29.0,88.0,70.0,32.0,20.0,57.0,37.0,35.0,75.0,42.0,46.0,46.0,0.0,27.0,19.0,29.0,70.0
ATL,4,2018,-3.5,52.5,-1,-4.5,-1,1,0,0,CIN,33.0,41.0,41.0,63.0,41.0,26.0,47.0,13.0,53.0,62.0,18.0,64.0,41.0,27.0,57.0,41.0,0,0,0,67.0,55.0,91.0,36.0,50.0,35.0,44.0,29.0,42.0,53.0,70.0,44.0,38.0,59.0,62.0,65.0,60.0,0.0,50.0,77.0,36.0,91.0,35.0,29.0,53.0,44.0
BAL,4,2018,3.0,51.0,12,15.0,1,0,0,0,PIT,67.0,83.0,59.0,30.0,100.0,0.0,73.0,80.0,89.0,77.0,54.0,54.0,30.0,52.0,60.0,92.0,1,0,0,50.0,43.0,54.0,73.0,29.0,34.0,32.0,31.0,48.0,86.0,58.0,35.0,70.0,64.0,38.0,84.0,38.0,79.0,71.0,77.0,73.0,54.0,34.0,31.0,86.0,35.0
BUF,4,2018,8.5,43.5,-22,-13.5,-1,0,0,0,GNB,33.0,17.0,43.0,0.0,65.0,55.0,9.0,55.0,32.0,69.0,46.0,0.0,42.0,79.0,6.0,50.0,1,0,0,50.0,34.0,18.0,27.0,51.0,33.0,31.0,29.0,52.0,49.0,51.0,48.0,65.0,41.0,30.0,67.0,46.0,27.0,49.0,69.0,27.0,18.0,33.0,29.0,49.0,48.0
CHI,4,2018,-3.0,46.0,38,35.0,1,1,0,0,TAM,67.0,52.0,89.0,13.0,70.0,38.0,53.0,61.0,60.0,46.0,100.0,46.0,61.0,96.0,17.0,66.0,0,0,0,67.0,54.0,82.0,36.0,0.0,15.0,77.0,90.0,84.0,100.0,32.0,0.0,41.0,100.0,13.0,13.0,77.0,68.0,70.0,77.0,36.0,82.0,15.0,90.0,100.0,0.0
CIN,4,2018,3.5,52.5,1,4.5,1,0,0,0,ATL,67.0,55.0,38.0,59.0,62.0,65.0,60.0,0.0,50.0,77.0,36.0,91.0,35.0,29.0,53.0,44.0,1,0,0,33.0,41.0,64.0,18.0,35.0,41.0,7.0,27.0,61.0,57.0,58.0,41.0,41.0,63.0,41.0,26.0,47.0,13.0,53.0,62.0,18.0,64.0,41.0,27.0,57.0,41.0
CLE,4,2018,2.5,44.5,-3,-0.5,-1,0,0,0,OAK,50.0,46.0,57.0,13.0,73.0,26.0,32.0,53.0,55.0,0.0,54.0,0.0,81.0,46.0,22.0,63.0,1,0,0,0.0,21.0,82.0,0.0,20.0,43.0,11.0,38.0,38.0,63.0,48.0,50.0,84.0,59.0,2.0,59.0,68.0,46.0,66.0,100.0,0.0,82.0,43.0,38.0,63.0,50.0
DAL,4,2018,-2.5,43.5,2,-0.5,-1,1,0,0,DET,33.0,35.0,35.0,30.0,98.0,49.0,1.0,38.0,58.0,85.0,73.0,27.0,79.0,58.0,5.0,85.0,0,0,0,33.0,30.0,100.0,63.0,49.0,43.0,0.0,0.0,26.0,61.0,56.0,100.0,68.0,46.0,56.0,50.0,53.0,75.0,85.0,100.0,63.0,100.0,43.0,0.0,61.0,100.0
DEN,4,2018,3.5,53.5,-4,-0.5,-1,1,0,0,KAN,67.0,38.0,54.0,52.0,53.0,74.0,64.0,68.0,71.0,85.0,54.0,82.0,92.0,82.0,39.0,47.0,0,0,0,100.0,67.0,91.0,27.0,29.0,48.0,8.0,43.0,100.0,61.0,47.0,0.0,32.0,78.0,7.0,8.0,87.0,100.0,37.0,62.0,27.0,91.0,48.0,43.0,61.0,0.0
DET,4,2018,2.5,43.5,-2,0.5,1,0,0,0,DAL,33.0,30.0,68.0,46.0,56.0,50.0,53.0,75.0,85.0,100.0,63.0,100.0,43.0,0.0,61.0,100.0,1,0,0,33.0,35.0,27.0,73.0,100.0,79.0,87.0,58.0,21.0,5.0,58.0,85.0,35.0,30.0,98.0,49.0,1.0,38.0,58.0,85.0,73.0,27.0,79.0,58.0,5.0,85.0
GNB,4,2018,-8.5,43.5,22,13.5,1,1,0,0,BUF,50.0,34.0,65.0,41.0,30.0,67.0,46.0,27.0,49.0,69.0,27.0,18.0,33.0,29.0,49.0,48.0,0,0,0,33.0,17.0,0.0,46.0,20.0,42.0,75.0,79.0,0.0,6.0,44.0,50.0,43.0,0.0,65.0,55.0,9.0,55.0,32.0,69.0,46.0,0.0,42.0,79.0,6.0,50.0
HOU,4,2018,-1.0,48.0,3,2.0,1,0,0,0,IND,0.0,32.0,30.0,60.0,52.0,63.0,39.0,53.0,72.0,85.0,36.0,37.0,70.0,43.0,52.0,59.0,1,0,0,33.0,42.0,82.0,63.0,31.0,25.0,54.0,49.0,33.0,28.0,65.0,57.0,22.0,14.0,63.0,10.0,83.0,44.0,42.0,62.0,63.0,82.0,25.0,49.0,28.0,57.0
IND,4,2018,1.0,48.0,-3,-2.0,-1,1,0,0,HOU,33.0,42.0,22.0,14.0,63.0,10.0,83.0,44.0,42.0,62.0,63.0,82.0,25.0,49.0,28.0,57.0,0,0,0,0.0,32.0,37.0,36.0,57.0,70.0,74.0,43.0,40.0,52.0,29.0,59.0,30.0,60.0,52.0,63.0,39.0,53.0,72.0,85.0,36.0,37.0,70.0,43.0,52.0,59.0
JAX,4,2018,-7.5,40.5,19,11.5,1,1,0,0,NYJ,67.0,56.0,43.0,41.0,83.0,100.0,75.0,75.0,74.0,77.0,36.0,91.0,54.0,39.0,36.0,91.0,0,0,0,33.0,61.0,64.0,46.0,25.0,51.0,64.0,54.0,18.0,33.0,97.0,75.0,59.0,37.0,87.0,73.0,49.0,60.0,64.0,77.0,46.0,64.0,51.0,54.0,33.0,75.0
KAN,4,2018,-3.5,53.5,4,0.5,1,0,0,0,DEN,100.0,67.0,32.0,78.0,7.0,8.0,87.0,100.0,37.0,62.0,27.0,91.0,48.0,43.0,61.0,0.0,1,0,0,67.0,38.0,82.0,54.0,72.0,92.0,90.0,82.0,17.0,39.0,52.0,47.0,54.0,52.0,53.0,74.0,64.0,68.0,71.0,85.0,54.0,82.0,92.0,82.0,39.0,47.0
LAC,4,2018,-10.5,46.0,2,-8.5,-1,1,0,0,SFO,33.0,36.0,59.0,82.0,24.0,36.0,52.0,14.0,65.0,69.0,36.0,82.0,70.0,33.0,59.0,43.0,0,0,0,33.0,32.0,9.0,36.0,86.0,100.0,71.0,60.0,40.0,28.0,50.0,36.0,46.0,53.0,56.0,60.0,23.0,17.0,51.0,85.0,36.0,9.0,100.0,60.0,28.0,36.0
LAR,4,2018,-7.5,48.5,7,-0.5,-1,1,1,0,MIN,100.0,100.0,68.0,75.0,51.0,28.0,100.0,40.0,100.0,46.0,9.0,91.0,80.0,60.0,65.0,78.0,0,1,0,50.0,34.0,46.0,63.0,18.0,8.0,75.0,50.0,51.0,65.0,77.0,69.0,43.0,42.0,73.0,51.0,61.0,72.0,72.0,77.0,63.0,46.0,8.0,50.0,65.0,69.0
MIA,4,2018,6.5,50.5,-31,-24.5,-1,0,0,0,NWE,100.0,64.0,24.0,65.0,52.0,44.0,29.0,34.0,43.0,39.0,27.0,73.0,43.0,69.0,35.0,35.0,1,0,0,33.0,28.0,73.0,9.0,32.0,42.0,29.0,7.0,45.0,26.0,63.0,47.0,27.0,28.0,42.0,15.0,17.0,13.0,28.0,69.0,9.0,73.0,42.0,7.0,26.0,47.0
MIN,4,2018,7.5,48.5,-7,0.5,1,0,1,0,LAR,50.0,34.0,43.0,42.0,73.0,51.0,61.0,72.0,72.0,77.0,63.0,46.0,8.0,50.0,65.0,69.0,1,1,0,100.0,100.0,91.0,9.0,42.0,80.0,17.0,60.0,67.0,65.0,90.0,78.0,68.0,75.0,51.0,28.0,100.0,40.0,100.0,46.0,9.0,91.0,80.0,60.0,65.0,78.0
NOR,4,2018,-3.5,51.5,15,11.5,1,0,0,0,NYG,67.0,46.0,73.0,72.0,0.0,72.0,54.0,30.0,61.0,92.0,27.0,82.0,26.0,74.0,79.0,12.0,1,0,0,33.0,39.0,18.0,9.0,31.0,31.0,32.0,43.0,52.0,37.0,72.0,62.0,73.0,30.0,38.0,1.0,68.0,68.0,52.0,69.0,9.0,18.0,31.0,43.0,37.0,62.0
NWE,4,2018,-6.5,50.5,31,24.5,1,1,0,0,MIA,33.0,28.0,27.0,28.0,42.0,15.0,17.0,13.0,28.0,69.0,9.0,73.0,42.0,7.0,26.0,47.0,0,0,0,100.0,64.0,73.0,27.0,33.0,43.0,88.0,69.0,89.0,35.0,100.0,35.0,24.0,65.0,52.0,44.0,29.0,34.0,43.0,39.0,27.0,73.0,43.0,69.0,35.0,35.0
NYG,4,2018,3.5,51.5,-15,-11.5,-1,1,0,0,NOR,33.0,39.0,73.0,30.0,38.0,1.0,68.0,68.0,52.0,69.0,9.0,18.0,31.0,43.0,37.0,62.0,0,0,0,67.0,46.0,82.0,27.0,31.0,26.0,100.0,74.0,81.0,79.0,0.0,12.0,73.0,72.0,0.0,72.0,54.0,30.0,61.0,92.0,27.0,82.0,26.0,74.0,79.0,12.0
NYJ,4,2018,7.5,40.5,-19,-11.5,-1,0,0,0,JAX,33.0,61.0,59.0,37.0,87.0,73.0,49.0,60.0,64.0,77.0,46.0,64.0,51.0,54.0,33.0,75.0,1,0,0,67.0,56.0,91.0,36.0,54.0,54.0,50.0,39.0,36.0,36.0,76.0,91.0,43.0,41.0,83.0,100.0,75.0,75.0,74.0,77.0,36.0,91.0,54.0,39.0,36.0,91.0
OAK,4,2018,-2.5,44.5,3,0.5,1,1,0,0,CLE,0.0,21.0,84.0,59.0,2.0,59.0,68.0,46.0,66.0,100.0,0.0,82.0,43.0,38.0,63.0,50.0,0,0,0,50.0,46.0,0.0,54.0,37.0,81.0,71.0,46.0,17.0,22.0,91.0,63.0,57.0,13.0,73.0,26.0,32.0,53.0,55.0,0.0,54.0,0.0,81.0,46.0,22.0,63.0
PHI,4,2018,-3.0,41.5,-3,-6.0,-1,0,0,0,TEN,67.0,48.0,100.0,21.0,62.0,47.0,61.0,95.0,66.0,92.0,46.0,37.0,64.0,100.0,34.0,52.0,1,0,0,67.0,44.0,91.0,46.0,24.0,67.0,26.0,35.0,16.0,11.0,68.0,68.0,57.0,18.0,45.0,22.0,43.0,68.0,43.0,62.0,46.0,91.0,67.0,35.0,11.0,68.0
PIT,4,2018,-3.0,51.0,-12,-15.0,-1,1,0,0,BAL,50.0,43.0,70.0,64.0,38.0,84.0,38.0,79.0,71.0,77.0,73.0,54.0,34.0,31.0,86.0,35.0,0,0,0,67.0,83.0,54.0,54.0,4.0,30.0,51.0,52.0,42.0,60.0,97.0,92.0,59.0,30.0,100.0,0.0,73.0,80.0,89.0,77.0,54.0,54.0,30.0,52.0,60.0,92.0
SEA,4,2018,-3.5,40.0,3,-0.5,-1,0,0,0,ARI,33.0,46.0,32.0,20.0,57.0,37.0,35.0,75.0,42.0,46.0,46.0,0.0,27.0,19.0,29.0,70.0,1,0,0,0.0,0.0,64.0,46.0,22.0,0.0,71.0,21.0,1.0,0.0,57.0,48.0,0.0,0.0,51.0,44.0,0.0,27.0,0.0,92.0,46.0,64.0,0.0,21.0,0.0,48.0
SFO,4,2018,10.5,46.0,-2,8.5,1,0,0,0,LAC,33.0,32.0,46.0,53.0,56.0,60.0,23.0,17.0,51.0,85.0,36.0,9.0,100.0,60.0,28.0,36.0,1,0,0,33.0,36.0,82.0,36.0,82.0,70.0,47.0,33.0,73.0,59.0,45.0,43.0,59.0,82.0,24.0,36.0,52.0,14.0,65.0,69.0,36.0,82.0,70.0,33.0,59.0,43.0
TAM,4,2018,3.0,46.0,-38,-35.0,-1,0,0,0,CHI,67.0,54.0,41.0,100.0,13.0,13.0,77.0,68.0,70.0,77.0,36.0,82.0,15.0,90.0,100.0,0.0,1,0,0,67.0,52.0,46.0,100.0,36.0,61.0,86.0,96.0,25.0,17.0,68.0,66.0,89.0,13.0,70.0,38.0,53.0,61.0,60.0,46.0,100.0,46.0,61.0,96.0,17.0,66.0
TEN,4,2018,3.0,41.5,3,6.0,1,1,0,0,PHI,67.0,44.0,57.0,18.0,45.0,22.0,43.0,68.0,43.0,62.0,46.0,91.0,67.0,35.0,11.0,68.0,0,0,0,67.0,48.0,37.0,46.0,38.0,64.0,84.0,100.0,29.0,34.0,68.0,52.0,100.0,21.0,62.0,47.0,61.0,95.0,66.0,92.0,46.0,37.0,64.0,100.0,34.0,52.0
ARI,5,2018,3.0,40.5,10,13.0,1,0,0,0,SFO,0.0,0.0,0.0,14.0,53.0,31.0,16.0,62.0,0.0,100.0,42.0,81.0,4.0,18.0,4.0,56.0,1,0,0,25.0,30.0,44.0,25.0,78.0,68.0,71.0,57.0,48.0,45.0,44.0,32.0,37.0,61.0,56.0,45.0,33.0,43.0,49.0,91.0,25.0,44.0,68.0,57.0,45.0,32.0
ATL,5,2018,3.5,57.0,-24,-20.5,-1,0,0,0,PIT,25.0,39.0,40.0,78.0,37.0,32.0,87.0,19.0,58.0,45.0,25.0,69.0,32.0,41.0,86.0,27.0,1,0,0,38.0,33.0,75.0,67.0,17.0,9.0,59.0,45.0,51.0,98.0,47.0,14.0,53.0,62.0,35.0,69.0,24.0,62.0,52.0,82.0,67.0,75.0,9.0,45.0,98.0,14.0
BAL,5,2018,-3.0,44.5,-3,-6.0,-1,0,0,0,CLE,75.0,88.0,67.0,44.0,100.0,0.0,80.0,88.0,95.0,64.0,42.0,69.0,25.0,80.0,83.0,82.0,1,0,0,38.0,42.0,31.0,58.0,62.0,87.0,70.0,44.0,26.0,38.0,83.0,31.0,58.0,36.0,59.0,17.0,33.0,63.0,46.0,0.0,58.0,31.0,87.0,44.0,38.0,31.0
BUF,5,2018,6.0,38.5,1,7.0,1,1,0,0,TEN,25.0,1.0,30.0,0.0,60.0,34.0,0.0,38.0,10.0,73.0,42.0,0.0,25.0,66.0,0.0,40.0,0,0,0,75.0,45.0,88.0,58.0,19.0,45.0,33.0,42.0,39.0,34.0,60.0,52.0,67.0,35.0,44.0,2.0,40.0,70.0,40.0,55.0,58.0,88.0,45.0,42.0,34.0,52.0
CAR,5,2018,-7.0,43.5,2,-5.0,-1,1,0,1,NYG,67.0,55.0,61.0,57.0,33.0,36.0,64.0,59.0,60.0,15.0,47.0,81.0,100.0,51.0,34.0,50.0,0,0,0,25.0,27.0,38.0,0.0,33.0,18.0,35.0,34.0,63.0,47.0,74.0,61.0,65.0,38.0,38.0,2.0,77.0,65.0,42.0,82.0,0.0,38.0,18.0,34.0,47.0,61.0
CIN,5,2018,-6.5,47.5,10,3.5,1,1,0,0,MIA,75.0,54.0,37.0,65.0,42.0,43.0,81.0,0.0,41.0,82.0,42.0,88.0,30.0,45.0,71.0,15.0,0,0,0,75.0,38.0,81.0,8.0,27.0,24.0,82.0,50.0,84.0,31.0,95.0,27.0,9.0,55.0,47.0,46.0,25.0,22.0,20.0,27.0,8.0,81.0,24.0,50.0,31.0,27.0
CLE,5,2018,3.0,44.5,3,6.0,1,1,0,0,BAL,38.0,42.0,58.0,36.0,59.0,17.0,33.0,63.0,46.0,0.0,58.0,31.0,87.0,44.0,38.0,31.0,0,0,0,75.0,88.0,69.0,42.0,0.0,25.0,74.0,80.0,59.0,83.0,100.0,82.0,67.0,44.0,100.0,0.0,80.0,88.0,95.0,64.0,42.0,69.0,25.0,80.0,83.0,82.0
DAL,5,2018,3.5,45.5,-3,0.5,1,0,0,0,HOU,50.0,36.0,35.0,47.0,77.0,30.0,15.0,38.0,57.0,82.0,75.0,44.0,80.0,64.0,16.0,73.0,1,0,0,25.0,35.0,25.0,50.0,46.0,58.0,91.0,68.0,56.0,75.0,22.0,25.0,56.0,61.0,49.0,44.0,58.0,40.0,66.0,73.0,50.0,25.0,58.0,68.0,75.0,25.0
DEN,5,2018,1.0,43.0,-18,-17.0,-1,0,0,0,NYJ,50.0,34.0,40.0,62.0,45.0,42.0,49.0,59.0,61.0,91.0,42.0,75.0,83.0,68.0,49.0,34.0,1,0,0,25.0,44.0,69.0,42.0,17.0,24.0,76.0,53.0,28.0,33.0,82.0,49.0,40.0,33.0,66.0,49.0,38.0,60.0,34.0,45.0,42.0,69.0,24.0,53.0,33.0,49.0
DET,5,2018,-1.0,50.0,8,7.0,1,1,0,0,GNB,25.0,28.0,63.0,61.0,45.0,53.0,67.0,67.0,76.0,100.0,67.0,94.0,34.0,0.0,76.0,95.0,0,0,0,62.0,51.0,44.0,67.0,52.0,38.0,50.0,53.0,56.0,65.0,70.0,67.0,72.0,50.0,61.0,69.0,73.0,58.0,70.0,55.0,67.0,44.0,38.0,53.0,65.0,67.0
GNB,5,2018,1.0,50.0,-8,-7.0,-1,0,0,0,DET,62.0,51.0,72.0,50.0,61.0,69.0,73.0,58.0,70.0,55.0,67.0,44.0,38.0,53.0,65.0,67.0,1,0,0,25.0,28.0,94.0,67.0,55.0,34.0,15.0,0.0,49.0,76.0,41.0,95.0,63.0,61.0,45.0,53.0,67.0,67.0,76.0,100.0,67.0,94.0,34.0,0.0,76.0,95.0
HOU,5,2018,-3.5,45.5,3,-0.5,-1,1,0,0,DAL,25.0,35.0,56.0,61.0,49.0,44.0,58.0,40.0,66.0,73.0,50.0,25.0,58.0,68.0,75.0,25.0,0,0,0,50.0,36.0,44.0,75.0,100.0,80.0,85.0,64.0,45.0,16.0,38.0,73.0,35.0,47.0,77.0,30.0,15.0,38.0,57.0,82.0,75.0,44.0,80.0,64.0,16.0,73.0
IND,5,2018,10.5,49.5,-14,-3.5,-1,0,1,0,NWE,25.0,39.0,23.0,33.0,60.0,16.0,100.0,42.0,42.0,64.0,100.0,75.0,9.0,52.0,63.0,37.0,1,1,0,50.0,52.0,94.0,8.0,38.0,52.0,51.0,39.0,56.0,42.0,65.0,62.0,42.0,44.0,56.0,1.0,58.0,40.0,52.0,64.0,8.0,94.0,52.0,39.0,42.0,62.0
JAX,5,2018,3.0,48.0,-16,-13.0,-1,0,0,0,KAN,75.0,68.0,60.0,58.0,98.0,100.0,75.0,81.0,95.0,100.0,42.0,94.0,49.0,67.0,64.0,100.0,1,0,0,100.0,67.0,100.0,42.0,43.0,49.0,0.0,37.0,100.0,78.0,48.0,0.0,44.0,79.0,4.0,24.0,90.0,100.0,42.0,45.0,42.0,100.0,49.0,37.0,78.0,0.0
KAN,5,2018,-3.0,48.0,16,13.0,1,1,0,0,JAX,100.0,67.0,44.0,79.0,4.0,24.0,90.0,100.0,42.0,45.0,42.0,100.0,49.0,37.0,78.0,0.0,0,0,0,75.0,68.0,94.0,42.0,46.0,49.0,71.0,67.0,56.0,64.0,80.0,100.0,60.0,58.0,98.0,100.0,75.0,81.0,95.0,100.0,42.0,94.0,49.0,67.0,64.0,100.0
LAC,5,2018,-5.0,52.0,16,11.0,1,1,0,0,OAK,50.0,37.0,60.0,76.0,22.0,35.0,44.0,32.0,62.0,55.0,25.0,94.0,60.0,52.0,69.0,32.0,0,0,0,25.0,24.0,81.0,0.0,30.0,44.0,4.0,20.0,51.0,95.0,57.0,40.0,93.0,66.0,0.0,52.0,58.0,58.0,68.0,82.0,0.0,81.0,44.0,20.0,95.0,40.0
LAR,5,2018,-7.5,50.5,2,-5.5,-1,0,0,0,SEA,100.0,100.0,58.0,100.0,41.0,16.0,90.0,39.0,100.0,27.0,25.0,100.0,60.0,76.0,100.0,49.0,1,0,0,50.0,47.0,31.0,33.0,26.0,41.0,45.0,38.0,56.0,30.0,86.0,76.0,35.0,32.0,64.0,36.0,12.0,68.0,47.0,27.0,33.0,31.0,41.0,38.0,30.0,76.0
MIA,5,2018,6.5,47.5,-10,-3.5,-1,0,0,0,CIN,75.0,38.0,9.0,55.0,47.0,46.0,25.0,22.0,20.0,27.0,8.0,81.0,24.0,50.0,31.0,27.0,1,0,0,75.0,54.0,88.0,42.0,51.0,30.0,59.0,45.0,59.0,71.0,49.0,15.0,37.0,65.0,42.0,43.0,81.0,0.0,41.0,82.0,42.0,88.0,30.0,45.0,71.0,15.0
MIN,5,2018,3.5,48.0,2,5.5,1,0,0,0,PHI,38.0,28.0,47.0,54.0,28.0,49.0,73.0,78.0,58.0,82.0,50.0,50.0,0.0,57.0,92.0,31.0,1,0,0,50.0,45.0,44.0,50.0,48.0,54.0,95.0,100.0,46.0,54.0,60.0,35.0,100.0,35.0,57.0,53.0,58.0,87.0,65.0,91.0,50.0,44.0,54.0,100.0,54.0,35.0
NOR,5,2018,-5.5,51.5,24,18.5,1,1,0,0,WAS,75.0,56.0,70.0,72.0,13.0,56.0,56.0,35.0,65.0,73.0,33.0,94.0,40.0,83.0,86.0,11.0,0,0,1,67.0,64.0,81.0,36.0,40.0,72.0,48.0,71.0,67.0,54.0,87.0,86.0,80.0,55.0,87.0,41.0,61.0,46.0,90.0,39.0,36.0,81.0,72.0,71.0,54.0,86.0
NWE,5,2018,-10.5,49.5,14,3.5,1,1,1,0,IND,50.0,52.0,42.0,44.0,56.0,1.0,58.0,40.0,52.0,64.0,8.0,94.0,52.0,39.0,42.0,62.0,0,1,0,25.0,39.0,75.0,100.0,18.0,9.0,73.0,52.0,54.0,63.0,56.0,37.0,23.0,33.0,60.0,16.0,100.0,42.0,42.0,64.0,100.0,75.0,9.0,52.0,63.0,37.0
NYG,5,2018,7.0,43.5,-2,5.0,1,0,0,0,CAR,25.0,27.0,65.0,38.0,38.0,2.0,77.0,65.0,42.0,82.0,0.0,38.0,18.0,34.0,47.0,61.0,1,0,1,67.0,55.0,81.0,47.0,89.0,100.0,32.0,51.0,64.0,34.0,74.0,50.0,61.0,57.0,33.0,36.0,64.0,59.0,60.0,15.0,47.0,81.0,100.0,51.0,34.0,50.0
NYJ,5,2018,-1.0,43.0,18,17.0,1,1,0,0,DEN,25.0,44.0,40.0,33.0,66.0,49.0,38.0,60.0,34.0,45.0,42.0,69.0,24.0,53.0,33.0,49.0,0,0,0,50.0,34.0,75.0,42.0,94.0,83.0,75.0,68.0,27.0,49.0,51.0,34.0,40.0,62.0,45.0,42.0,49.0,59.0,61.0,91.0,42.0,75.0,83.0,68.0,49.0,34.0
OAK,5,2018,5.0,52.0,-16,-11.0,-1,0,0,0,LAC,25.0,24.0,93.0,66.0,0.0,52.0,58.0,58.0,68.0,82.0,0.0,81.0,44.0,20.0,95.0,40.0,1,0,0,50.0,37.0,94.0,25.0,81.0,60.0,63.0,52.0,79.0,69.0,47.0,32.0,60.0,76.0,22.0,35.0,44.0,32.0,62.0,55.0,25.0,94.0,60.0,52.0,69.0,32.0
PHI,5,2018,-3.5,48.0,-2,-5.5,-1,1,0,0,MIN,50.0,45.0,100.0,35.0,57.0,53.0,58.0,87.0,65.0,91.0,50.0,44.0,54.0,100.0,54.0,35.0,0,0,0,38.0,28.0,50.0,50.0,13.0,0.0,74.0,57.0,69.0,92.0,38.0,31.0,47.0,54.0,28.0,49.0,73.0,78.0,58.0,82.0,50.0,50.0,0.0,57.0,92.0,31.0
PIT,5,2018,-3.5,57.0,24,20.5,1,1,0,0,ATL,38.0,33.0,53.0,62.0,35.0,69.0,24.0,62.0,52.0,82.0,67.0,75.0,9.0,45.0,98.0,14.0,0,0,0,25.0,39.0,69.0,25.0,33.0,32.0,29.0,41.0,83.0,86.0,47.0,27.0,40.0,78.0,37.0,32.0,87.0,19.0,58.0,45.0,25.0,69.0,32.0,41.0,86.0,27.0
SEA,5,2018,7.5,50.5,-2,5.5,1,1,0,0,LAR,50.0,47.0,35.0,32.0,64.0,36.0,12.0,68.0,47.0,27.0,33.0,31.0,41.0,38.0,30.0,76.0,0,0,0,100.0,100.0,100.0,25.0,48.0,60.0,46.0,76.0,100.0,100.0,68.0,49.0,58.0,100.0,41.0,16.0,90.0,39.0,100.0,27.0,25.0,100.0,60.0,76.0,100.0,49.0
SFO,5,2018,-3.0,40.5,-10,-13.0,-1,1,0,0,ARI,25.0,30.0,37.0,61.0,56.0,45.0,33.0,43.0,49.0,91.0,25.0,44.0,68.0,57.0,45.0,32.0,0,0,0,0.0,0.0,81.0,42.0,15.0,4.0,68.0,18.0,18.0,4.0,53.0,56.0,0.0,14.0,53.0,31.0,16.0,62.0,0.0,100.0,42.0,81.0,4.0,18.0,4.0,56.0
