Team,Week,Year,Spread,Over/Under,Game Scoring Margin,Spread to Result Difference,Spread Result Class,Home Team,Short Week,Off Bye Week,Opponent,W-L% Rating,Point Differential Per Game Rating,Time of Poss Per Game Rating,Yards For per Play Rating,Yards Against per Play Rating,Penalty Yards Margin Per Game Rating,3rd Down %_For Rating,3rd Down % Against Rating,Total Yard Margin Per Game Rating,Turnover Margin Per Game Rating,Line For Rating,Line Against Rating,Rushing For Rating,Rushing Against Rating,Passing For Rating,Passing Against Rating,Opp Home Team,Opp Short Week,Opp Off Bye Week,Opp W-L% Rating,Opp Point Differential Per Game Rating,Opp Sacks Against Per Game Rating,Opp Sacks For Per Game Rating,Opp Yards per Rush For Rating,Opp Rushing Yards For Per Game Rating,Opp Yards per Rush Against Rating,Opp Rushing Yards Against Per Game Rating,Opp Passer Rating For Rating,Opp Passing Yards For Per Game Rating,Opp Passer Rating Against Rating,Opp Passing Yards Against Per Game Rating,Opp Time of Poss Per Game Rating,Opp Yards For per Play Rating,Opp Yards Against per Play Rating,Opp Penalty Yards Margin Per Game Rating,Opp 3rd Down %_For Rating,Opp 3rd Down % Against Rating,Opp Total Yard Margin Per Game Rating,Opp Turnover Margin Per Game Rating,Opp Line For Rating,Opp Line Against Rating,Opp Rushing For Rating,Opp Rushing Against Rating,Opp Passing For Rating,Opp Passing Against Rating
SFO,3,2013,-10.0,45.5,-20,-30.0,-1,1,0,0,IND,50.0,21.0,62.0,54.0,58.0,75.0,55.0,46.0,43.0,54.0,62.0,55.0,36.0,52.0,50.0,59.0,0,0,0,50.0,47.0,36.0,62.0,75.0,58.0,32.0,40.0,55.0,40.0,54.0,48.0,43.0,59.0,38.0,40.0,84.0,10.0,31.0,23.0,62.0,36.0,58.0,40.0,40.0,48.0
STL,3,2013,3.5,47.5,-24,-20.5,-1,0,0,0,DAL,50.0,42.0,48.0,60.0,38.0,39.0,53.0,0.0,39.0,46.0,62.0,100.0,19.0,87.0,76.0,17.0,1,0,0,50.0,53.0,55.0,75.0,26.0,16.0,40.0,74.0,52.0,52.0,44.0,24.0,95.0,37.0,26.0,30.0,33.0,27.0,16.0,15.0,75.0,55.0,16.0,74.0,52.0,24.0
TAM,3,2013,7.5,44.5,-20,-12.5,-1,0,0,0,NWE,0.0,43.0,33.0,31.0,73.0,100.0,50.0,38.0,15.0,38.0,100.0,64.0,47.0,74.0,10.0,46.0,1,0,0,100.0,54.0,64.0,38.0,39.0,43.0,46.0,43.0,26.0,38.0,89.0,78.0,71.0,26.0,78.0,12.0,54.0,52.0,48.0,15.0,38.0,64.0,43.0,43.0,38.0,78.0
TEN,3,2013,-3.0,43.0,3,0.0,0,1,0,0,SDG,50.0,49.0,81.0,10.0,67.0,60.0,36.0,49.0,12.0,8.0,75.0,55.0,49.0,62.0,0.0,59.0,0,0,0,50.0,47.0,73.0,38.0,49.0,41.0,28.0,57.0,80.0,65.0,24.0,0.0,71.0,68.0,0.0,17.0,100.0,16.0,12.0,54.0,38.0,73.0,41.0,57.0,65.0,0.0
WAS,3,2013,1.0,48.5,-7,-6.0,-1,1,0,0,DET,0.0,16.0,29.0,71.0,10.0,62.0,16.0,21.0,4.0,46.0,75.0,64.0,34.0,0.0,70.0,25.0,0,0,0,50.0,55.0,91.0,38.0,21.0,27.0,44.0,65.0,62.0,72.0,81.0,50.0,81.0,62.0,46.0,82.0,39.0,100.0,56.0,23.0,38.0,91.0,27.0,65.0,72.0,50.0
ARI,4,2013,2.5,40.0,3,5.5,1,0,0,0,TAM,33.0,33.0,47.0,48.0,44.0,26.0,32.0,43.0,35.0,56.0,17.0,42.0,26.0,76.0,34.0,24.0,1,0,0,0.0,33.0,58.0,75.0,40.0,38.0,51.0,49.0,2.0,0.0,59.0,54.0,30.0,34.0,76.0,100.0,42.0,50.0,28.0,50.0,75.0,58.0,38.0,49.0,0.0,54.0
ATL,4,2013,-3.0,49.0,-7,-10.0,-1,1,0,0,NWE,33.0,50.0,63.0,77.0,43.0,52.0,62.0,10.0,52.0,50.0,33.0,75.0,28.0,71.0,57.0,24.0,0,0,0,100.0,72.0,58.0,33.0,40.0,48.0,46.0,38.0,28.0,22.0,87.0,79.0,77.0,30.0,80.0,22.0,51.0,71.0,61.0,33.0,33.0,58.0,48.0,38.0,22.0,79.0
BAL,4,2013,-4.0,45.0,-3,-7.0,-1,0,0,0,BUF,67.0,58.0,67.0,23.0,56.0,40.0,67.0,61.0,37.0,50.0,67.0,50.0,20.0,75.0,28.0,38.0,1,0,0,33.0,46.0,42.0,50.0,48.0,55.0,38.0,10.0,38.0,20.0,55.0,41.0,3.0,44.0,59.0,43.0,21.0,17.0,26.0,39.0,50.0,42.0,55.0,10.0,20.0,41.0
BUF,4,2013,4.0,45.0,3,7.0,1,1,0,0,BAL,33.0,46.0,3.0,44.0,59.0,43.0,21.0,17.0,26.0,39.0,50.0,42.0,55.0,10.0,20.0,41.0,0,0,0,67.0,58.0,50.0,67.0,7.0,20.0,67.0,75.0,29.0,28.0,21.0,38.0,67.0,23.0,56.0,40.0,67.0,61.0,37.0,50.0,67.0,50.0,20.0,75.0,28.0,38.0
CHI,4,2013,2.5,48.0,-8,-5.5,-1,0,0,0,DET,100.0,69.0,67.0,52.0,28.0,31.0,66.0,23.0,31.0,17.0,17.0,92.0,37.0,64.0,26.0,25.0,1,0,0,67.0,63.0,100.0,25.0,14.0,18.0,33.0,51.0,55.0,81.0,70.0,42.0,67.0,76.0,47.0,94.0,26.0,100.0,66.0,33.0,25.0,100.0,18.0,51.0,81.0,42.0
CIN,4,2013,-4.5,42.5,-11,-15.5,-1,0,0,0,CLE,67.0,61.0,63.0,57.0,64.0,74.0,74.0,71.0,55.0,50.0,25.0,75.0,28.0,53.0,41.0,57.0,1,0,0,33.0,38.0,0.0,75.0,46.0,17.0,84.0,67.0,12.0,37.0,58.0,65.0,40.0,31.0,97.0,43.0,0.0,4.0,57.0,61.0,75.0,0.0,17.0,67.0,37.0,65.0
CLE,4,2013,4.5,42.5,11,15.5,1,1,0,0,CIN,33.0,38.0,40.0,31.0,97.0,43.0,0.0,4.0,57.0,61.0,75.0,0.0,17.0,67.0,37.0,65.0,0,0,0,67.0,61.0,75.0,25.0,26.0,28.0,44.0,53.0,46.0,41.0,63.0,57.0,63.0,57.0,64.0,74.0,74.0,71.0,55.0,50.0,25.0,75.0,28.0,53.0,41.0,57.0
DAL,4,2013,-1.5,47.0,-9,-10.5,-1,0,0,0,SDG,67.0,75.0,97.0,54.0,58.0,50.0,35.0,86.0,53.0,33.0,83.0,67.0,37.0,82.0,34.0,35.0,1,0,0,33.0,50.0,75.0,25.0,38.0,35.0,15.0,30.0,76.0,41.0,15.0,0.0,63.0,69.0,0.0,0.0,96.0,23.0,9.0,67.0,25.0,75.0,35.0,30.0,41.0,0.0
DEN,4,2013,-11.5,57.5,32,20.5,1,1,0,0,PHI,100.0,98.0,53.0,96.0,57.0,81.0,100.0,80.0,92.0,44.0,42.0,84.0,41.0,100.0,100.0,9.0,0,0,0,33.0,46.0,25.0,50.0,100.0,100.0,49.0,42.0,49.0,39.0,33.0,11.0,0.0,100.0,43.0,55.0,58.0,39.0,58.0,61.0,50.0,25.0,100.0,42.0,39.0,11.0
DET,4,2013,-2.5,48.0,8,5.5,1,1,0,0,CHI,67.0,63.0,67.0,76.0,47.0,94.0,26.0,100.0,66.0,33.0,25.0,100.0,18.0,51.0,81.0,42.0,0,0,0,100.0,69.0,92.0,17.0,34.0,37.0,62.0,64.0,48.0,26.0,44.0,25.0,67.0,52.0,28.0,31.0,66.0,23.0,31.0,17.0,17.0,92.0,37.0,64.0,26.0,25.0
HOU,4,2013,2.0,41.0,-3,-1.0,-1,1,0,0,SEA,67.0,42.0,90.0,56.0,94.0,54.0,37.0,37.0,100.0,67.0,42.0,58.0,51.0,61.0,42.0,94.0,0,0,0,100.0,100.0,50.0,33.0,31.0,54.0,49.0,58.0,77.0,36.0,100.0,100.0,87.0,65.0,92.0,47.0,47.0,75.0,100.0,17.0,33.0,50.0,54.0,58.0,36.0,100.0
IND,4,2013,-9.5,42.5,34,24.5,1,0,0,0,JAX,67.0,68.0,70.0,58.0,49.0,33.0,82.0,38.0,54.0,28.0,50.0,50.0,63.0,31.0,15.0,67.0,1,0,0,0.0,0.0,0.0,25.0,0.0,5.0,13.0,0.0,0.0,2.0,16.0,72.0,37.0,0.0,41.0,75.0,24.0,71.0,0.0,61.0,25.0,0.0,5.0,0.0,2.0,72.0
JAX,4,2013,9.5,42.5,-34,-24.5,-1,1,0,0,IND,0.0,0.0,37.0,0.0,41.0,75.0,24.0,71.0,0.0,61.0,25.0,0.0,5.0,0.0,2.0,72.0,0,0,0,67.0,68.0,50.0,50.0,59.0,63.0,29.0,31.0,46.0,15.0,59.0,67.0,70.0,58.0,49.0,33.0,82.0,38.0,54.0,28.0,50.0,50.0,63.0,31.0,15.0,67.0
KAN,4,2013,-4.5,43.5,24,19.5,1,1,0,0,NYG,100.0,82.0,83.0,39.0,77.0,60.0,24.0,96.0,59.0,0.0,100.0,34.0,50.0,35.0,16.0,81.0,0,0,0,0.0,2.0,25.0,0.0,9.0,0.0,50.0,31.0,12.0,58.0,29.0,46.0,17.0,61.0,62.0,16.0,15.0,10.0,33.0,100.0,0.0,25.0,0.0,31.0,58.0,46.0
MIA,4,2013,7.5,48.5,-21,-13.5,-1,0,0,0,NOR,100.0,69.0,40.0,47.0,61.0,35.0,87.0,74.0,31.0,39.0,50.0,0.0,16.0,47.0,37.0,41.0,1,0,0,100.0,78.0,34.0,42.0,28.0,25.0,10.0,45.0,44.0,72.0,74.0,81.0,100.0,65.0,58.0,37.0,69.0,63.0,89.0,39.0,42.0,34.0,25.0,45.0,72.0,81.0
MIN,4,2013,3.0,41.5,7,10.0,1,1,0,0,PIT,0.0,40.0,37.0,47.0,39.0,28.0,50.0,21.0,17.0,50.0,8.0,34.0,46.0,43.0,20.0,14.0,0,0,0,0.0,24.0,34.0,0.0,15.0,4.0,69.0,42.0,31.0,42.0,52.0,82.0,17.0,54.0,89.0,37.0,10.0,50.0,55.0,100.0,0.0,34.0,4.0,42.0,42.0,82.0
NOR,4,2013,-7.5,48.5,21,13.5,1,1,0,0,MIA,100.0,78.0,100.0,65.0,58.0,37.0,69.0,63.0,89.0,39.0,42.0,34.0,25.0,45.0,72.0,81.0,0,0,0,100.0,69.0,0.0,50.0,22.0,16.0,27.0,47.0,48.0,37.0,72.0,41.0,40.0,47.0,61.0,35.0,87.0,74.0,31.0,39.0,50.0,0.0,16.0,47.0,37.0,41.0
NWE,4,2013,3.0,49.0,7,10.0,1,0,0,0,ATL,100.0,72.0,77.0,30.0,80.0,22.0,51.0,71.0,61.0,33.0,33.0,58.0,48.0,38.0,22.0,79.0,1,0,0,33.0,50.0,75.0,33.0,51.0,28.0,54.0,71.0,56.0,57.0,33.0,24.0,63.0,77.0,43.0,52.0,62.0,10.0,52.0,50.0,33.0,75.0,28.0,71.0,57.0,24.0
NYG,4,2013,4.5,43.5,-24,-19.5,-1,0,0,0,KAN,0.0,2.0,17.0,61.0,62.0,16.0,15.0,10.0,33.0,100.0,0.0,25.0,0.0,31.0,58.0,46.0,1,0,0,100.0,82.0,34.0,100.0,44.0,50.0,0.0,35.0,45.0,16.0,80.0,81.0,83.0,39.0,77.0,60.0,24.0,96.0,59.0,0.0,100.0,34.0,50.0,35.0,16.0,81.0
NYJ,4,2013,3.5,40.5,-25,-21.5,-1,0,0,0,TEN,67.0,56.0,90.0,52.0,100.0,71.0,38.0,98.0,89.0,83.0,75.0,42.0,54.0,71.0,35.0,78.0,1,0,0,67.0,55.0,58.0,50.0,36.0,54.0,38.0,53.0,42.0,1.0,48.0,70.0,77.0,34.0,69.0,91.0,37.0,71.0,51.0,22.0,50.0,58.0,54.0,53.0,1.0,70.0
OAK,4,2013,4.0,45.5,-10,-6.0,-1,1,0,0,WAS,33.0,44.0,53.0,72.0,49.0,56.0,56.0,0.0,50.0,56.0,58.0,58.0,63.0,48.0,14.0,51.0,0,0,0,0.0,27.0,67.0,42.0,70.0,34.0,24.0,10.0,35.0,66.0,0.0,6.0,43.0,73.0,7.0,57.0,26.0,45.0,21.0,61.0,42.0,67.0,34.0,10.0,66.0,6.0
PHI,4,2013,11.5,57.5,-32,-20.5,-1,0,0,0,DEN,33.0,46.0,0.0,100.0,43.0,55.0,58.0,39.0,58.0,61.0,50.0,25.0,100.0,42.0,39.0,11.0,1,0,0,100.0,98.0,84.0,42.0,36.0,41.0,100.0,100.0,100.0,100.0,63.0,9.0,53.0,96.0,57.0,81.0,100.0,80.0,92.0,44.0,42.0,84.0,41.0,100.0,100.0,9.0
PIT,4,2013,-3.0,41.5,-7,-10.0,-1,0,0,0,MIN,0.0,24.0,17.0,54.0,89.0,37.0,10.0,50.0,55.0,100.0,0.0,34.0,4.0,42.0,42.0,82.0,1,0,0,0.0,40.0,34.0,8.0,44.0,46.0,37.0,43.0,11.0,20.0,45.0,14.0,37.0,47.0,39.0,28.0,50.0,21.0,17.0,50.0,8.0,34.0,46.0,43.0,20.0,14.0
SDG,4,2013,1.5,47.0,9,10.5,1,1,0,0,DAL,33.0,50.0,63.0,69.0,0.0,0.0,96.0,23.0,9.0,67.0,25.0,75.0,35.0,30.0,41.0,0.0,0,0,0,67.0,75.0,67.0,83.0,47.0,37.0,52.0,82.0,60.0,34.0,41.0,35.0,97.0,54.0,58.0,50.0,35.0,86.0,53.0,33.0,83.0,67.0,37.0,82.0,34.0,35.0
SEA,4,2013,-2.0,41.0,3,1.0,1,0,0,0,HOU,100.0,100.0,87.0,65.0,92.0,47.0,47.0,75.0,100.0,17.0,33.0,50.0,54.0,58.0,36.0,100.0,1,0,0,67.0,42.0,58.0,42.0,60.0,51.0,71.0,61.0,39.0,42.0,37.0,94.0,90.0,56.0,94.0,54.0,37.0,37.0,100.0,67.0,42.0,58.0,51.0,61.0,42.0,94.0
SFO,4,2013,-4.0,42.5,24,20.0,1,0,1,0,STL,33.0,20.0,40.0,53.0,63.0,92.0,37.0,56.0,43.0,72.0,33.0,50.0,35.0,23.0,21.0,74.0,1,1,0,33.0,29.0,67.0,33.0,20.0,8.0,45.0,50.0,40.0,54.0,8.0,28.0,37.0,44.0,29.0,35.0,15.0,0.0,31.0,56.0,33.0,67.0,8.0,50.0,54.0,28.0
STL,4,2013,4.0,42.5,-24,-20.0,-1,1,1,0,SFO,33.0,29.0,37.0,44.0,29.0,35.0,15.0,0.0,31.0,56.0,33.0,67.0,8.0,50.0,54.0,28.0,0,1,0,33.0,20.0,50.0,33.0,38.0,35.0,50.0,23.0,20.0,21.0,47.0,74.0,40.0,53.0,63.0,92.0,37.0,56.0,43.0,72.0,33.0,50.0,35.0,23.0,21.0,74.0
TAM,4,2013,-2.5,40.0,-3,-5.5,-1,1,0,0,ARI,0.0,33.0,30.0,34.0,76.0,100.0,42.0,50.0,28.0,50.0,75.0,58.0,38.0,49.0,0.0,54.0,0,0,0,33.0,33.0,42.0,17.0,36.0,26.0,71.0,76.0,20.0,34.0,26.0,24.0,47.0,48.0,44.0,26.0,32.0,43.0,35.0,56.0,17.0,42.0,26.0,76.0,34.0,24.0
TEN,4,2013,-3.5,40.5,25,21.5,1,1,0,0,NYJ,67.0,55.0,77.0,34.0,69.0,91.0,37.0,71.0,51.0,22.0,50.0,58.0,54.0,53.0,1.0,70.0,0,0,0,67.0,56.0,42.0,75.0,37.0,54.0,72.0,71.0,9.0,35.0,70.0,78.0,90.0,52.0,100.0,71.0,38.0,98.0,89.0,83.0,75.0,42.0,54.0,71.0,35.0,78.0
WAS,4,2013,-4.0,45.5,10,6.0,1,0,0,0,OAK,0.0,27.0,43.0,73.0,7.0,57.0,26.0,45.0,21.0,61.0,42.0,67.0,34.0,10.0,66.0,6.0,1,0,0,33.0,44.0,58.0,58.0,70.0,63.0,47.0,48.0,44.0,14.0,0.0,51.0,53.0,72.0,49.0,56.0,56.0,0.0,50.0,56.0,58.0,58.0,63.0,48.0,14.0,51.0
ARI,5,2013,3.0,41.5,16,19.0,1,1,0,0,CAR,50.0,42.0,34.0,47.0,66.0,31.0,19.0,36.0,45.0,53.0,21.0,53.0,21.0,99.0,37.0,32.0,0,0,1,33.0,76.0,49.0,67.0,54.0,69.0,67.0,79.0,47.0,0.0,58.0,54.0,84.0,38.0,61.0,0.0,80.0,40.0,52.0,40.0,67.0,49.0,69.0,79.0,0.0,54.0
ATL,5,2013,-10.5,45.0,-2,-12.5,-1,1,0,0,NYJ,25.0,47.0,54.0,81.0,24.0,38.0,62.0,3.0,53.0,53.0,21.0,73.0,23.0,80.0,76.0,13.0,0,0,0,50.0,42.0,27.0,71.0,43.0,50.0,94.0,94.0,19.0,38.0,57.0,66.0,73.0,53.0,95.0,90.0,37.0,55.0,77.0,100.0,71.0,27.0,50.0,94.0,38.0,66.0
BAL,5,2013,2.5,42.5,3,5.5,1,0,0,0,MIA,50.0,55.0,44.0,31.0,64.0,23.0,48.0,58.0,42.0,58.0,64.0,40.0,11.0,64.0,43.0,47.0,1,0,0,75.0,53.0,0.0,50.0,41.0,23.0,48.0,73.0,40.0,37.0,54.0,15.0,29.0,52.0,41.0,26.0,75.0,49.0,28.0,53.0,50.0,0.0,23.0,73.0,37.0,15.0
BUF,5,2013,4.0,40.5,-13,-9.0,-1,0,1,0,CLE,50.0,50.0,27.0,39.0,55.0,60.0,23.0,37.0,36.0,26.0,64.0,47.0,69.0,47.0,14.0,26.0,1,1,0,50.0,49.0,7.0,71.0,39.0,19.0,100.0,95.0,26.0,40.0,76.0,61.0,41.0,32.0,100.0,67.0,29.0,20.0,61.0,47.0,71.0,7.0,19.0,95.0,40.0,61.0
CAR,5,2013,-3.0,41.5,-16,-19.0,-1,0,0,1,ARI,33.0,76.0,84.0,38.0,61.0,0.0,80.0,40.0,52.0,40.0,67.0,49.0,69.0,79.0,0.0,54.0,1,0,0,50.0,42.0,53.0,21.0,35.0,21.0,94.0,99.0,22.0,37.0,46.0,32.0,34.0,47.0,66.0,31.0,19.0,36.0,45.0,53.0,21.0,53.0,21.0,99.0,37.0,32.0
CHI,5,2013,1.5,50.5,-8,-6.5,-1,1,0,0,NOR,75.0,60.0,54.0,61.0,24.0,32.0,38.0,36.0,41.0,21.0,14.0,80.0,43.0,65.0,37.0,26.0,0,0,0,100.0,81.0,40.0,57.0,27.0,23.0,0.0,58.0,61.0,87.0,92.0,72.0,93.0,77.0,52.0,45.0,69.0,53.0,87.0,21.0,57.0,40.0,23.0,58.0,87.0,72.0
CIN,5,2013,1.0,45.5,7,8.0,1,1,0,0,NWE,50.0,53.0,54.0,48.0,66.0,56.0,57.0,40.0,49.0,58.0,36.0,73.0,24.0,73.0,38.0,49.0,0,0,0,100.0,70.0,73.0,36.0,47.0,51.0,54.0,66.0,42.0,37.0,83.0,46.0,68.0,47.0,63.0,36.0,60.0,50.0,58.0,26.0,36.0,73.0,51.0,66.0,37.0,46.0
CLE,5,2013,-4.0,40.5,13,9.0,1,1,1,0,BUF,50.0,49.0,41.0,32.0,100.0,67.0,29.0,20.0,61.0,47.0,71.0,7.0,19.0,95.0,40.0,61.0,0,1,0,50.0,50.0,47.0,64.0,48.0,69.0,48.0,47.0,34.0,14.0,83.0,26.0,27.0,39.0,55.0,60.0,23.0,37.0,36.0,26.0,64.0,47.0,69.0,47.0,14.0,26.0
DAL,5,2013,9.0,56.0,-3,6.0,1,1,0,0,DEN,50.0,63.0,71.0,57.0,35.0,29.0,37.0,60.0,38.0,32.0,71.0,60.0,36.0,96.0,35.0,11.0,0,0,0,100.0,100.0,87.0,50.0,44.0,48.0,87.0,100.0,100.0,100.0,65.0,5.0,59.0,98.0,43.0,71.0,100.0,48.0,80.0,42.0,50.0,87.0,48.0,100.0,100.0,5.0
DEN,5,2013,-9.0,56.0,3,-6.0,-1,0,0,0,DAL,100.0,100.0,59.0,98.0,43.0,71.0,100.0,48.0,80.0,42.0,50.0,87.0,48.0,100.0,100.0,5.0,1,0,0,50.0,63.0,60.0,71.0,60.0,36.0,57.0,96.0,63.0,35.0,28.0,11.0,71.0,57.0,35.0,29.0,37.0,60.0,38.0,32.0,71.0,60.0,36.0,96.0,35.0,11.0
DET,5,2013,9.5,53.0,-13,-3.5,-1,0,0,0,GNB,75.0,64.0,63.0,76.0,36.0,100.0,21.0,100.0,59.0,26.0,36.0,100.0,32.0,60.0,72.0,31.0,1,0,1,33.0,58.0,31.0,38.0,78.0,53.0,67.0,79.0,63.0,81.0,2.0,8.0,35.0,93.0,14.0,13.0,42.0,35.0,67.0,61.0,38.0,31.0,53.0,79.0,81.0,8.0
GNB,5,2013,-9.5,53.0,13,3.5,1,1,0,1,DET,33.0,58.0,35.0,93.0,14.0,13.0,42.0,35.0,67.0,61.0,38.0,31.0,53.0,79.0,81.0,8.0,0,0,0,75.0,64.0,100.0,36.0,34.0,32.0,10.0,60.0,52.0,72.0,84.0,31.0,63.0,76.0,36.0,100.0,21.0,100.0,59.0,26.0,36.0,100.0,32.0,60.0,72.0,31.0
HOU,5,2013,4.5,43.0,-31,-26.5,-1,0,0,0,SFO,50.0,45.0,100.0,57.0,93.0,66.0,39.0,46.0,100.0,68.0,64.0,47.0,58.0,57.0,55.0,100.0,1,0,0,50.0,44.0,53.0,57.0,57.0,55.0,76.0,61.0,35.0,16.0,68.0,73.0,44.0,57.0,83.0,100.0,43.0,67.0,61.0,68.0,57.0,53.0,55.0,61.0,16.0,73.0
IND,5,2013,3.0,43.5,6,9.0,1,1,0,0,SEA,75.0,82.0,76.0,65.0,60.0,29.0,77.0,49.0,72.0,16.0,64.0,53.0,68.0,64.0,28.0,68.0,0,0,0,100.0,86.0,33.0,50.0,49.0,64.0,52.0,62.0,59.0,20.0,100.0,73.0,78.0,59.0,80.0,38.0,34.0,58.0,67.0,11.0,50.0,33.0,64.0,62.0,20.0,73.0
JAX,5,2013,11.0,40.5,-14,-3.0,-1,0,0,0,STL,0.0,0.0,20.0,0.0,32.0,83.0,20.0,47.0,0.0,68.0,29.0,0.0,1.0,0.0,3.0,56.0,1,0,0,25.0,25.0,47.0,36.0,7.0,0.0,34.0,35.0,35.0,44.0,0.0,39.0,34.0,29.0,27.0,33.0,9.0,10.0,24.0,53.0,36.0,47.0,0.0,35.0,44.0,39.0
KAN,5,2013,-3.0,38.0,9,6.0,1,0,0,0,TEN,100.0,85.0,85.0,45.0,76.0,61.0,47.0,97.0,64.0,0.0,100.0,47.0,49.0,52.0,29.0,74.0,1,0,0,75.0,68.0,60.0,71.0,33.0,48.0,47.0,73.0,58.0,12.0,56.0,60.0,68.0,36.0,65.0,83.0,57.0,60.0,51.0,0.0,71.0,60.0,48.0,73.0,12.0,60.0
MIA,5,2013,-2.5,42.5,-3,-5.5,-1,1,0,0,BAL,75.0,53.0,29.0,52.0,41.0,26.0,75.0,49.0,28.0,53.0,50.0,0.0,23.0,73.0,37.0,15.0,0,0,0,50.0,55.0,40.0,64.0,9.0,11.0,75.0,64.0,21.0,43.0,34.0,47.0,44.0,31.0,64.0,23.0,48.0,58.0,42.0,58.0,64.0,40.0,11.0,64.0,43.0,47.0
NOR,5,2013,-1.5,50.5,8,6.5,1,0,0,0,CHI,100.0,81.0,93.0,77.0,52.0,45.0,69.0,53.0,87.0,21.0,57.0,40.0,23.0,58.0,87.0,72.0,1,0,0,75.0,60.0,80.0,14.0,58.0,43.0,55.0,65.0,39.0,37.0,50.0,26.0,54.0,61.0,24.0,32.0,38.0,36.0,41.0,21.0,14.0,80.0,43.0,65.0,37.0,26.0
NWE,5,2013,-1.0,45.5,-7,-8.0,-1,0,0,0,CIN,100.0,70.0,68.0,47.0,63.0,36.0,60.0,50.0,58.0,26.0,36.0,73.0,51.0,66.0,37.0,46.0,1,0,0,50.0,53.0,73.0,36.0,28.0,24.0,64.0,73.0,37.0,38.0,59.0,49.0,54.0,48.0,66.0,56.0,57.0,40.0,49.0,58.0,36.0,73.0,24.0,73.0,38.0,49.0
NYG,5,2013,-1.5,53.5,-15,-16.5,-1,1,0,0,PHI,0.0,7.0,7.0,57.0,57.0,14.0,0.0,0.0,33.0,95.0,0.0,27.0,7.0,47.0,50.0,34.0,0,0,0,25.0,32.0,27.0,43.0,100.0,100.0,54.0,48.0,52.0,47.0,14.0,0.0,0.0,100.0,30.0,72.0,66.0,20.0,55.0,58.0,43.0,27.0,100.0,48.0,47.0,0.0
NYJ,5,2013,10.5,45.0,2,12.5,1,0,0,0,ATL,50.0,42.0,73.0,53.0,95.0,90.0,37.0,55.0,77.0,100.0,71.0,27.0,50.0,94.0,38.0,66.0,1,0,0,25.0,47.0,73.0,21.0,54.0,23.0,58.0,80.0,54.0,76.0,25.0,13.0,54.0,81.0,24.0,38.0,62.0,3.0,53.0,53.0,21.0,73.0,23.0,80.0,76.0,13.0
OAK,5,2013,5.0,46.0,10,15.0,1,1,0,0,SDG,25.0,42.0,54.0,63.0,47.0,56.0,45.0,20.0,48.0,63.0,50.0,27.0,60.0,59.0,16.0,48.0,0,0,0,50.0,56.0,80.0,36.0,45.0,38.0,9.0,49.0,79.0,63.0,10.0,5.0,66.0,82.0,0.0,16.0,84.0,26.0,39.0,63.0,36.0,80.0,38.0,49.0,63.0,5.0
PHI,5,2013,1.5,53.5,15,16.5,1,0,0,0,NYG,25.0,32.0,0.0,100.0,30.0,72.0,66.0,20.0,55.0,58.0,43.0,27.0,100.0,48.0,47.0,0.0,1,0,0,0.0,7.0,27.0,0.0,26.0,7.0,61.0,47.0,17.0,50.0,36.0,34.0,7.0,57.0,57.0,14.0,0.0,0.0,33.0,95.0,0.0,27.0,7.0,47.0,50.0,34.0
SDG,5,2013,-5.0,46.0,-10,-15.0,-1,0,0,0,OAK,50.0,56.0,66.0,82.0,0.0,16.0,84.0,26.0,39.0,63.0,36.0,80.0,38.0,49.0,63.0,5.0,1,0,0,25.0,42.0,27.0,50.0,71.0,60.0,57.0,59.0,44.0,16.0,3.0,48.0,54.0,63.0,47.0,56.0,45.0,20.0,48.0,63.0,50.0,27.0,60.0,59.0,16.0,48.0
SEA,5,2013,-3.0,43.5,-6,-9.0,-1,0,0,0,IND,100.0,86.0,78.0,59.0,80.0,38.0,34.0,58.0,67.0,11.0,50.0,33.0,64.0,62.0,20.0,73.0,1,0,0,75.0,82.0,53.0,64.0,69.0,68.0,48.0,64.0,48.0,28.0,91.0,68.0,76.0,65.0,60.0,29.0,77.0,49.0,72.0,16.0,64.0,53.0,68.0,64.0,28.0,68.0
SFO,5,2013,-4.5,43.0,31,26.5,1,1,0,0,HOU,50.0,44.0,44.0,57.0,83.0,100.0,43.0,67.0,61.0,68.0,57.0,53.0,55.0,61.0,16.0,73.0,0,0,0,50.0,45.0,47.0,64.0,63.0,58.0,58.0,57.0,40.0,55.0,56.0,100.0,100.0,57.0,93.0,66.0,39.0,46.0,100.0,68.0,64.0,47.0,58.0,57.0,55.0,100.0
STL,5,2013,-11.0,40.5,14,3.0,1,1,0,0,JAX,25.0,25.0,34.0,29.0,27.0,33.0,9.0,10.0,24.0,53.0,36.0,47.0,0.0,35.0,44.0,39.0,0,0,0,0.0,0.0,0.0,29.0,0.0,1.0,11.0,0.0,0.0,3.0,21.0,56.0,20.0,0.0,32.0,83.0,20.0,47.0,0.0,68.0,29.0,0.0,1.0,0.0,3.0,56.0
TEN,5,2013,3.0,38.0,-9,-6.0,-1,1,0,0,KAN,75.0,68.0,68.0,36.0,65.0,83.0,57.0,60.0,51.0,0.0,71.0,60.0,48.0,73.0,12.0,60.0,0,0,0,100.0,85.0,47.0,100.0,47.0,49.0,3.0,52.0,45.0,29.0,95.0,74.0,85.0,45.0,76.0,61.0,47.0,97.0,64.0,0.0,100.0,47.0,49.0,52.0,29.0,74.0
