Team,Week,Year,Spread,Over/Under,Game Scoring Margin,Spread to Result Difference,Spread Result Class,Home Team,Short Week,Off Bye Week,Opponent,W-L% Rating,Point Differential Per Game Rating,Time of Poss Per Game Rating,Yards For per Play Rating,Yards Against per Play Rating,Penalty Yards Margin Per Game Rating,3rd Down %_For Rating,3rd Down % Against Rating,Total Yard Margin Per Game Rating,Turnover Margin Per Game Rating,Line For Rating,Line Against Rating,Rushing For Rating,Rushing Against Rating,Passing For Rating,Passing Against Rating,Opp Home Team,Opp Short Week,Opp Off Bye Week,Opp W-L% Rating,Opp Point Differential Per Game Rating,Opp Sacks Against Per Game Rating,Opp Sacks For Per Game Rating,Opp Yards per Rush For Rating,Opp Rushing Yards For Per Game Rating,Opp Yards per Rush Against Rating,Opp Rushing Yards Against Per Game Rating,Opp Passer Rating For Rating,Opp Passing Yards For Per Game Rating,Opp Passer Rating Against Rating,Opp Passing Yards Against Per Game Rating,Opp Time of Poss Per Game Rating,Opp Yards For per Play Rating,Opp Yards Against per Play Rating,Opp Penalty Yards Margin Per Game Rating,Opp 3rd Down %_For Rating,Opp 3rd Down % Against Rating,Opp Total Yard Margin Per Game Rating,Opp Turnover Margin Per Game Rating,Opp Line For Rating,Opp Line Against Rating,Opp Rushing For Rating,Opp Rushing Against Rating,Opp Passing For Rating,Opp Passing Against Rating
SFO,3,2015,6.5,45.0,-40,-33.5,-1,0,0,0,ARI,50.0,36.0,79.0,42.0,0.0,68.0,70.0,47.0,64.0,60.0,45.0,33.0,99.0,77.0,33.0,36.0,1,0,0,100.0,100.0,100.0,36.0,83.0,60.0,74.0,73.0,89.0,41.0,58.0,28.0,36.0,73.0,35.0,0.0,100.0,61.0,39.0,53.0,36.0,100.0,60.0,73.0,41.0,28.0
STL,3,2015,1.0,48.0,-6,-5.0,-1,1,0,0,PIT,50.0,31.0,18.0,46.0,60.0,65.0,53.0,30.0,12.0,60.0,73.0,67.0,27.0,7.0,23.0,67.0,0,0,0,50.0,73.0,67.0,64.0,81.0,54.0,71.0,60.0,87.0,92.0,6.0,28.0,33.0,100.0,40.0,70.0,98.0,21.0,73.0,53.0,64.0,67.0,54.0,60.0,92.0,28.0
TAM,3,2015,6.5,40.5,-10,-3.5,-1,0,0,0,HOU,50.0,17.0,39.0,31.0,45.0,67.0,36.0,25.0,37.0,53.0,55.0,22.0,59.0,43.0,12.0,69.0,1,0,0,0.0,27.0,33.0,36.0,54.0,33.0,49.0,24.0,13.0,52.0,41.0,67.0,24.0,19.0,62.0,57.0,24.0,67.0,46.0,67.0,36.0,33.0,33.0,24.0,52.0,67.0
TEN,3,2015,3.5,46.0,-2,1.5,1,1,0,0,IND,50.0,67.0,67.0,47.0,59.0,61.0,77.0,64.0,73.0,67.0,55.0,0.0,81.0,52.0,19.0,83.0,0,0,0,0.0,10.0,78.0,9.0,62.0,32.0,56.0,34.0,0.0,40.0,29.0,61.0,39.0,32.0,27.0,33.0,89.0,49.0,35.0,100.0,9.0,78.0,32.0,34.0,40.0,61.0
WAS,3,2015,3.5,44.0,-11,-7.5,-1,0,1,0,NYG,50.0,57.0,94.0,40.0,70.0,69.0,84.0,62.0,94.0,67.0,36.0,67.0,100.0,84.0,13.0,86.0,1,1,0,0.0,40.0,67.0,18.0,74.0,46.0,86.0,86.0,41.0,38.0,33.0,0.0,21.0,41.0,19.0,52.0,97.0,0.0,10.0,40.0,18.0,67.0,46.0,86.0,38.0,0.0
ARI,4,2015,-7.0,44.0,-2,-9.0,-1,1,0,0,STL,100.0,100.0,66.0,93.0,72.0,0.0,91.0,65.0,98.0,23.0,42.0,100.0,74.0,83.0,75.0,78.0,0,0,0,33.0,31.0,69.0,100.0,51.0,24.0,52.0,42.0,31.0,34.0,45.0,84.0,19.0,48.0,76.0,80.0,37.0,19.0,22.0,54.0,100.0,69.0,24.0,42.0,34.0,84.0
ATL,4,2015,-6.0,47.0,27,21.0,1,1,0,0,HOU,100.0,56.0,91.0,66.0,19.0,77.0,100.0,39.0,67.0,31.0,25.0,77.0,57.0,74.0,100.0,33.0,0,0,0,33.0,40.0,54.0,25.0,55.0,65.0,62.0,59.0,8.0,67.0,58.0,70.0,50.0,11.0,64.0,51.0,40.0,93.0,69.0,62.0,25.0,54.0,65.0,59.0,67.0,70.0
BAL,4,2015,-2.5,43.5,3,0.5,1,0,1,0,PIT,0.0,33.0,34.0,48.0,44.0,71.0,43.0,1.0,38.0,54.0,50.0,92.0,26.0,88.0,85.0,28.0,1,1,0,67.0,61.0,46.0,67.0,58.0,45.0,75.0,84.0,67.0,96.0,23.0,50.0,47.0,100.0,51.0,60.0,95.0,33.0,76.0,46.0,67.0,46.0,45.0,84.0,96.0,50.0
BUF,4,2015,-5.5,45.5,-14,-19.5,-1,1,0,0,NYG,67.0,67.0,63.0,75.0,45.0,96.0,66.0,40.0,34.0,8.0,42.0,46.0,100.0,100.0,45.0,6.0,0,0,0,33.0,48.0,85.0,17.0,44.0,45.0,82.0,99.0,47.0,67.0,51.0,0.0,31.0,49.0,32.0,59.0,81.0,0.0,15.0,8.0,17.0,85.0,45.0,99.0,67.0,0.0
CAR,4,2015,-3.0,40.0,14,11.0,1,0,0,0,TAM,100.0,60.0,66.0,35.0,90.0,82.0,68.0,54.0,67.0,15.0,50.0,69.0,81.0,98.0,43.0,60.0,1,0,0,33.0,21.0,54.0,50.0,43.0,47.0,57.0,24.0,18.0,40.0,34.0,79.0,25.0,36.0,64.0,79.0,16.0,21.0,27.0,46.0,50.0,54.0,47.0,24.0,40.0,79.0
CHI,4,2015,3.0,44.0,2,5.0,1,1,0,0,OAK,0.0,0.0,53.0,25.0,32.0,100.0,58.0,22.0,29.0,54.0,25.0,62.0,81.0,27.0,8.0,88.0,0,0,0,67.0,37.0,85.0,34.0,100.0,56.0,58.0,79.0,49.0,85.0,38.0,8.0,53.0,76.0,23.0,69.0,77.0,39.0,34.0,46.0,34.0,85.0,56.0,79.0,85.0,8.0
CIN,4,2015,-3.5,45.0,15,11.5,1,1,0,0,KAN,100.0,65.0,63.0,90.0,52.0,56.0,69.0,51.0,93.0,31.0,42.0,92.0,78.0,97.0,87.0,50.0,0,0,0,33.0,36.0,0.0,67.0,66.0,57.0,66.0,76.0,30.0,43.0,33.0,31.0,56.0,32.0,52.0,31.0,0.0,63.0,18.0,69.0,67.0,0.0,57.0,76.0,43.0,31.0
CLE,4,2015,7.0,44.5,-3,4.0,1,0,0,0,SDG,33.0,33.0,37.0,42.0,26.0,63.0,81.0,20.0,6.0,62.0,50.0,31.0,38.0,0.0,52.0,62.0,1,0,0,33.0,31.0,31.0,0.0,52.0,56.0,7.0,27.0,56.0,94.0,55.0,92.0,91.0,69.0,31.0,76.0,81.0,55.0,91.0,69.0,0.0,31.0,56.0,27.0,94.0,92.0
DAL,4,2015,3.0,48.0,-6,-3.0,-1,0,0,0,NOR,67.0,43.0,97.0,74.0,63.0,76.0,58.0,29.0,83.0,69.0,17.0,69.0,56.0,83.0,81.0,67.0,1,0,0,0.0,26.0,54.0,25.0,27.0,29.0,44.0,38.0,29.0,93.0,6.0,41.0,78.0,49.0,0.0,76.0,85.0,31.0,35.0,69.0,25.0,54.0,29.0,38.0,93.0,41.0
DEN,4,2015,-7.0,42.5,3,-4.0,-1,1,0,0,MIN,100.0,62.0,78.0,0.0,100.0,90.0,61.0,100.0,66.0,0.0,84.0,46.0,11.0,90.0,54.0,100.0,0,0,0,67.0,51.0,62.0,42.0,98.0,92.0,38.0,46.0,21.0,0.0,58.0,58.0,37.0,36.0,60.0,60.0,48.0,24.0,12.0,23.0,42.0,62.0,92.0,46.0,0.0,58.0
DET,4,2015,9.5,43.0,-3,6.5,1,0,0,0,SEA,0.0,24.0,28.0,26.0,27.0,32.0,56.0,22.0,0.0,62.0,25.0,62.0,0.0,55.0,71.0,33.0,1,0,0,33.0,53.0,15.0,42.0,92.0,83.0,71.0,69.0,41.0,40.0,30.0,94.0,75.0,37.0,61.0,90.0,54.0,47.0,81.0,39.0,42.0,15.0,83.0,69.0,40.0,94.0
GNB,4,2015,-7.5,48.0,14,6.5,1,0,0,0,SFO,100.0,64.0,69.0,75.0,51.0,65.0,74.0,26.0,63.0,23.0,84.0,85.0,77.0,36.0,64.0,71.0,1,0,0,33.0,8.0,46.0,42.0,84.0,96.0,68.0,72.0,9.0,14.0,19.0,32.0,66.0,21.0,7.0,78.0,61.0,37.0,15.0,77.0,42.0,46.0,96.0,72.0,14.0,32.0
HOU,4,2015,6.0,47.0,-27,-21.0,-1,0,0,0,ATL,33.0,40.0,50.0,11.0,64.0,51.0,40.0,93.0,69.0,62.0,25.0,54.0,65.0,59.0,67.0,70.0,1,0,0,100.0,56.0,77.0,25.0,44.0,57.0,13.0,74.0,48.0,100.0,51.0,33.0,91.0,66.0,19.0,77.0,100.0,39.0,67.0,31.0,25.0,77.0,57.0,74.0,100.0,33.0
IND,4,2015,-9.5,48.0,3,-6.5,-1,1,0,0,JAX,33.0,26.0,31.0,50.0,34.0,44.0,77.0,56.0,32.0,100.0,25.0,69.0,48.0,55.0,61.0,47.0,0,0,0,33.0,13.0,54.0,42.0,50.0,44.0,91.0,80.0,19.0,49.0,33.0,33.0,28.0,32.0,51.0,88.0,55.0,4.0,19.0,69.0,42.0,54.0,44.0,80.0,49.0,33.0
JAX,4,2015,9.5,48.0,-3,6.5,1,0,0,0,IND,33.0,13.0,28.0,32.0,51.0,88.0,55.0,4.0,19.0,69.0,42.0,54.0,44.0,80.0,49.0,33.0,1,0,0,33.0,26.0,69.0,25.0,86.0,48.0,68.0,55.0,0.0,61.0,44.0,47.0,31.0,50.0,34.0,44.0,77.0,56.0,32.0,100.0,25.0,69.0,48.0,55.0,61.0,47.0
KAN,4,2015,3.5,45.0,-15,-11.5,-1,0,0,0,CIN,33.0,36.0,56.0,32.0,52.0,31.0,0.0,63.0,18.0,69.0,67.0,0.0,57.0,76.0,43.0,31.0,1,0,0,100.0,65.0,92.0,42.0,61.0,78.0,59.0,97.0,80.0,87.0,44.0,50.0,63.0,90.0,52.0,56.0,69.0,51.0,93.0,31.0,42.0,92.0,78.0,97.0,87.0,50.0
MIA,4,2015,1.5,42.0,-13,-11.5,-1,1,0,0,NYJ,33.0,26.0,25.0,49.0,31.0,51.0,50.0,28.0,24.0,62.0,0.0,54.0,26.0,16.0,78.0,56.0,0,0,0,67.0,63.0,92.0,25.0,54.0,52.0,77.0,61.0,19.0,53.0,87.0,90.0,59.0,31.0,82.0,49.0,72.0,36.0,68.0,8.0,25.0,92.0,52.0,61.0,53.0,90.0
MIN,4,2015,7.0,42.5,-3,4.0,1,0,0,0,DEN,67.0,51.0,37.0,36.0,60.0,60.0,48.0,24.0,12.0,23.0,42.0,62.0,92.0,46.0,0.0,58.0,1,0,0,100.0,62.0,46.0,84.0,0.0,11.0,78.0,90.0,26.0,54.0,100.0,100.0,78.0,0.0,100.0,90.0,61.0,100.0,66.0,0.0,84.0,46.0,11.0,90.0,54.0,100.0
NOR,4,2015,-3.0,48.0,6,3.0,1,1,0,0,DAL,0.0,26.0,78.0,49.0,0.0,76.0,85.0,31.0,35.0,69.0,25.0,54.0,29.0,38.0,93.0,41.0,0,0,0,67.0,43.0,69.0,17.0,67.0,56.0,74.0,83.0,52.0,81.0,64.0,67.0,97.0,74.0,63.0,76.0,58.0,29.0,83.0,69.0,17.0,69.0,56.0,83.0,81.0,67.0
NYG,4,2015,5.5,45.5,14,19.5,1,0,0,0,BUF,33.0,48.0,31.0,49.0,32.0,59.0,81.0,0.0,15.0,8.0,17.0,85.0,45.0,99.0,67.0,0.0,1,0,0,67.0,67.0,46.0,42.0,94.0,100.0,40.0,100.0,73.0,45.0,69.0,6.0,63.0,75.0,45.0,96.0,66.0,40.0,34.0,8.0,42.0,46.0,100.0,100.0,45.0,6.0
NYJ,4,2015,-1.5,42.0,13,11.5,1,0,0,0,MIA,67.0,63.0,59.0,31.0,82.0,49.0,72.0,36.0,68.0,8.0,25.0,92.0,52.0,61.0,53.0,90.0,1,0,0,33.0,26.0,54.0,0.0,64.0,26.0,45.0,16.0,29.0,78.0,33.0,56.0,25.0,49.0,31.0,51.0,50.0,28.0,24.0,62.0,0.0,54.0,26.0,16.0,78.0,56.0
OAK,4,2015,-3.0,44.0,-2,-5.0,-1,0,0,0,CHI,67.0,37.0,53.0,76.0,23.0,69.0,77.0,39.0,34.0,46.0,34.0,85.0,56.0,79.0,85.0,8.0,1,0,0,0.0,0.0,62.0,25.0,85.0,81.0,19.0,27.0,6.0,8.0,0.0,88.0,53.0,25.0,32.0,100.0,58.0,22.0,29.0,54.0,25.0,62.0,81.0,27.0,8.0,88.0
PHI,4,2015,-3.0,44.0,-3,-6.0,-1,0,0,0,WAS,33.0,40.0,0.0,7.0,69.0,34.0,21.0,54.0,9.0,31.0,34.0,92.0,18.0,85.0,46.0,40.0,1,0,0,33.0,40.0,77.0,25.0,88.0,92.0,73.0,99.0,23.0,50.0,42.0,84.0,100.0,46.0,66.0,68.0,76.0,66.0,100.0,85.0,25.0,77.0,92.0,99.0,50.0,84.0
PIT,4,2015,2.5,43.5,-3,-0.5,-1,1,1,0,BAL,67.0,61.0,47.0,100.0,51.0,60.0,95.0,33.0,76.0,46.0,67.0,46.0,45.0,84.0,96.0,50.0,0,1,0,0.0,33.0,92.0,50.0,31.0,26.0,87.0,88.0,24.0,85.0,47.0,28.0,34.0,48.0,44.0,71.0,43.0,1.0,38.0,54.0,50.0,92.0,26.0,88.0,85.0,28.0
SDG,4,2015,-7.0,44.5,3,-4.0,-1,1,0,0,CLE,33.0,31.0,91.0,69.0,31.0,76.0,81.0,55.0,91.0,69.0,0.0,31.0,56.0,27.0,94.0,92.0,0,0,0,33.0,33.0,31.0,50.0,45.0,38.0,5.0,0.0,35.0,52.0,32.0,62.0,37.0,42.0,26.0,63.0,81.0,20.0,6.0,62.0,50.0,31.0,38.0,0.0,52.0,62.0
SEA,4,2015,-9.5,43.0,3,-6.5,-1,1,0,0,DET,33.0,53.0,75.0,37.0,61.0,90.0,54.0,47.0,81.0,39.0,42.0,15.0,83.0,69.0,40.0,94.0,0,0,0,0.0,24.0,62.0,25.0,3.0,0.0,72.0,55.0,19.0,71.0,25.0,33.0,28.0,26.0,27.0,32.0,56.0,22.0,0.0,62.0,25.0,62.0,0.0,55.0,71.0,33.0
SFO,4,2015,7.5,48.0,-14,-6.5,-1,1,0,0,GNB,33.0,8.0,66.0,21.0,7.0,78.0,61.0,37.0,15.0,77.0,42.0,46.0,96.0,72.0,14.0,32.0,0,0,0,100.0,64.0,85.0,84.0,72.0,77.0,0.0,36.0,100.0,64.0,68.0,71.0,69.0,75.0,51.0,65.0,74.0,26.0,63.0,23.0,84.0,85.0,77.0,36.0,64.0,71.0
STL,4,2015,7.0,44.0,2,9.0,1,0,0,0,ARI,33.0,31.0,19.0,48.0,76.0,80.0,37.0,19.0,22.0,54.0,100.0,69.0,24.0,42.0,34.0,84.0,1,0,0,100.0,100.0,100.0,42.0,69.0,74.0,82.0,83.0,75.0,75.0,99.0,78.0,66.0,93.0,72.0,0.0,91.0,65.0,98.0,23.0,42.0,100.0,74.0,83.0,75.0,78.0
TAM,4,2015,3.0,40.0,-14,-11.0,-1,1,0,0,CAR,33.0,21.0,25.0,36.0,64.0,79.0,16.0,21.0,27.0,46.0,50.0,54.0,47.0,24.0,40.0,79.0,0,0,0,100.0,60.0,69.0,50.0,64.0,81.0,88.0,98.0,30.0,43.0,87.0,60.0,66.0,35.0,90.0,82.0,68.0,54.0,67.0,15.0,50.0,69.0,81.0,98.0,43.0,60.0
WAS,4,2015,3.0,44.0,3,6.0,1,1,0,0,PHI,33.0,40.0,100.0,46.0,66.0,68.0,76.0,66.0,100.0,85.0,25.0,77.0,92.0,99.0,50.0,84.0,0,0,0,33.0,40.0,92.0,34.0,6.0,18.0,100.0,85.0,11.0,46.0,64.0,40.0,0.0,7.0,69.0,34.0,21.0,54.0,9.0,31.0,34.0,92.0,18.0,85.0,46.0,40.0
ARI,5,2015,-3.0,45.5,25,22.0,1,0,0,0,DET,75.0,100.0,65.0,79.0,58.0,0.0,47.0,70.0,100.0,40.0,15.0,82.0,81.0,47.0,62.0,89.0,1,0,0,0.0,23.0,76.0,38.0,0.0,0.0,70.0,42.0,21.0,43.0,11.0,34.0,33.0,11.0,28.0,39.0,21.0,19.0,0.0,40.0,38.0,76.0,0.0,42.0,43.0,34.0
ATL,5,2015,-7.0,48.0,6,-1.0,-1,1,0,0,WAS,100.0,77.0,85.0,54.0,20.0,84.0,83.0,34.0,55.0,0.0,0.0,76.0,72.0,78.0,65.0,8.0,0,0,0,50.0,45.0,82.0,31.0,93.0,100.0,55.0,89.0,29.0,42.0,29.0,81.0,100.0,32.0,54.0,76.0,61.0,76.0,98.0,67.0,31.0,82.0,100.0,89.0,42.0,81.0
BAL,5,2015,-6.0,42.5,-3,-9.0,-1,1,0,0,CLE,25.0,37.0,54.0,24.0,57.0,70.0,21.0,22.0,52.0,60.0,46.0,71.0,60.0,51.0,47.0,56.0,0,0,0,25.0,33.0,29.0,31.0,62.0,46.0,2.0,0.0,53.0,48.0,19.0,39.0,50.0,43.0,8.0,78.0,50.0,32.0,16.0,60.0,31.0,29.0,46.0,0.0,48.0,39.0
BUF,5,2015,-1.0,42.0,1,0.0,0,0,0,0,TEN,50.0,58.0,57.0,45.0,52.0,100.0,25.0,65.0,38.0,13.0,15.0,53.0,88.0,88.0,35.0,14.0,1,0,1,33.0,57.0,18.0,54.0,84.0,85.0,31.0,39.0,73.0,45.0,64.0,93.0,81.0,46.0,43.0,57.0,40.0,78.0,84.0,58.0,54.0,18.0,85.0,39.0,45.0,93.0
CHI,5,2015,9.0,45.0,1,10.0,1,0,0,0,KAN,25.0,4.0,57.0,12.0,42.0,90.0,53.0,19.0,47.0,53.0,8.0,59.0,83.0,31.0,16.0,92.0,1,0,0,25.0,27.0,0.0,31.0,85.0,66.0,48.0,56.0,37.0,45.0,20.0,16.0,67.0,34.0,19.0,26.0,0.0,52.0,27.0,67.0,31.0,0.0,66.0,56.0,45.0,16.0
CIN,5,2015,-3.0,43.5,3,0.0,0,1,0,0,SEA,100.0,77.0,44.0,100.0,39.0,66.0,58.0,49.0,78.0,20.0,46.0,100.0,88.0,78.0,67.0,28.0,0,0,0,50.0,57.0,6.0,8.0,91.0,88.0,75.0,74.0,56.0,29.0,38.0,96.0,69.0,27.0,65.0,80.0,37.0,68.0,83.0,47.0,8.0,6.0,88.0,74.0,29.0,96.0
CLE,5,2015,6.0,42.5,3,9.0,1,0,0,0,BAL,25.0,33.0,50.0,43.0,8.0,78.0,50.0,32.0,16.0,60.0,31.0,29.0,46.0,0.0,48.0,39.0,1,0,0,25.0,37.0,71.0,46.0,64.0,60.0,56.0,51.0,22.0,47.0,48.0,56.0,54.0,24.0,57.0,70.0,21.0,22.0,52.0,60.0,46.0,71.0,60.0,51.0,47.0,56.0
DAL,5,2015,9.0,49.5,-24,-15.0,-1,1,0,0,NWE,50.0,41.0,76.0,60.0,48.0,61.0,24.0,26.0,59.0,60.0,8.0,65.0,66.0,69.0,51.0,46.0,0,0,1,100.0,93.0,65.0,95.0,52.0,43.0,0.0,34.0,89.0,100.0,54.0,49.0,59.0,74.0,26.0,18.0,100.0,32.0,89.0,13.0,95.0,65.0,43.0,34.0,100.0,49.0
DEN,5,2015,-4.0,44.0,6,2.0,1,0,0,0,OAK,100.0,66.0,59.0,5.0,100.0,76.0,30.0,100.0,63.0,7.0,100.0,53.0,34.0,71.0,33.0,100.0,1,0,0,50.0,37.0,82.0,23.0,93.0,53.0,62.0,67.0,49.0,48.0,41.0,4.0,46.0,46.0,32.0,65.0,57.0,20.0,20.0,33.0,23.0,82.0,53.0,67.0,48.0,4.0
DET,5,2015,3.0,45.5,-25,-22.0,-1,1,0,0,ARI,0.0,23.0,33.0,11.0,28.0,39.0,21.0,19.0,0.0,40.0,38.0,76.0,0.0,42.0,43.0,34.0,0,0,0,75.0,100.0,82.0,15.0,91.0,81.0,40.0,47.0,66.0,62.0,91.0,89.0,65.0,79.0,58.0,0.0,47.0,70.0,100.0,40.0,15.0,82.0,81.0,47.0,62.0,89.0
GNB,5,2015,-9.0,45.5,14,5.0,1,1,0,0,STL,100.0,76.0,74.0,54.0,64.0,72.0,42.0,39.0,80.0,13.0,92.0,76.0,96.0,37.0,39.0,91.0,0,0,0,50.0,34.0,76.0,92.0,100.0,51.0,33.0,30.0,48.0,17.0,47.0,62.0,26.0,46.0,61.0,87.0,19.0,36.0,12.0,27.0,92.0,76.0,51.0,30.0,17.0,62.0
HOU,5,2015,-2.0,44.5,-7,-9.0,-1,1,1,0,IND,25.0,23.0,39.0,9.0,56.0,40.0,26.0,75.0,69.0,80.0,8.0,65.0,57.0,37.0,63.0,67.0,0,1,0,50.0,30.0,65.0,0.0,69.0,44.0,47.0,31.0,7.0,46.0,54.0,37.0,46.0,24.0,36.0,34.0,57.0,59.0,21.0,100.0,0.0,65.0,44.0,31.0,46.0,37.0
IND,5,2015,2.0,44.5,7,9.0,1,0,1,0,HOU,50.0,30.0,46.0,24.0,36.0,34.0,57.0,59.0,21.0,100.0,0.0,65.0,44.0,31.0,46.0,37.0,1,1,0,25.0,23.0,65.0,8.0,55.0,57.0,58.0,37.0,8.0,63.0,52.0,67.0,39.0,9.0,56.0,40.0,26.0,75.0,69.0,80.0,8.0,65.0,57.0,37.0,63.0,67.0
JAX,5,2015,2.5,41.5,-7,-4.5,-1,0,0,0,TAM,25.0,12.0,48.0,24.0,63.0,93.0,34.0,0.0,40.0,47.0,31.0,65.0,62.0,82.0,41.0,29.0,1,0,0,25.0,12.0,59.0,31.0,62.0,65.0,52.0,7.0,6.0,34.0,32.0,100.0,39.0,27.0,73.0,74.0,13.0,33.0,54.0,67.0,31.0,59.0,65.0,7.0,34.0,100.0
KAN,5,2015,-9.0,45.0,-1,-10.0,-1,1,0,0,CHI,25.0,27.0,67.0,34.0,19.0,26.0,0.0,52.0,27.0,67.0,31.0,0.0,66.0,56.0,45.0,16.0,0,0,0,25.0,4.0,59.0,8.0,82.0,83.0,28.0,31.0,14.0,16.0,7.0,92.0,57.0,12.0,42.0,90.0,53.0,19.0,47.0,53.0,8.0,59.0,83.0,31.0,16.0,92.0
NOR,5,2015,6.0,49.5,-22,-16.0,-1,0,0,0,PHI,25.0,32.0,69.0,46.0,0.0,81.0,63.0,48.0,51.0,60.0,15.0,53.0,39.0,25.0,73.0,44.0,1,0,0,25.0,39.0,71.0,8.0,23.0,25.0,87.0,62.0,25.0,33.0,66.0,30.0,0.0,9.0,67.0,28.0,1.0,42.0,6.0,33.0,8.0,71.0,25.0,62.0,33.0,30.0
NWE,5,2015,-9.0,49.5,24,15.0,1,0,0,1,DAL,100.0,93.0,59.0,74.0,26.0,18.0,100.0,32.0,89.0,13.0,95.0,65.0,43.0,34.0,100.0,49.0,1,0,0,50.0,41.0,65.0,8.0,75.0,66.0,64.0,69.0,61.0,51.0,49.0,46.0,76.0,60.0,48.0,61.0,24.0,26.0,59.0,60.0,8.0,65.0,66.0,69.0,51.0,46.0
NYG,5,2015,-6.5,43.0,3,-3.5,-1,1,0,0,SFO,50.0,60.0,41.0,28.0,42.0,44.0,40.0,26.0,21.0,0.0,0.0,88.0,50.0,100.0,42.0,0.0,0,0,0,25.0,0.0,29.0,31.0,93.0,90.0,46.0,38.0,0.0,0.0,17.0,40.0,46.0,0.0,15.0,63.0,32.0,48.0,1.0,73.0,31.0,29.0,90.0,38.0,0.0,40.0
OAK,5,2015,4.0,44.0,-6,-2.0,-1,1,0,0,DEN,50.0,37.0,46.0,46.0,32.0,65.0,57.0,20.0,20.0,33.0,23.0,82.0,53.0,67.0,48.0,4.0,0,0,0,100.0,66.0,53.0,100.0,43.0,34.0,51.0,71.0,23.0,33.0,100.0,100.0,59.0,5.0,100.0,76.0,30.0,100.0,63.0,7.0,100.0,53.0,34.0,71.0,33.0,100.0
PHI,5,2015,-6.0,49.5,22,16.0,1,1,0,0,NOR,25.0,39.0,0.0,9.0,67.0,28.0,1.0,42.0,6.0,33.0,8.0,71.0,25.0,62.0,33.0,30.0,0,0,0,25.0,32.0,53.0,15.0,40.0,39.0,39.0,25.0,46.0,73.0,0.0,44.0,69.0,46.0,0.0,81.0,63.0,48.0,51.0,60.0,15.0,53.0,39.0,25.0,73.0,44.0
PIT,5,2015,3.5,46.0,4,7.5,1,0,0,0,SDG,50.0,61.0,52.0,60.0,62.0,56.0,47.0,42.0,55.0,27.0,69.0,41.0,70.0,39.0,44.0,64.0,1,0,0,50.0,35.0,41.0,0.0,64.0,59.0,0.0,21.0,69.0,75.0,37.0,70.0,67.0,69.0,18.0,55.0,47.0,68.0,79.0,53.0,0.0,41.0,59.0,21.0,75.0,70.0
SDG,5,2015,-3.5,46.0,-4,-7.5,-1,1,0,0,PIT,50.0,35.0,67.0,69.0,18.0,55.0,47.0,68.0,79.0,53.0,0.0,41.0,59.0,21.0,75.0,70.0,0,0,0,50.0,61.0,41.0,69.0,84.0,70.0,47.0,39.0,70.0,44.0,33.0,64.0,52.0,60.0,62.0,56.0,47.0,42.0,55.0,27.0,69.0,41.0,70.0,39.0,44.0,64.0
SEA,5,2015,3.0,43.5,-3,0.0,0,0,0,0,CIN,50.0,57.0,69.0,27.0,65.0,80.0,37.0,68.0,83.0,47.0,8.0,6.0,88.0,74.0,29.0,96.0,1,0,0,100.0,77.0,100.0,46.0,77.0,88.0,39.0,78.0,95.0,67.0,44.0,28.0,44.0,100.0,39.0,66.0,58.0,49.0,78.0,20.0,46.0,100.0,88.0,78.0,67.0,28.0
SFO,5,2015,6.5,43.0,-3,3.5,1,0,0,0,NYG,25.0,0.0,46.0,0.0,15.0,63.0,32.0,48.0,1.0,73.0,31.0,29.0,90.0,38.0,0.0,40.0,1,0,0,50.0,60.0,88.0,0.0,43.0,50.0,98.0,100.0,49.0,42.0,58.0,0.0,41.0,28.0,42.0,44.0,40.0,26.0,21.0,0.0,0.0,88.0,50.0,100.0,42.0,0.0
STL,5,2015,9.0,45.5,-14,-5.0,-1,0,0,0,GNB,50.0,34.0,26.0,46.0,61.0,87.0,19.0,36.0,12.0,27.0,92.0,76.0,51.0,30.0,17.0,62.0,1,0,0,100.0,76.0,76.0,92.0,92.0,96.0,2.0,37.0,100.0,39.0,86.0,91.0,74.0,54.0,64.0,72.0,42.0,39.0,80.0,13.0,92.0,76.0,96.0,37.0,39.0,91.0
TAM,5,2015,-2.5,41.5,7,4.5,1,1,0,0,JAX,25.0,12.0,39.0,27.0,73.0,74.0,13.0,33.0,54.0,67.0,31.0,59.0,65.0,7.0,34.0,100.0,0,0,0,25.0,12.0,65.0,31.0,75.0,62.0,100.0,82.0,19.0,41.0,38.0,29.0,48.0,24.0,63.0,93.0,34.0,0.0,40.0,47.0,31.0,65.0,62.0,82.0,41.0,29.0
TEN,5,2015,1.0,42.0,-1,0.0,0,1,0,1,BUF,33.0,57.0,81.0,46.0,43.0,57.0,40.0,78.0,84.0,58.0,54.0,18.0,85.0,39.0,45.0,93.0,0,0,0,50.0,58.0,53.0,15.0,83.0,88.0,53.0,88.0,63.0,35.0,74.0,14.0,57.0,45.0,52.0,100.0,25.0,65.0,38.0,13.0,15.0,53.0,88.0,88.0,35.0,14.0
WAS,5,2015,7.0,48.0,-6,1.0,1,0,0,0,ATL,50.0,45.0,100.0,32.0,54.0,76.0,61.0,76.0,98.0,67.0,31.0,82.0,100.0,89.0,42.0,81.0,1,0,0,100.0,77.0,76.0,0.0,51.0,72.0,25.0,78.0,58.0,65.0,63.0,8.0,85.0,54.0,20.0,84.0,83.0,34.0,55.0,0.0,0.0,76.0,72.0,78.0,65.0,8.0
