Team,Opponent,Year,Week,Home Team,Spread,Team DVOA,DVOA Diff,DVOA EGO,DVOA EGO to Spread Diff,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Game Scoring Margin,Spread to Result Difference,Spread Result Class
ARI,SEA,2019,16,0,8.0,-10.3,-29.1,-7.95,0.049999999999999815,52.0,33.0,0.0,0.0404304464358911,19.0,19.0,1.3835647684364623,0.3139922514222438,37.0,60.0,0.0,-0.00961865792343633,42.0,54.0,-1.9365318163058518,-0.22139630942171906,33.0,14.0,-5.545577505660258,-0.13876582000945176,0.0,55.0,-3.896076313729105,0.22712854075417976,1,1,14,22.0,1
ATL,JAX,2019,16,1,-7.5,-7.3,13.0,4.78,-2.72,19.0,50.0,0.0,0.05983065381926711,31.0,81.0,5.740623737033541,-0.5624447850122252,8.0,21.0,9.170682411841524,0.31085247816002687,58.0,29.0,0.0,-0.26572464171522514,86.0,43.0,2.9010800050823784,-0.36261048823707454,27.0,48.0,2.191069920152911,0.32142191967054917,-1,-1,12,4.5,1
BAL,CLE,2019,16,0,-9.5,40.8,47.7,7.79,-1.71,52.0,56.0,0.0,-0.0709867145910669,81.0,61.0,4.3559378505224675,0.1702296471444828,100.0,27.0,2.618709076286316,-0.18144814205856796,73.0,42.0,3.1677625069815676,0.15495546450595163,28.0,53.0,4.559042082648801,0.1013849799112344,53.0,40.0,3.443668811139509,-0.3155351197033583,-1,-1,16,6.5,1
BUF,NWE,2019,16,0,7.0,5.6,-27.7,-7.68,-0.6799999999999997,77.0,75.0,0.0,-0.0007017772579909695,53.0,74.0,0.0,-0.059012509155041235,49.0,71.0,0.0,0.0766292471318911,67.0,23.0,3.0858311914121574,0.13202967240814192,24.0,88.0,0.1380262876683025,0.11444770126415055,73.0,57.0,0.0,-0.03228962541329934,-1,0,-7,0.0,0
CAR,IND,2019,16,0,7.5,-18.7,-10.9,-4.37,3.13,100.0,78.0,-5.434662429135888,0.1894810933909792,9.0,48.0,0.0,-0.07171027058605263,38.0,67.0,0.4602676112200621,-0.17977958805099087,21.0,43.0,1.4466411533540509,-0.17233702027143813,41.0,30.0,-0.6701876195515091,0.6208297665574428,39.0,26.0,0.0,0.08335284476159059,1,-1,-32,-24.5,-1
CHI,KAN,2019,16,1,6.5,0.6,-27.1,-3.41,3.09,42.0,84.0,-0.8703099834528389,0.25205266494067896,45.0,68.0,0.0,-0.08945630482978023,11.0,31.0,5.050273061854444,0.36533466319107416,73.0,17.0,0.0,-0.34371878911187764,32.0,48.0,0.0,0.047804274873851235,46.0,88.0,-2.3419705295682123,0.30961809496483694,1,-1,-23,-16.5,-1
CIN,MIA,2019,16,0,-1.5,-25.2,19.2,1.75,0.25,16.0,0.0,8.26065806651472,0.4657100417880272,31.0,0.0,0.0,0.44676412639278656,15.0,20.0,-9.742242904464355,-0.213903443565013,0.0,0.0,-2.627884298903798,0.17019404822301695,38.0,24.0,-1.22614466173856,0.3162927116981643,42.0,37.0,-4.981614655716992,0.23591164544672286,1,-1,-3,-4.5,-1
CLE,BAL,2019,16,1,9.5,-6.9,-47.7,-7.79,1.71,61.0,81.0,0.0,0.0784797352767728,56.0,52.0,2.3167936126574853,0.27691830045170207,42.0,73.0,4.82291954484941,-0.2944020644091944,27.0,100.0,5.510881755383988,-0.12355637803048888,40.0,53.0,1.5205069384985714,0.14760537067404284,53.0,28.0,4.376176264863602,0.455017844635957,1,-1,-16,-6.5,-1
DAL,PHI,2019,16,0,-2.0,17.8,17.3,1.36,-0.6399999999999999,58.0,53.0,0.0,-0.014314842491603502,100.0,61.0,0.0,0.08814471935232404,48.0,80.0,-0.7569749652294835,0.2076864164758469,64.0,38.0,0.0,0.22323924694536912,94.0,38.0,2.157319122125381,0.23349763842417015,52.0,45.0,2.184995847176082,-0.35345073714563613,-1,1,-8,-10.0,-1
DEN,DET,2019,16,1,-9.5,-10.9,0.7999999999999989,2.34,-7.16,52.0,45.0,4.230391997617701,0.5591223395030567,42.0,29.0,8.971298326601266,0.570251522477529,24.0,53.0,0.6621168491194673,-0.374407580161864,52.0,21.0,0.0,-0.3935811160063547,20.0,1.0,10.819441020011825,0.3971057623786961,49.0,67.0,-0.98988431688388,0.17745221829561972,-1,-1,10,0.5,1
DET,DEN,2019,16,0,9.5,-11.7,-0.7999999999999989,-2.34,7.16,29.0,42.0,-3.2739801452133372,-0.12157911500312976,45.0,52.0,0.0,0.14495175488984932,21.0,52.0,-0.86397653092944,0.5254612271620666,53.0,24.0,0.0,0.0025534010866340717,67.0,49.0,-0.4702852950766214,-0.436668664745057,1.0,20.0,-0.11239996264649554,0.3012024003430559,1,-1,-10,-0.5,-1
GNB,MIN,2019,16,0,4.0,8.2,-10.400000000000002,-4.27,-0.2699999999999996,55.0,86.0,3.404446799992723,-0.21035694008055048,61.0,74.0,-0.7060986953514439,0.1929463763729515,27.0,70.0,0.0,0.04059014669251386,44.0,49.0,0.0,0.2171590394358555,44.0,37.0,2.5140439770554526,0.5292352240689615,29.0,49.0,0.7501470000726371,-0.10314323222474936,-1,-1,13,17.0,1
HOU,TAM,2019,16,0,-3.0,-4.1,-7.399999999999999,-3.67,-6.67,32.0,31.0,0.0,0.022008756774801005,39.0,58.0,0.0,0.09258627741470901,46.0,100.0,0.0,0.19230606765743732,53.0,15.0,9.594950594121322,0.6608980554835941,55.0,10.0,0.0,-0.06316110685804682,18.0,100.0,23.81710044005998,-0.7244875913692668,-1,0,3,0.0,0
IND,CAR,2019,16,1,-7.5,-7.8,10.9,4.37,-3.13,48.0,9.0,0.0,-0.07546916061525083,78.0,100.0,3.784277824076339,-0.25215932954997433,43.0,21.0,4.49717952420964,0.32083339949361767,67.0,38.0,0.0,-0.009071859784326359,26.0,39.0,0.520771876499758,-0.2461827801176012,30.0,41.0,-1.8383630952380958,-0.20214696822709466,-1,-1,32,24.5,1
JAX,ATL,2019,16,0,7.5,-20.3,-13.0,-4.78,2.72,81.0,31.0,-2.4659080220270875,0.20751475546368806,50.0,19.0,0.0,-0.02503417539203258,29.0,58.0,-3.6831218611668017,0.16700868591034296,21.0,8.0,0.0,0.09643618518610589,48.0,27.0,-2.82090223200251,0.16458205725916808,43.0,86.0,-15.99127635648018,0.5019562662492065,1,-1,-12,-4.5,-1
KAN,CHI,2019,16,0,-6.5,27.7,27.1,3.41,-3.09,68.0,45.0,-0.02100056811725448,-0.24909308783000417,84.0,42.0,0.0,-0.02203946704824426,17.0,73.0,0.0,-0.1659784287309617,31.0,11.0,3.647566841944188,0.10641035293893517,88.0,46.0,3.4917205840923993,-0.33626471933259483,48.0,32.0,3.2863156840756167,0.15050114005875764,-1,-1,23,16.5,1
LAC,OAK,2019,16,1,-7.5,-6.0,7.5,3.69,-3.81,29.0,84.0,-5.538702135682701,0.35430915969679744,67.0,35.0,1.7823619548814005,0.11032293287053657,18.0,62.0,-5.78117609609102,0.6794362019288185,56.0,38.0,0.0,0.36889122429518517,79.0,21.0,0.0,0.06064333295263303,68.0,47.0,0.0,-0.029583232305348726,-1,1,-7,-14.5,-1
LAR,SFO,2019,16,0,7.0,5.6,-23.8,-6.91,0.08999999999999986,81.0,72.0,-3.8325734234543454,0.4941796803832157,92.0,94.0,-6.144762732919242,0.3073887909930111,17.0,51.0,3.7276217287039923,0.30847496400506624,50.0,58.0,-5.266091044410521,0.5102182117125327,77.0,100.0,-16.167292457852724,0.44186638148092255,51.0,49.0,0.0,0.027144552923467374,1,1,-3,4.0,1
MIA,CIN,2019,16,1,1.5,-44.4,-19.2,-1.75,-0.25,0.0,31.0,2.355411608420189,0.4290601482333432,0.0,16.0,1.9041426845512939,0.17336502399259573,0.0,0.0,0.0,-0.26081834187690295,20.0,15.0,0.0,0.03686590617735949,37.0,42.0,1.4646462953836092,0.6584796691847026,24.0,38.0,-2.84707041488804,0.5347352620254352,-1,-1,3,4.5,1
MIN,GNB,2019,16,1,-4.0,18.6,10.400000000000002,4.27,0.2699999999999996,74.0,61.0,5.058445945945948,-0.32824794519561734,86.0,55.0,3.274509277138778,0.20696415625532377,49.0,44.0,3.351439860021447,-0.14539298756119892,70.0,27.0,0.0,-0.0054108612524680355,49.0,29.0,4.088822156387468,-0.11314384196812696,37.0,44.0,3.1340381650986004,-0.3988770315188447,1,-1,-13,-17.0,-1
NOR,TEN,2019,16,0,-3.5,28.6,25.0,2.96,-0.54,84.0,9.0,2.0190895489823273,0.12910903376480537,92.0,58.0,-0.3627851079063067,0.1644968351684178,29.0,63.0,0.4980093123841467,-0.3239527124529935,79.0,45.0,2.5035376077459004,-0.24471663870976768,69.0,24.0,1.6074956931204767,0.35032220988723006,39.0,39.0,3.6297093649085044,0.33750096022568465,-1,-1,10,6.5,1
NWE,BUF,2019,16,1,-7.0,33.3,27.7,7.68,0.6799999999999997,74.0,53.0,2.7016468935839555,0.7531065156715805,75.0,77.0,-1.959317662501821,0.42125252844824185,23.0,67.0,2.8764703132304827,0.26294843763319586,71.0,49.0,-0.9047918321243831,0.691671719163652,57.0,73.0,-1.753185567010295,0.2506997817384768,88.0,24.0,8.886967331921062,0.4786675488940407,1,0,7,0.0,0
NYG,WAS,2019,16,0,-1.0,-19.0,4.300000000000002,-1.31,-2.31,45.0,25.0,2.1547762053139694,0.6755495782172007,45.0,77.0,-5.612589201632314,0.25898063856816983,20.0,25.0,1.2223174434858013,0.2688744735563301,51.0,23.0,0.0,0.580506128037518,39.0,46.0,-3.7958722874698583,0.2599093606479447,21.0,0.0,1.075996378861606,0.24510004481295228,-1,-1,6,5.0,1
NYJ,PIT,2019,16,1,3.0,-20.7,-19.3,-1.77,1.23,38.0,78.0,-1.7315791519297274,-0.18039500576623768,17.0,100.0,0.0,0.018003439322745333,5.0,65.0,0.0,-0.09426365803191164,82.0,15.0,0.0,-0.06070623288627213,20.0,63.0,-8.682858505646363,0.3733606759167867,37.0,19.0,-2.154124569713738,0.10410182719892336,1,1,6,9.0,1
OAK,LAC,2019,16,0,7.5,-13.5,-7.5,-3.69,3.81,35.0,67.0,-5.6524918633035,-0.18577832904979524,84.0,29.0,-1.3640887404580155,0.4533592206271197,38.0,56.0,-7.245635903207651,0.12699508757322647,62.0,18.0,0.0,-0.1715701608386787,47.0,68.0,-9.862986241547706,0.13130737931100792,21.0,79.0,0.0,0.019171543659017985,1,1,7,14.5,1
PHI,DAL,2019,16,1,2.0,0.5,-17.3,-1.36,0.6399999999999999,61.0,100.0,-7.7729908193824,0.31936238401043615,53.0,58.0,1.4622194077558621,-0.3011198381439666,38.0,64.0,0.7604755159079577,-0.19985158665893496,80.0,48.0,-2.839013903581685,0.17380175068365528,45.0,52.0,1.8217411772830836,-0.2770440485973694,38.0,94.0,-16.028093711699817,0.6897545791966208,1,1,8,10.0,1
PIT,NYJ,2019,16,0,-3.0,-1.4,19.3,1.77,-1.23,100.0,17.0,3.7280460111446887,0.1451377552069459,78.0,38.0,3.1175565799854583,0.336732956880428,15.0,82.0,-1.4072113509092077,0.31816792925899307,65.0,5.0,4.956364246667305,0.2794167270438637,19.0,37.0,2.6454714082290316,0.1001601061350206,63.0,20.0,-0.26879795926832317,-0.27391335472734885,-1,1,-6,-9.0,-1
SEA,ARI,2019,16,1,-8.0,18.8,29.1,7.95,-0.049999999999999815,19.0,19.0,6.313733696513756,0.5656343775370349,33.0,52.0,1.1060195766430407,0.17955674086125148,54.0,42.0,0.5755628495654239,0.10193262923861252,60.0,37.0,0.0,0.07805745610443467,55.0,0.0,3.1674326470962013,0.2291458002723109,14.0,33.0,1.5053958757637438,0.2185837513325631,-1,1,-14,-22.0,-1
SFO,LAR,2019,16,1,-7.0,29.4,23.8,6.91,-0.08999999999999986,94.0,92.0,0.0,-0.038230163193414116,72.0,81.0,8.465097124679199,-0.3452274924439414,58.0,50.0,3.6896957321838197,0.538026052103841,51.0,17.0,0.0,-0.019761318861697436,49.0,51.0,8.053146472924412,-0.290426151398534,100.0,77.0,3.0905688355144036,0.11587239009511965,-1,1,3,-4.0,-1
TAM,HOU,2019,16,1,3.0,3.3,7.399999999999999,3.67,6.67,58.0,39.0,1.4866103131249102,-0.13491323742497496,31.0,32.0,5.493942187427619,0.3050969703253857,15.0,53.0,1.7270337701612908,0.11384006782509495,100.0,46.0,0.0,0.47053363664826126,100.0,18.0,0.0,0.05604709595849608,10.0,55.0,2.402721310876469,-0.46320819237914446,1,0,-3,0.0,0
TEN,NOR,2019,16,1,3.5,3.6,-25.0,-2.96,0.54,58.0,92.0,8.536416439505128,-0.40753830049103357,9.0,84.0,-5.424940180660961,0.3853185855572921,45.0,79.0,2.7388175579067804,-0.17668818895037225,63.0,29.0,0.0,0.20662933889791663,39.0,39.0,0.01946302455065485,0.33931851758444864,24.0,69.0,2.6146506557834543,-0.3301460648703953,1,-1,-10,-6.5,-1
WAS,NYG,2019,16,1,1.0,-23.3,-4.300000000000002,1.31,2.31,77.0,45.0,0.0,0.050958549388603835,25.0,45.0,-6.284914484507808,-0.26300805118842796,23.0,51.0,-3.256299990470442,0.645813190229649,25.0,20.0,-7.155795176182401,-0.4040576584135598,0.0,21.0,-3.7231749936810186,0.18069511865219273,46.0,39.0,-6.1670412587412615,-0.292919613399601,1,-1,-6,-5.0,-1
