Team,Opponent,Year,Week,Home Team,Spread,Team DVOA,DVOA Diff,DVOA EGO,DVOA EGO to Spread Diff,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Game Scoring Margin,Spread to Result Difference,Spread Result Class
NYJ,BUF,2013,11,0,-2,-3.3,8.6,-0.38,-2.38,63,34,-8.012174764,0.19735024,22,74,-2.749516129,0.272574749,73,45,-9.86588,-0.661525199,100,86,-3.824985464,0.123373551,16,49,-0.064019837,-0.467066785,39,10,-9.117622114,0.122844639,-10.86,-1,-23,-25,-1
OAK,HOU,2013,11,0,10.5,-36.3,-14.2,-5.32,5.18,54,41,-0.968994956,-0.002834051,4,37,-0.994484602,-0.109818787,89,50,-1.212116856,-0.15857754,69,67,-5.005897163,-0.708604137,8,100,8.482664312,0.385132893,43,44,-1.221939109,0.162532416,-6.1,1,5,15.5,1
PHI,WAS,2013,11,1,-4,3,22.8,7.12,3.12,25,70,-7.097653137,-0.690628141,47,42,-0.169652197,-0.171582968,100,50,-1.282474485,0.036336855,54,98,14.64570514,0.546977651,48,23,-5.142120435,0.386253971,0,48,-2.628966548,-0.542854164,6.74,1,8,4,1
PIT,DET,2013,11,1,3,-6.1,-15.3,-1.1,1.9,17,100,-14.19530178,-0.432555335,4,13,-11.16023006,0.417882233,18,66,0.665462834,0.727853366,33,44,-3.276589611,0.091131259,46,22,-1.661442241,-0.059067837,75,74,-15.9641991,-0.451803898,-19.03,-1,10,13,1
SDG,MIA,2013,11,0,-3,-3.6,1.5,-1.94,-4.94,42,0,-4.275281594,0.308382455,78,63,-1.520356865,-0.284317028,48,43,2.023835759,-0.46773617,49,25,5.381534335,-0.581831032,64,49,-0.793500405,-0.259362113,18,24,-0.051780703,0.177712895,0.17,-1,-4,-7,-1
SEA,MIN,2013,11,1,-13,32.1,39.9,10.65,-2.35,66,59,3.226084068,0.124521786,44,37,3.550919797,-0.372869701,100,50,2.518878273,-0.087668533,53,50,2.137473187,-0.190784481,19,15,10.18077883,-0.283032638,92,18,2.975061276,-0.069236307,16.09,1,21,8,1
SFO,NOR,2013,11,0,3.5,17,-7.8,-3.95,-0.45,33,59,-0.76356512,-0.228181288,59,71,1.417728384,-0.188327521,94,45,3.923497003,-0.107568341,60,38,7.925614991,-0.545646023,0,76,3.731547624,0.020015167,68,84,2.28720516,-0.013199676,0.99,1,-3,0.5,1
TAM,ATL,2013,11,1,-2,-6.1,2.6,2.83,0.83,29,78,-6.07024956,-0.156037757,56,29,-7.388325045,0.278555741,53,33,-3.657385196,-0.085018444,72,0,-2.608325472,-0.14594559,8,39,-6.380964676,0.533793366,50,56,-3.590235399,0.118042003,-4.7,-1,13,11,1
TEN,IND,2013,11,1,3,-11.3,-14.7,-0.97,2.03,54,56,0.039100711,-0.059420895,52,50,-0.343289163,0.485524861,53,33,-5.598162131,0.780523058,48,52,-0.338259913,0.251583775,21,47,2.58347661,-0.315669902,68,36,0.44307861,0.004050114,-4.77,-1,-3,0,0
WAS,PHI,2013,11,0,4,-19.8,-22.8,-7.12,-3.12,42,47,0.828905705,-0.250291849,70,25,2.930816774,-0.518480808,98,54,0.572133563,-0.572023379,50,100,1.810210207,0.153223245,48,0,-5.823922572,0.391859518,23,48,-0.076445274,-0.473590903,-7.11,-1,-8,-4,-1
ARI,IND,2013,12,1,-3,6,3.7,3.07,0.07,64,62,-0.89286139,-0.026285751,48,55,-1.603783266,-0.158063165,26,20,-2.936266734,0.226504536,88,55,-1.002292946,-0.19604958,40,51,1.237884554,-0.437231906,48,38,-0.841111111,-0.293767127,2.23,-1,29,26,1
ATL,NOR,2013,12,1,7,-15,-41.2,-7,0,32,66,-2.672946815,0.083329688,76,82,-4.32819033,-0.102000151,12,38,-1.201915345,-0.396687006,10,38,-0.210426811,-0.456767317,58,84,-12.46761223,-0.623186178,44,84,0.801478368,0.09129989,-15.93,-1,-4,3,1
BAL,NYJ,2013,12,1,-3.5,-8,4.4,3.22,-0.28,91,21,2.614858586,0.127343648,28,64,2.547822942,-0.348467428,23,100,-2.807284155,-0.348823497,55,73,3.444372063,0.05789793,31,43,-0.920891316,0.57078628,52,15,1.201820661,0.192758219,3.37,-1,16,12.5,1
CAR,MIA,2013,12,0,-4,26.5,32.5,4.99,0.99,77,0,-27.38300821,0.520194423,45,73,-2.468864018,-0.706898332,68,25,9.836690752,-0.296175093,83,29,9.632931053,-0.34450076,15,49,5.970937568,-0.324357425,71,28,6.101812393,0.165712825,-1.82,-1,4,0,0
CHI,STL,2013,12,0,1.5,18.5,21.1,2.4,3.9,14,59,-2.974365559,-0.646280028,86,82,-3.863803071,-0.049586452,52,37,-0.513669307,-0.436827641,8,40,-2.829236633,-0.306847352,49,52,-1.948839897,0.43462807,51,27,-2.780446357,-0.054853496,-1.81,-1,-21,-19.5,-1
CLE,PIT,2013,12,1,-2,-13.9,-12.1,-0.39,-2.39,77,14,7.543191622,-0.465120155,24,18,-4.276015942,0.218272199,23,21,10.71280294,-0.374730559,61,16,-1.938402625,0.087813472,36,67,1.653787748,0.195125054,73,54,-4.348779728,-0.619007616,3.66,1,-16,-18,-1
DAL,NYG,2013,12,0,2.5,6.5,19.3,1.99,4.49,45,52,3.683934923,-0.243455596,66,0,5.43783477,-0.173305871,16,62,2.732401685,0.112930028,19,16,-9.632810921,0.442679532,45,51,-2.900270766,-0.496782987,0,42,3.660891152,-0.462942142,0.13,1,3,5.5,1
DEN,NWE,2013,12,0,-2.5,35.4,17,1.48,-1.02,68,45,3.625003799,0.024183609,97,82,0.150676123,-0.294510958,46,20,-0.450925926,0.559585271,70,70,5.364160557,0.440884599,100,58,-1.144807671,-0.45949015,23,38,3.696235991,0.303200099,4.32,1,-3,-5.5,-1
DET,TAM,2013,12,1,-7,3.8,4.3,3.2,-3.8,9,59,1.172591623,0.299765568,100,36,1.45269962,-0.176662234,45,57,-0.155173568,-0.21294413,68,61,0.841810325,-0.005170577,78,50,0.914434432,0.06666253,20,13,25.76821025,-0.700799695,21.9,1,-3,-10,-1
GNB,MIN,2013,12,1,-5.5,4.1,18,6.12,0.62,77,62,1.118769049,0.104026363,62,36,0.171681896,0.439763889,78,42,0.578990002,0.063231669,54,53,0.848436209,-0.06342573,63,23,-0.132294831,0.12519746,45,21,1.311488095,-0.024472162,6.42,1,0,-5.5,-1
HOU,JAX,2013,12,1,2,-24.9,29.6,8.53,10.53,41,28,-4.265958445,0.017747133,45,5,-8.56078103,0.119169917,63,0,-2.731736839,-0.042951965,31,0,-7.141860739,0.11299387,49,42,-9.899193257,0.405802646,100,26,-3.101867151,0.306618021,1.54,1,-7,-5,-1
IND,ARI,2013,12,0,3,2.3,-3.7,-3.07,-0.07,55,48,2.424694811,0.010766874,62,64,-3.542664509,-0.719763512,55,88,4.718456829,0.050354555,20,26,0.141956271,0.143773517,38,48,1.956971451,0.078517201,51,40,2.264277637,-0.130989486,-4.89,-1,-29,-26,-1
JAX,HOU,2013,12,0,-2,-54.5,-29.6,-8.53,-10.53,5,45,-5.54491921,-0.002751854,28,41,-11.98715864,0.421825084,0,31,-8.021721301,0.235226718,0,63,-5.87309763,-0.352251391,26,100,-7.966457219,-0.097105245,42,49,-4.58607438,0.206940958,-19.28,-1,7,5,1
KAN,SDG,2013,12,1,-3,9.9,10.7,4.57,1.57,100,76,2.048749225,-0.194819837,41,55,2.858564423,-0.51538557,64,39,2.325473684,0.335594651,33,53,3.71156386,0.163010661,17,25,5.076610371,-0.271628351,64,66,1.008079395,-0.371310982,9.58,1,-3,-6,-1
MIA,CAR,2013,12,1,4,-6,-32.5,-4.99,-0.99,73,45,-2.307156024,0.316713188,0,77,-3.514431217,-0.588897524,29,83,-2.953113409,-0.124230089,25,68,-0.747043879,0.092306622,28,71,-4.328123178,-0.490388834,49,15,-0.175890302,-0.144426751,-10.37,-1,-4,0,0
MIN,GNB,2013,12,0,5.5,-13.9,-18,-6.12,-0.62,36,62,-3.258190396,0.176039003,62,77,-8.594022891,-0.466344946,53,54,-7.747941923,-0.945350346,42,78,-5.487714889,-0.198479627,21,45,-3.00752837,-0.392899765,23,63,3.0429852,0.535786409,-18.67,-1,0,5.5,1
NOR,ATL,2013,12,0,-7,26.2,41.2,7,0,82,76,8.651068118,0.206147788,66,32,6.536699911,-0.060058083,38,10,11.16989646,-0.400738962,38,12,21.16738165,-0.793854515,84,44,6.581698745,-0.622275449,84,58,18.45325063,0.599414694,45.61,1,4,-3,-1
NWE,DEN,2013,12,1,2.5,18.4,-17,-1.48,1.02,82,97,2.526670065,0.024609284,45,68,-0.895767735,-0.668155989,70,70,-0.195838836,-0.606031221,20,46,2.15625,-0.502608496,38,23,-1.755426896,0.192428368,58,100,5.377186407,0.158612138,-0.54,1,3,5.5,1
NYG,DAL,2013,12,1,-2.5,-12.8,-19.3,-1.99,-4.49,0,66,-1.642474075,0.165972502,52,45,-0.821613743,-0.431944357,16,19,5.536498279,-0.364890472,62,16,-6.464389921,0.09038655,42,0,6.209747225,-0.423178958,51,45,-2.295285874,0.207650375,0.97,-1,-3,-5.5,-1
NYJ,BAL,2013,12,0,3.5,-12.4,-4.4,-3.22,0.28,64,28,-10.41872651,0.274360734,21,91,0.117747141,0.30757991,73,55,-17.97583593,-0.569124448,100,23,-5.84672633,-0.005774224,15,52,-4.910346911,-0.093037246,43,31,-7.740042037,0.265833081,-18.82,-1,-16,-12.5,-1
OAK,TEN,2013,12,1,2,-31.8,-23.4,-2.92,-0.92,59,55,-0.356872783,-0.006192434,10,55,-0.76505998,-0.079452149,90,33,0.502800364,-0.287135376,63,54,-0.976667829,-0.632525565,10,69,4.767857806,0.542142755,41,24,-2.79729895,0.195173973,-1.42,1,-4,-2,-1
PIT,CLE,2013,12,0,2,-1.8,12.1,0.39,2.39,18,24,-1.320971334,-0.12549943,14,77,-2.268548628,0.01882519,16,61,0.465051049,0.78603704,21,23,-3.493499516,0.057503127,54,73,-8.810378643,-0.335162949,67,36,-2.50207331,-0.083521232,-2.82,-1,16,18,1
SDG,KAN,2013,12,0,3,-0.8,-10.7,-4.57,-1.57,55,41,-0.405341116,0.26342723,76,100,-10.73823152,-0.543489965,53,33,0.653668262,-0.595208087,39,64,-1.064730738,-0.531857041,66,64,-2.898200225,-0.276901257,25,17,-1.145421822,0.160620491,-11.68,-1,3,6,1
SFO,WAS,2013,12,0,-5,14.5,34.8,5.52,0.52,32,66,-2.04447921,-0.264791476,59,50,5.607199314,-0.254315478,85,37,4.578433467,-0.148368165,54,100,-13.1023685,-0.560924414,0,26,8.232075604,-0.122041716,64,49,4.729269607,0.060491849,1.03,-1,21,16,1
STL,CHI,2013,12,1,-1.5,-2.6,-21.1,-2.4,-3.9,82,86,-9.703276836,-0.206303705,59,14,-3.613731343,0.093610782,40,8,3.002520661,-0.222889626,37,52,-0.997502672,0.08831554,27,51,-2.968247597,0.372526156,52,49,5.835745971,0.374128977,-3.08,-1,21,19.5,1
TAM,DET,2013,12,0,7,-0.5,-4.3,-3.2,3.8,36,100,-2.438282876,0.09699287,59,9,-3.692821568,-0.030023001,61,68,-6.059799298,-0.243926499,57,45,-3.852266979,-0.29274304,13,20,-8.487825938,0.39081757,50,78,-1.204565844,0.222946497,-9.74,-1,3,10,1
TEN,OAK,2013,12,0,-2,-8.4,23.4,2.92,0.92,55,10,3.26409516,-0.147876644,55,59,0.249412272,0.494769209,54,63,6.48872049,0.7559583,33,90,2.973977701,0.277773653,24,41,1.574064074,-0.234388847,69,10,-0.45962553,0.000901418,9.63,1,4,2,1
WAS,SFO,2013,12,1,5,-20.3,-34.8,-5.52,-0.52,50,59,0.001821642,-0.339803694,66,32,0.386449236,-0.318878792,100,54,-1.889520732,-0.350845141,37,85,1.380026229,0.268351262,49,64,5.97420811,0.383121268,26,0,6.786140351,-0.474018079,-0.18,1,-21,-16,-1
ARI,PHI,2013,13,0,3.5,8.8,-3.9,-3.11,0.39,60,47,1.975280129,-0.086234341,47,35,2.437145161,-0.177105035,26,38,1.288907145,0.017819687,88,99,-1.495264297,-0.135568999,46,0,16.10057795,-0.507483644,50,56,-0.665758482,-0.317596019,5.27,1,-3,0.5,1
ATL,BUF,2013,13,0,4.5,-11.2,-6.4,-3.65,0.85,25,40,-3.288085357,0.131886286,67,100,-4.257061273,-0.110374242,9,36,-1.186011407,-0.319942206,21,79,-6.620690629,-0.416268865,64,55,-2.699500602,-0.479642542,38,15,-4.026205772,0.182756197,-9.72,-1,3,7.5,1
BAL,PIT,2013,13,1,-3,-6.9,-10.3,0.01,-2.99,100,23,3.631318457,-0.007832496,23,30,5.069784595,-0.180568907,18,36,3.153127476,0.174675463,59,12,1.918777135,0.214848154,34,59,3.423504396,0.199715683,57,56,2.152825774,-0.331022933,3.31,1,2,-1,-1
BUF,ATL,2013,13,1,-4.5,-4.8,6.4,3.65,-0.85,100,67,-5.558932496,-0.215146114,40,25,-4.371987179,0.089888151,79,21,-9.193593865,0.453018384,36,9,-7.706281449,0.414166755,15,38,5.17368958,-0.482938018,55,64,-7.427345092,-0.510188534,-6.59,-1,-3,-7.5,-1
CAR,TAM,2013,13,1,-6.5,27,25,7.58,1.08,85,53,7.5084593,0.341993621,43,35,12.57380825,-0.727429396,70,60,4.855705721,-0.143374513,88,51,5.914602916,-0.157998996,12,43,7.903764854,-0.441892628,66,13,5.90143004,0.017965529,24.52,1,21,14.5,1
CHI,MIN,2013,13,0,1,11.9,25,3.28,4.28,10,50,-2.283373648,-0.452674065,90,35,-3.46795302,-0.099928521,48,36,-0.649989848,-0.303710174,0,66,-5.923732113,-0.325774927,58,14,-8.035720968,0.333417354,54,21,-6.073156578,0.164232074,-3.9,-1,-3,-2,-1
CIN,SDG,2013,13,0,-1.5,14.9,16.6,1.39,-0.11,85,80,2.467736419,-0.026559062,60,60,3.55416092,-0.100888299,49,44,1.558016755,0.39025296,60,52,4.293895748,0.360492816,53,18,10.81271766,-0.28442199,69,79,-3.615676893,-0.3428667,5.81,1,7,5.5,1
CLE,JAX,2013,13,1,-7.5,-21.3,25.9,7.77,0.27,70,23,2.879083391,-0.249746286,16,0,-9.135274882,0.363636628,17,16,5.302069701,-0.202842909,65,0,-4.844524235,0.224736252,43,45,-0.419533266,0.129555133,72,27,5.565073932,-0.667204139,8.81,1,-4,-11.5,-1
DAL,OAK,2013,13,1,-8,3.4,33.9,9.42,1.42,45,20,10.79324235,-0.317758963,60,60,1.335577451,-0.259614994,15,64,0.962115475,-0.070248215,16,87,8.986767411,0.499792273,47,33,1.228809149,-0.496669479,1,13,11.51399341,-0.523917119,24.4,1,7,-1,-1
DEN,KAN,2013,13,0,-6,29.9,22.8,2.78,-3.22,75,40,4.160137263,-0.037878088,97,100,-0.799818182,-0.295880218,64,40,4.802782413,0.427605364,69,64,4.976278213,0.443062133,100,51,-0.096743487,-0.478515996,13,21,0.845671423,0.292715058,7.16,1,7,1,1
DET,GNB,2013,13,1,-6,-1.3,-2.6,1.7,-4.3,15,63,1.186987545,0.134654153,100,100,-3.789969031,-0.393456222,44,41,0.900606077,-0.217648101,79,86,-0.574747648,-0.150876186,86,44,0.713086414,0.184064064,18,71,0.17197074,-0.069898728,0.62,-1,30,24,1
GNB,DET,2013,13,0,6,1.3,2.6,-1.7,4.3,100,100,-0.784322731,-0.082486896,63,15,-2.657174381,0.366016471,86,79,5.436101296,0.334939949,41,44,0.958823675,-0.076477494,71,18,0.181810514,0.071381014,44,86,0.955133743,0.010988657,-0.82,1,-30,-24,-1
HOU,NWE,2013,13,1,6.5,-29.2,-51,-9.31,-2.81,50,43,-3.963164715,0.177164312,47,85,-2.117244473,0.185518601,59,8,-5.343280417,0.065478832,37,70,-2.412032212,0.206615667,47,62,-2.307431751,0.305772336,100,46,4.708777206,0.434649823,-9.91,-1,-3,3.5,1
IND,TEN,2013,13,1,-3.5,-3.2,4.8,3.31,-0.19,60,57,1.258732186,-0.011309605,67,45,6.549399261,-0.517672855,51,42,3.056320775,-0.357080201,27,54,1.638710744,0.168600151,36,64,2.679761425,0.224246058,44,30,2.628616313,-0.184049072,9.17,1,8,4.5,1
JAX,CLE,2013,13,0,7.5,-47.2,-25.9,-7.77,-0.27,0,16,-1.27376838,-0.1294285,23,70,-5.93287234,-0.164981271,0,65,-3.19973662,0.151704755,16,17,0.829368963,-0.194745563,27,72,-3.211797301,0.17191386,45,43,-4.302470078,0.239102102,-10.82,-1,4,11.5,1
KAN,DEN,2013,13,1,6,7.1,-22.8,-2.78,3.22,100,97,-1.340357902,-0.272723017,40,75,0.323001288,-0.400535278,64,69,5.005909345,0.149860202,40,64,4.007769181,0.254770717,21,13,4.308810471,-0.132886764,51,100,-5.38316067,-0.476580825,-3.24,1,-7,-1,-1
MIA,NYJ,2013,13,0,2,-3.3,8.3,-0.45,1.55,80,20,-4.249382771,0.266050865,0,75,-1.472174562,-0.542546672,22,100,-1.324586437,-0.001337288,29,71,-0.411169154,0.161497878,33,39,1.024248683,-0.530744024,51,9,0.742928139,-0.291625584,-1.69,1,20,22,1
MIN,CHI,2013,13,1,-1,-13.1,-25,-3.28,-4.28,35,90,0.263253073,0.215970587,50,10,0.757934166,-0.330814138,66,0,9.199621165,-0.757873855,36,48,-3.180006414,-0.157544072,21,54,-3.950365731,-0.377212438,14,58,-0.210921073,0.567372033,1.89,1,3,2,1
NOR,SEA,2013,13,0,5,23.3,-14.3,-5.34,-0.34,100,50,6.063805556,0.08108772,70,80,5.856984127,-0.014897715,37,44,5.753146585,-0.280148074,46,96,-4.603159927,-0.540990331,92,93,-5.552169925,-0.431678758,80,24,4.278687707,0.381016628,-6.41,-1,-27,-22,-1
NWE,HOU,2013,13,0,-6.5,21.8,51,9.31,2.81,85,47,1.793673783,0.032565065,43,50,5.245361855,-0.661827173,70,37,5.639457249,-0.550226209,8,59,-0.766156513,-0.553862708,46,100,2.088395991,0.014335874,62,47,1.905677108,0.180716672,15.89,1,3,-3.5,-1
NYG,WAS,2013,13,0,1,-8.8,15.2,1.08,2.08,5,53,-3.54234269,0.096326945,53,50,-1.989936121,-0.369502714,25,46,-4.235121399,-0.499812002,64,100,-0.834630813,0.147452717,40,23,-2.335807594,-0.390819506,51,43,-3.693242393,0.247623941,-4.06,-1,7,8,1
NYJ,MIA,2013,13,1,-2,-11.6,-8.3,0.45,-1.55,75,0,-12.08182456,0.138288577,20,80,-5.874001216,0.114937867,71,29,-2.859133307,-0.633126899,100,22,-7.079226209,0.065714647,9,51,-5.344562875,-0.061322027,39,33,-8.893923392,0.34745437,-7.59,-1,-20,-22,-1
OAK,DAL,2013,13,0,8,-30.5,-33.9,-9.42,-1.42,60,60,-0.282640068,0.05269866,20,45,-0.475,-0.152147179,87,16,0.583206115,-0.05521069,64,15,7.972672868,-0.707333904,13,1,-7.537117119,0.482500138,33,47,-0.701669569,0.182378965,-7.6,1,-7,1,1
PHI,ARI,2013,13,1,-3.5,12.7,3.9,3.11,-0.39,35,47,2.27489732,-0.592381086,47,60,-2.678587853,-0.079702442,99,88,6.640094588,0.24746416,38,26,-8.552698488,0.354915463,56,50,4.718788414,0.463932236,0,46,-2.23557436,-0.487939486,3.95,1,3,-0.5,-1
PIT,BAL,2013,13,0,3,3.4,10.3,-0.01,2.99,30,23,0.980708781,-0.310972251,23,100,1.427362918,0.255483731,12,59,0.522744674,0.758753263,36,18,2.222828823,-0.229636645,56,57,-1.86973368,-0.009460962,59,34,-1.543579058,-0.152832566,1.31,1,-2,1,1
SDG,CIN,2013,13,1,1.5,-1.7,-16.6,-1.39,0.11,60,60,1.48146591,0.103723378,80,85,-1.432222222,-0.273193278,52,60,-6.281758082,-0.74237018,44,49,1.823911388,-0.488088858,79,69,-0.112746572,-0.085889508,18,53,1.252227055,0.046847181,-5.35,-1,-7,-5.5,-1
SEA,NOR,2013,13,1,-5,37.6,14.3,5.34,0.34,80,70,0.465180577,-0.14803219,50,100,-7.192258065,-0.3485604,96,46,2.696405525,0.054137472,44,37,3.400072179,-0.220182078,24,80,-0.648070059,-0.238032014,93,92,-2.255023641,-0.132634022,3.34,-1,27,22,1
SFO,STL,2013,13,1,-7.5,18.4,11.9,4.83,-2.67,50,60,0.651395205,-0.378602079,60,80,0.217571023,-0.383450188,81,47,4.6003625,-0.013024388,56,56,4.415732504,-0.284109979,0,41,7.377183026,-0.208447827,73,24,4.423055792,0.015495144,8.08,1,10,2.5,1
STL,SFO,2013,13,0,7.5,6.5,-11.9,-4.83,2.67,80,60,0.234467266,0.218102677,60,50,-0.928592593,-0.103420325,56,56,-5.900069051,-0.338991569,47,81,0.498687152,0.056795829,24,73,1.986712239,0.262985082,41,0,-12.75834167,0.385644149,-11.24,-1,-10,-2.5,-1
TAM,CAR,2013,13,0,6.5,2,-25,-7.58,-1.08,35,43,-4.267301619,0.306462789,53,85,-4.715022883,-0.212253761,51,88,-3.27514633,-0.003678582,60,70,-4.825071096,-0.293920934,13,66,-2.517697546,0.144337573,43,12,-7.621286568,0.332173391,-14.21,-1,-21,-14.5,-1
TEN,IND,2013,13,0,3.5,-8,-4.8,-3.31,0.19,45,67,-1.373768919,-0.119967432,57,60,-0.398367825,0.492359842,54,27,-7.429180572,0.746593225,42,51,-1.666427929,0.355673306,30,44,1.152753676,-0.311085624,64,36,-0.509417151,-0.105467669,-9.51,-1,-8,-4.5,-1
WAS,NYG,2013,13,1,-1,-24,-15.2,-1.08,-2.08,50,53,-0.616087819,-0.217752549,53,5,3.674876941,-0.367964558,100,64,-3.781344861,-0.281123451,46,25,-1.831741573,0.009833248,43,51,-2.720257174,-0.111264215,23,40,-1.519057331,-0.048239889,-1.32,-1,-7,-8,-1
ARI,STL,2013,14,1,-4.5,9.7,1.1,2.51,-1.99,61,53,1.198494036,-0.192334121,33,74,-0.791554282,-0.14178095,23,58,1.408377353,-0.025568452,92,54,1.42784762,-0.06272416,43,41,3.385579931,-0.316243628,53,19,4.018126383,-0.321411923,5.12,1,20,15.5,1
ATL,GNB,2013,14,0,3.5,-13.3,-4.2,-3.18,0.32,8,43,-1.650710122,0.073019587,50,79,-1.292132042,0.093640261,13,36,2.338846699,-0.487628986,24,75,-3.333478882,-0.245832668,60,39,1.82026174,-0.465193356,41,57,-1.235379575,0.05097043,-2.32,1,-1,2.5,1
BAL,MIN,2013,14,1,-6,-6.6,6.9,3.76,-2.24,74,37,3.041809696,0.043638277,20,35,3.926616925,-0.211852604,13,43,2.462969109,0.21506812,70,78,4.443569399,0.177349558,31,8,-1.171040541,0.199186981,57,20,5.446636335,-0.343609079,7.68,1,3,-3,-1
BUF,TAM,2013,14,0,2.5,-7.1,-5.8,-3.52,-1.02,100,40,-2.900840168,-0.243825068,43,17,-6.657958623,0.268927653,86,61,-2.891690201,0.449501961,42,45,-1.181557027,0.42931945,12,42,-0.474498951,-0.196248208,54,6,4.084284777,-0.558790685,-5.64,-1,-21,-18.5,-1
CAR,NOR,2013,14,0,3,32.1,11.2,0.19,3.19,83,70,13.24583978,0.287585668,47,79,-4.097836121,-0.711758623,74,53,5.484928053,-0.182563291,96,28,7.054342214,-0.148759851,12,75,-2.784277417,-0.438775103,73,79,2.440366325,-0.090309791,2.13,1,-18,-15,-1
CHI,DAL,2013,14,1,-1.5,7.6,5.9,3.54,2.04,17,57,-3.718137032,-0.344608532,80,26,-0.618531811,-0.330008905,49,35,-0.31440003,-0.23001353,0,18,1.260450266,-0.43064387,59,2,-8.021815171,0.306882434,54,41,-3.530538087,0.184149463,-0.59,-1,17,15.5,1
CIN,IND,2013,14,1,-7,16.6,19.7,6.48,-0.52,70,53,2.689433815,0.007693142,63,43,4.521965174,-0.221535681,53,33,-1.481868735,0.335691564,69,49,3.461463862,0.326657967,46,49,3.34333295,-0.414145691,70,29,5.012546769,-0.329193618,11.17,1,14,7,1
CLE,NWE,2013,14,0,9.5,-23.9,-46.4,-11.95,-2.45,57,43,-0.477807954,-0.06263576,10,65,0.938188077,0.483901877,15,20,-0.960524392,0.021825082,71,65,1.924176043,0.347339948,45,61,0.202365642,0.085754629,74,48,-3.306377402,-0.541010293,-12.65,-1,-1,8.5,1
DAL,CHI,2013,14,0,1.5,1.7,-5.9,-3.54,-2.04,26,80,-1.363836511,-0.294701284,57,17,4.780943096,-0.146164013,18,0,-1.091089749,0.057762436,35,49,-1.346000435,0.472147754,41,54,-4.595214498,-0.488652624,2,59,0.068678944,-0.407400528,-6.16,-1,-17,-15.5,-1
DEN,TEN,2013,14,1,-13.5,28.3,37.3,10.12,-3.38,52,57,3.038404649,-0.185786825,100,48,4.33565249,-0.093202419,64,52,6.830287117,0.538057881,70,58,4.905956462,0.439228408,100,70,-4.013387735,-0.482704434,11,25,3.090219032,0.249408389,15.75,1,23,9.5,1
DET,PHI,2013,14,0,2,4.4,-9,-4.2,-2.2,30,33,1.218763109,0.041588508,100,39,1.084812395,0.194359408,56,50,1.244649107,-0.182986466,93,96,4.964136517,0.195216871,83,0,-0.089351884,0.067135873,29,49,2.16881251,0.287600539,-2.12,-1,-14,-12,-1
GNB,ATL,2013,14,1,-3.5,-9.1,4.2,3.18,-0.32,79,50,0.752476339,-0.35036368,43,8,-8.095004002,0.406023334,75,24,0.482393875,0.002279406,36,13,0.187986457,0.018423521,57,41,0.755745381,0.125856608,39,60,-2.089936298,-0.314289837,-0.4,-1,1,-2.5,-1
HOU,JAX,2013,14,0,-3.5,-25.6,14.5,0.92,-2.58,35,20,-8.169477694,0.281393407,47,0,-9.643250733,0.214210536,58,30,-2.031119641,-0.095715122,49,0,-9.536253929,0.292704051,44,39,-6.657285028,0.311341748,91,23,-4.505891328,0.565431265,-11.05,-1,-7,-10.5,-1
IND,CIN,2013,14,0,7,-3.1,-19.7,-6.48,0.52,43,63,2.315755127,0.036101757,53,70,-10.17972922,-0.64504594,49,69,-3.705962854,-0.386577476,33,53,2.256576095,0.163997426,29,70,3.540027157,0.194951539,49,46,1.076938948,-0.157073217,-13.17,-1,-14,-7,-1
JAX,HOU,2013,14,1,3.5,-40.1,-14.5,-0.92,2.58,0,47,-4.163522657,-0.157360088,20,35,-6.764900222,0.129295658,0,49,-7.09173549,0.284013888,30,58,-4.745191211,-0.289533952,23,91,-1.743975218,0.17095844,39,44,-3.684854599,0.261747664,-7.1,-1,7,10.5,1
KAN,WAS,2013,14,0,-3,7.8,29.5,4.31,1.31,74,40,4.132420607,-0.402507965,43,43,2.43811367,-0.042780265,67,58,2.42359315,0.035438021,47,100,5.62531882,0.220832365,22,26,2.356701972,0.006685766,40,36,4.415887682,-0.553371894,9.87,1,35,32,1
MIA,PIT,2013,14,0,3,0.2,-3.2,-2.96,0.04,74,27,3.035151868,-0.395371048,0,21,2.728268179,-0.278535734,23,50,-0.978175615,0.414537519,42,8,-5.342067971,0.360972615,34,60,-2.094421053,-0.516032899,63,52,-2.596380083,-0.48963674,-5.69,-1,6,9,1
MIN,BAL,2013,14,0,6,-13.5,-6.9,-3.76,2.24,35,20,-6.622544767,0.296818748,37,74,-8.156116484,-0.547909509,78,70,-7.85995937,-0.66474543,43,13,-1.02660394,-0.175458309,20,57,-3.503547729,-0.351684946,8,31,-7.25296162,0.592811525,-21.13,-1,-3,3,1
